Grasp118
Date:,2025/04/26
Time:,15:57:11
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
91,1064.497803,741.465027,299.029358,1083.620483,805.277954,154.020065,760.203918,690.202698,106.839127,819.842712,615.498596,88.682007,887.438171,695.285583,99.910255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1063.614014,741.712097,299.082977,1082.611450,805.635742,154.598877,760.129333,689.605713,106.768280,819.249939,615.449158,89.089073,887.016357,695.271729,100.683563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1062.869507,741.852661,299.222382,1081.601929,805.940552,155.177078,759.902344,689.218079,106.581230,818.542297,615.372437,89.564880,886.124878,695.331116,101.563492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1062.205078,741.865051,299.505981,1080.885132,806.291016,155.492661,759.261108,688.782166,106.735275,817.829468,615.332520,90.270699,885.132507,695.453186,102.157326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1061.307129,741.960754,299.477051,1080.445557,806.547424,155.625519,758.211670,688.306946,107.170395,817.164795,615.089233,90.754112,884.127869,695.447937,102.641205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1060.361206,742.226685,299.591156,1079.513550,806.927490,155.700302,757.072021,687.974548,107.708794,816.639893,614.956421,91.186676,883.189148,695.352051,102.860931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1059.226807,742.455078,299.957916,1078.507202,807.316406,155.683746,756.363831,687.687866,107.671753,816.048096,614.955933,91.836159,882.647461,695.340393,103.302902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1058.404175,742.613037,299.884033,1077.084351,807.814392,156.113220,755.911926,687.454163,108.085670,815.194763,614.988342,92.844414,881.967957,695.548645,104.002785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1057.577271,742.796326,299.650574,1076.049805,808.109192,156.229340,754.603882,687.150879,109.599792,814.160217,614.973328,93.621124,880.682556,695.801636,104.842957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1056.323730,742.910828,299.936615,1075.184082,808.396179,156.322739,753.026917,687.016968,110.478966,813.103088,614.923218,94.489548,879.185486,695.814087,105.701469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1055.081055,742.954529,300.215363,1074.234009,808.725342,156.785477,751.835327,686.973267,111.635910,812.159546,614.734802,95.337097,877.675476,696.022278,106.242332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1054.120605,743.066711,300.618866,1072.588013,809.157104,157.312424,,,,811.177917,614.471802,96.349350,877.139099,696.083069,106.621933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1053.171875,743.259583,300.598602,1071.412720,809.360352,157.359390,,,,809.964844,614.474121,97.387482,876.048950,696.095337,107.647980,749.480957,686.771606,113.398819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1051.580444,743.517090,300.688873,1069.408936,809.774475,157.665146,,,,808.417969,614.584656,98.637177,873.865356,696.030457,108.682251,747.580139,686.640686,114.556931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1050.056641,743.442993,301.148712,1067.823486,810.149963,158.123688,,,,806.890808,614.376221,99.808266,872.190796,696.393555,110.066124,746.468872,686.627014,115.229897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1049.131592,743.437500,301.303009,1066.857666,810.448364,158.474487,,,,805.568726,614.304993,100.985886,870.849854,696.595703,111.064682,744.966187,686.520264,116.363838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1048.105469,743.582581,301.338196,1064.675659,810.764832,158.872665,,,,803.854004,614.535400,102.150673,868.805847,696.577515,111.875313,743.049500,686.333618,118.710266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1046.587891,743.671082,301.732422,1062.760376,811.082886,158.883530,,,,801.949585,614.539673,103.451012,866.742920,696.855835,112.878067,741.365417,686.425598,120.365982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1044.768555,743.659363,301.817078,1060.946289,811.405518,159.417450,,,,800.140198,614.663879,104.727654,865.457336,697.084473,113.400963,739.191528,686.482483,122.119057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1043.666626,743.674438,301.702789,1058.816528,811.672668,159.733139,,,,797.605164,615.069946,106.119331,862.894958,697.036011,114.538887,737.348755,686.754883,123.643265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1042.051270,743.723083,302.309296,1056.926514,811.704285,159.666840,,,,795.322083,615.146851,107.432220,860.817200,697.342773,115.293251,735.197998,686.801147,125.642609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1040.191650,743.691895,302.750000,1054.431641,811.998352,160.073929,,,,793.126099,615.406250,108.680168,858.259399,697.762756,116.225739,732.558777,687.164429,127.828934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1038.940918,743.531067,302.631897,1052.403809,812.138855,160.332672,,,,790.254822,615.792786,110.810997,855.778442,697.975037,117.972710,730.120544,687.547791,129.334366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1036.868530,743.578125,303.151276,1049.700684,812.316162,160.227112,,,,787.834106,616.214417,112.347694,853.105347,698.331726,119.175446,727.386169,687.954163,130.355988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1035.183350,743.458679,303.197235,1047.277588,812.628052,160.474136,,,,784.575500,616.595154,113.860497,850.443726,698.592041,119.823799,724.821045,688.497925,132.323074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1033.776001,743.250793,303.408508,1044.590698,812.614136,161.079376,,,,781.924255,617.103516,115.419327,847.304443,698.485352,121.631172,721.958984,689.091248,133.883240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1031.826904,743.242126,303.695099,1041.777222,812.545288,161.536957,,,,778.552856,617.697021,117.567482,844.553101,699.084534,122.360970,718.863281,689.647400,135.159103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1029.850342,743.168213,303.520111,1039.359131,812.722595,161.717575,,,,775.298401,618.122375,118.969803,841.106995,699.223816,123.845062,716.036133,690.299866,137.102249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1027.890747,742.950928,304.241150,1036.342529,812.697021,161.829254,,,,772.227051,618.713135,120.811546,838.474548,699.455811,124.666000,712.553711,690.674744,138.985825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1026.237671,742.786194,304.456451,1033.624878,812.788147,162.124390,,,,768.674438,619.186218,122.919411,835.174072,699.975159,125.806816,709.562378,691.336426,140.560623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1023.935913,742.742615,304.296356,1030.386353,812.719238,162.305786,,,,765.498840,619.483765,124.237953,831.560242,700.223938,127.305969,706.129700,692.034302,142.652054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1022.048523,742.543945,304.662018,1027.422729,812.803711,162.687851,,,,761.828735,620.000793,126.219223,828.445374,700.774841,129.091629,702.499023,692.626038,144.507629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1020.488647,742.427429,304.923279,1024.395020,812.768494,162.457489,,,,757.984436,620.317627,127.802139,824.456787,701.087708,130.364517,699.634705,693.262207,145.682419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1017.716736,742.373596,305.352905,1020.943665,812.772827,162.885742,,,,754.704895,620.718201,129.708771,821.181641,701.267944,131.220551,696.378174,693.735107,146.748672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1016.028381,742.149719,305.202301,1017.783569,812.669800,163.121094,,,,750.822937,620.935852,130.815643,818.070801,701.713440,132.134369,692.742432,694.386597,148.756729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1013.765930,742.075256,305.742645,1014.797180,812.399475,163.477798,,,,747.028320,621.442810,133.173828,813.946777,701.951538,133.805939,688.860413,695.187378,151.219269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1011.873779,742.037292,305.739655,1011.012817,812.346497,163.811325,,,,743.020325,622.059814,134.507156,810.360291,702.142029,134.736465,685.206177,695.582031,152.899750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1009.371155,741.794678,306.063416,1007.904236,811.994934,164.110657,,,,739.181824,622.412720,135.895248,806.624573,702.458801,135.705017,681.486877,695.995361,154.754944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1007.204407,741.577881,306.432770,1004.445679,812.064880,164.527451,,,,734.843689,622.771545,137.407364,802.848511,702.731384,136.932129,677.818115,696.636841,156.549591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1004.933167,741.274902,306.703644,1000.753357,811.892578,164.604553,,,,730.916504,623.225037,139.562073,799.145508,702.929382,137.926025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1002.734070,741.104187,306.999329,997.417664,811.746948,165.073853,,,,726.929382,623.565979,140.652405,795.229065,703.050476,139.242020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1000.236572,740.901428,307.629608,993.270325,811.768005,165.167038,,,,722.940918,624.362366,141.605743,790.879089,703.687622,139.868439,,,,665.520508,698.734863,161.125504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,998.237183,740.582092,307.583801,989.767456,811.588806,165.286926,,,,718.455750,624.758057,143.732803,786.824768,703.802063,141.185806,,,,662.041504,699.397705,161.938812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,995.816528,740.426636,307.863617,986.264160,811.224976,165.853622,,,,714.002563,624.977966,145.115540,782.964783,703.843811,142.161774,,,,658.097656,700.260071,163.516403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,993.764771,740.184998,308.323334,982.116821,811.056824,166.101303,,,,709.537354,625.466797,146.291428,778.630127,704.297241,142.860703,,,,653.663391,701.082825,164.707413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,991.512634,739.967346,308.364807,978.546509,810.672668,166.529419,,,,705.191528,626.236511,147.587723,774.606506,704.400574,143.624191,,,,649.284424,702.031128,165.837509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,988.918335,739.797546,308.647858,974.682190,810.329895,166.719452,,,,700.636902,626.766235,148.865784,770.715210,704.650452,144.423584,,,,645.130920,702.957092,166.444077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,987.058167,739.627808,309.224854,970.372864,810.203308,167.127365,,,,696.000793,626.998047,150.228180,766.719727,705.103577,144.984695,,,,641.166199,703.730347,167.451370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,983.873718,739.438538,309.462250,966.755798,810.023621,167.632111,,,,691.167664,628.061890,151.269760,762.131531,705.320435,145.525406,,,,636.894958,704.534180,167.981628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,981.716675,739.130249,309.684814,962.882751,809.758118,167.723663,,,,686.631897,629.665222,151.635132,757.946472,705.540283,146.242523,,,,632.392212,705.183167,168.908386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,979.157166,738.646179,310.050690,958.902771,809.274658,167.873703,,,,682.095154,630.632935,152.666809,752.978210,705.791138,147.663345,,,,627.695740,705.954163,170.110107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,976.109314,738.316772,310.518250,954.910828,808.633911,168.305847,,,,677.635071,631.180237,153.209595,748.356445,706.012695,148.590027,,,,623.482971,706.724365,170.957642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,974.203064,737.718689,310.661346,950.743713,807.997253,168.736404,,,,673.006714,631.718018,153.601730,744.555115,706.221619,148.402832,,,,619.408630,707.525818,171.499008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,971.076904,737.387024,310.962433,946.807739,807.704590,169.290680,,,,668.143982,632.161804,154.277191,740.305969,706.532898,148.615402,,,,615.589783,708.331848,171.475571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,969.089722,736.881592,310.947113,943.317322,807.428223,169.572601,,,,663.519592,632.602234,154.576294,735.979065,706.829529,149.259216,,,,611.351624,709.118774,171.611694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,965.779907,736.734436,311.526978,939.116150,807.059204,169.511871,,,,659.171082,633.067810,154.568146,731.183105,707.192505,150.065948,,,,606.883606,709.664551,172.259155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,963.855957,736.206177,311.431671,935.099976,806.308838,170.153976,,,,654.470947,633.548706,154.506729,727.399475,707.330383,150.169540,,,,602.587402,710.136230,172.708878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,960.552551,735.740906,312.177155,931.298218,805.642517,170.726440,,,,649.755066,634.098145,155.173599,723.174255,707.096863,150.472687,,,,598.660095,710.788574,173.073761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,957.816833,735.088989,312.367401,927.159058,805.105347,170.890900,,,,645.355347,634.626282,155.600723,718.838806,707.323608,150.396942,,,,594.742737,711.502563,172.710587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,955.344482,734.518005,312.482727,923.650330,804.722534,171.188110,,,,640.982239,634.827637,155.895813,714.586304,707.838379,150.367935,,,,590.241455,712.651672,173.011948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,952.460693,733.888123,312.584198,920.103638,804.088989,171.668427,,,,636.644470,635.287170,155.541489,710.918152,707.849243,150.106216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,950.151428,733.489380,313.162415,915.685425,803.427795,172.069458,,,,632.269104,635.720581,155.342422,706.424194,707.918884,150.504471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,947.063721,732.952820,313.253143,911.934692,802.654358,172.549835,,,,627.901978,636.220764,155.022675,702.027283,707.979614,150.599365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,944.484985,732.439941,313.213745,908.147827,802.256226,172.614731,,,,623.543945,636.659729,154.738602,698.300964,707.956909,150.447006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,941.401733,731.643921,313.724396,904.384033,801.690491,173.005310,,,,619.245667,636.883850,154.862366,694.413757,708.297302,150.002808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,938.813538,730.932129,313.641418,900.902771,800.861938,173.554047,,,,615.084900,637.338928,154.602783,690.261597,708.352112,150.374298,,,,,,,565.651611,715.784119,172.341873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,936.250793,730.526855,314.017273,896.770874,800.239746,173.676926,,,,610.711792,637.776733,154.445709,686.089050,708.630615,150.525040,,,,,,,561.695313,716.418274,172.211517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,933.322021,729.954956,314.140808,893.339355,799.614380,174.186783,,,,606.474182,637.975342,153.927460,682.112488,708.749756,150.152863,,,,,,,557.637329,717.027039,172.230881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,930.897644,729.443237,314.558838,889.837646,799.155029,174.834412,,,,602.234070,638.558716,153.678741,678.174988,708.858826,149.422760,,,,,,,553.867615,717.813599,171.039459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,928.021057,728.558228,314.790222,886.110229,798.489319,175.099777,,,,598.067261,639.062073,153.406601,674.605957,709.012939,149.401718,,,,,,,549.981873,718.365784,170.438126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,925.310852,727.902344,314.970917,882.795105,797.455444,175.390686,,,,594.032410,639.536499,152.989136,670.847229,709.000916,149.124329,,,,,,,546.103210,719.409424,170.400360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,923.332214,727.189453,314.873444,878.990967,796.934204,175.663879,,,,590.142212,639.885437,152.032867,666.718201,709.180603,149.404358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,919.979309,726.803040,315.434509,875.784180,796.364258,176.261581,,,,586.141907,640.477600,151.664474,663.236267,709.250977,148.335571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,918.026917,726.152405,315.287231,872.285217,795.890991,176.687836,,,,582.339783,640.763184,151.235336,659.625916,709.368713,148.003860,,,,,,,,,,535.413635,720.850647,167.967560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,915.141418,725.470520,315.537567,869.035156,794.938232,176.937820,,,,578.659180,641.201660,150.468399,655.994202,709.484314,148.069733,,,,,,,,,,532.111023,721.432922,167.000778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,912.803589,724.783447,316.194977,865.524231,794.156433,177.362518,,,,574.883118,641.350220,149.795242,652.644226,709.626038,147.677078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,910.238098,724.120361,316.214264,862.407043,793.560791,177.649048,,,,571.253235,641.894409,149.205704,649.285645,709.885620,146.598022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,907.801636,723.482910,316.607483,859.437439,793.148682,177.998093,,,,567.727905,642.257629,148.478638,645.692383,709.739502,146.507156,,,,,,,,,,,,,521.432800,722.990845,165.314484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,905.751038,722.719543,316.202301,856.241882,792.362122,178.035049,,,,564.112976,642.496094,147.844849,642.533447,709.964783,146.280273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,903.196838,722.132751,316.131592,853.166809,791.483948,178.367096,,,,560.961304,642.799377,146.768906,639.507080,709.979187,145.951645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,901.080566,721.523254,316.569244,850.343689,790.749146,178.481781,,,,557.463623,642.944885,145.996490,636.037109,709.963318,145.111771,,,,,,,,,,,,,,,,511.473694,724.232971,162.954544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,898.297485,720.726501,316.926544,847.520203,790.248718,178.766403,,,,554.391785,643.377014,145.035172,633.374329,710.145325,144.403656,,,,,,,,,,,,,,,,508.934601,725.258606,162.329208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,896.285278,720.137024,316.935547,844.476807,789.794922,178.869675,,,,551.099487,643.624817,144.421646,629.849060,710.159912,144.545410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,894.358337,719.570190,316.691132,842.102356,788.854919,179.148544,,,,548.047241,643.788391,143.933319,627.412048,710.093018,143.635941,,,,,,,,,,,,,,,,,,,502.738281,725.878723,161.253952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,892.218201,718.957153,316.566345,839.210510,787.929321,178.941742,,,,544.761780,644.197266,143.261749,624.556335,710.170532,142.847504,,,,,,,,,,,,,,,,,,,500.248627,726.574768,159.862701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,890.490234,718.322998,316.729553,836.808960,787.360291,179.242599,,,,542.044861,644.498474,141.891464,621.662964,710.091675,142.385117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,887.900513,717.717712,316.753601,834.071899,786.873352,179.107727,,,,538.998840,644.834351,141.033646,619.134399,710.157532,141.807297,,,,,,,,,,,,,,,,,,,,,,494.573730,727.018494,157.994110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,885.491028,717.192200,316.972656,831.654541,786.395691,179.272263,,,,536.251221,645.184753,139.995865,616.541016,709.954224,140.749161,,,,,,,,,,,,,,,,,,,,,,491.785278,727.720886,157.266846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,883.882629,716.652100,316.341431,829.383850,785.436279,179.212692,,,,533.590454,645.445190,139.010437,613.882385,710.130798,140.297089,,,,,,,,,,,,,,,,,,,,,,489.504913,728.003235,156.584305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,882.264221,716.171265,316.022583,827.150085,784.731140,179.239243,,,,530.914917,645.693176,138.083237,611.514099,710.152649,139.761673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,880.136536,715.598389,316.440979,824.717957,784.089111,179.251740,,,,528.471558,646.089294,137.106949,609.255371,710.079468,138.944351,,,,,,,,,,,,,,,,,,,,,,,,,484.987915,728.657532,154.651321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,877.928772,715.158630,316.576019,822.730164,783.701050,178.942123,,,,525.607239,646.284912,136.294815,606.956299,710.112549,137.834854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,876.528748,714.600098,315.962769,820.724060,783.021790,179.152206,,,,523.698853,646.575562,135.254608,604.707703,710.057617,137.516800,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.584656,729.227478,152.577820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,874.801636,714.024536,315.917480,818.503967,782.477905,179.066650,,,,521.109192,647.001770,134.749191,602.469910,710.125000,136.888245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,872.953979,713.731750,315.569275,816.409973,781.582031,179.024185,,,,518.666138,647.234375,133.839661,600.211426,710.169617,136.553787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.782043,729.954224,150.041672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,871.464966,713.207825,315.288086,814.639587,781.024841,178.823639,,,,516.641113,647.504822,132.962952,598.694519,710.130981,135.403015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
