Grasp117
Date:,2025/04/23
Time:,11:17:41
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
71,,,,901.804810,799.444763,108.570602,883.542786,704.037354,76.556305,,,,,,,,,,1139.321655,922.087280,333.340271,770.291199,767.388428,81.444656,1163.548218,890.919739,520.827637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,900.825806,796.815002,109.805939,883.597534,701.256531,78.896873,,,,,,,,,,1139.059326,921.755432,332.952301,769.282043,764.519775,83.334808,1163.593506,890.837158,521.124146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,899.912354,794.436584,110.798462,883.705750,698.542725,80.679306,,,,,,,,,,1138.453247,921.408813,332.262573,768.543945,761.492065,84.434929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,898.770874,792.094788,111.754303,882.869995,695.735413,82.238129,,,,,,,,,,1137.700317,921.059448,331.537781,767.992798,758.230835,85.609528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,898.087891,789.704895,112.800407,882.338440,693.349365,83.654144,,,,,,,,,,1137.195068,920.562622,330.942566,767.274841,755.203125,86.624611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,897.165771,787.330994,113.632980,881.217712,690.572876,86.249084,,,,,,,,,,1136.807983,919.888000,330.412750,765.841492,752.792725,88.520279,,,,1160.500122,891.078369,518.641663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,896.340149,785.167847,114.104149,880.833374,688.065796,87.901085,,,,,,,,,,1136.668701,919.033752,330.057617,765.306580,750.063782,89.622101,,,,1159.496948,891.157654,517.896912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,895.619873,782.765808,114.712914,880.400391,685.375610,89.601318,,,,,,,,,,1136.013794,918.402405,329.325653,764.493774,747.354187,90.773903,,,,1158.908081,891.116577,517.640381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,894.239990,780.426453,115.516739,879.407410,682.825806,90.798050,,,,,,,,,,1134.922607,917.884094,328.295166,763.867065,744.914185,91.724525,,,,1158.636353,891.059448,517.495239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,893.510437,778.373718,115.975060,878.692688,680.244324,92.043007,,,,,,,,,,1134.137939,917.188599,327.645630,762.895569,742.586426,92.579659,,,,1158.050415,891.106201,517.008240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,892.794556,776.192322,116.641960,877.795166,678.152344,93.064026,,,,,,,,,,1133.772217,916.203979,327.111572,762.117249,740.226807,93.767632,,,,1157.626709,890.970886,516.662964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,891.696777,773.945984,117.294594,876.808716,676.032654,93.834312,,,,,,,,,,1133.338013,915.304993,326.673737,761.014099,738.181335,94.873619,,,,1157.083008,890.842163,516.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,891.256104,771.955444,117.528656,876.018005,673.541626,95.446259,,,,,,,,,,1132.382690,914.442261,325.897095,759.523987,736.086609,95.596634,,,,1156.621460,890.662292,516.228333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,890.444275,769.925537,117.730400,874.978760,671.284912,96.303482,,,,,,,,,,1131.532593,913.580627,325.110352,758.796509,734.013062,95.833717,,,,1155.842773,890.654297,515.668762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,889.491028,767.898926,117.723755,874.472229,669.091919,96.376732,,,,,,,,,,1130.885986,912.551208,324.626373,758.418762,731.401062,96.651840,,,,1155.020508,890.542114,514.962219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,888.691101,765.705505,118.440216,874.118042,666.667236,97.481827,,,,,,,,,,1130.507813,911.430847,324.228668,757.397644,728.852600,97.198929,,,,1154.463013,890.572998,514.319458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,887.778625,763.783997,119.041374,873.571350,664.423462,98.420227,,,,,,,,,,1129.812134,910.491394,323.449677,756.995728,726.710022,96.789932,,,,1153.982056,890.465637,513.710754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,886.916504,761.856140,119.365395,873.591431,662.289978,98.590042,,,,,,,,,,1128.843994,909.554321,322.611633,756.718384,724.377136,96.744453,,,,1153.760742,890.301025,513.368713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,886.525574,760.004700,119.178207,873.312683,659.936096,99.382988,,,,,,,,,,1128.177246,908.473877,322.074188,755.502747,722.203247,97.666641,,,,1153.303467,890.194702,512.908325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,885.893005,758.028076,119.275261,872.372925,658.058899,100.403740,,,,,,,,,,1127.993896,907.299561,321.732727,754.620300,720.174072,98.244911,,,,1152.535400,890.005798,512.120667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,885.032715,756.440918,119.605034,871.560120,656.206665,100.507843,,,,,,,,,,1127.479492,906.253357,321.013031,754.175842,717.978455,97.909294,,,,1152.268433,889.661926,511.755188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,884.559448,754.674072,119.433411,871.063660,654.681396,100.763580,,,,,,,,,,1126.539185,905.336182,320.075165,753.985779,715.707031,97.348694,,,,1151.933960,889.156311,511.613373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,883.778748,752.834045,119.287582,870.234924,652.984131,101.539902,,,,,,,,,,1125.934448,904.151367,319.468414,753.566467,713.722229,96.951447,,,,1151.510864,888.756042,511.186615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,883.114929,751.196594,119.266571,869.202942,651.508850,101.970909,,,,,,,,,,1125.372314,902.968384,318.915771,753.292786,712.447388,96.833603,,,,1151.036133,888.434753,510.665436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,882.402832,749.561890,119.408241,868.203186,649.864929,102.151306,,,,,,,,,,1124.967651,902.026428,318.463959,752.881653,710.786804,96.868767,,,,1150.287476,888.305237,509.869537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,881.746216,748.135254,119.294075,867.504944,648.082825,102.708595,,,,,,,,,,1124.624878,900.941895,317.922546,752.168884,709.285339,96.189445,,,,1149.667236,888.088440,509.180084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,881.316101,746.901001,119.097153,866.357178,646.402344,101.951584,,,,,,,,,,1124.354736,899.537476,317.849762,751.708374,707.897461,95.417358,,,,1149.287109,887.881287,508.654663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,880.573425,745.655701,118.846352,865.469055,645.160828,100.995934,,,,,,,,,,1123.242798,898.674011,316.991852,750.872986,706.830261,95.187294,,,,1149.125244,887.526794,508.428070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,879.935974,744.209045,118.815979,864.665405,643.659912,101.202202,,,,,,,,,,1122.434692,897.634888,316.006287,750.999084,705.567688,94.335503,,,,1148.840942,887.149231,508.222412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,879.777771,742.945190,118.356865,863.819336,641.739807,101.092323,,,,,,,,,,1122.864868,896.291138,316.165588,751.332886,704.143982,92.996025,,,,1148.348389,886.700195,508.003296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,879.746094,741.876953,117.788033,863.091003,640.828613,99.334793,,,,,,,,,,1122.446411,895.244690,315.713654,751.382568,702.870483,92.372269,,,,1147.569336,886.394470,507.548340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,879.470703,740.732605,117.390594,862.222595,639.568420,98.055481,,,,,,,,,,1122.029419,894.184082,315.204956,751.130859,701.671265,92.174286,,,,1146.457397,886.313721,506.721252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,878.908203,739.714233,117.095383,861.122559,638.264343,96.621330,,,,,,,,,,1121.727905,893.009521,314.780457,750.759705,699.997192,91.457779,,,,1146.122681,886.106567,506.589355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,878.304993,738.593628,116.835030,859.773865,637.220642,96.043449,,,,,,,,,,1121.419434,891.911072,314.431274,750.584106,698.763062,91.113586,,,,1145.958496,885.981384,506.652588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,877.975708,737.672913,116.618279,858.526306,636.375000,95.082306,,,,,,,,,,1121.402344,890.841553,314.049042,750.507568,697.813599,90.786263,,,,1145.479858,885.824707,506.538513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,877.490173,736.731873,116.389389,857.469543,635.782532,93.031342,,,,,,,,,,1121.200928,890.056519,313.717590,750.605774,696.803589,90.444496,,,,1144.904053,885.708984,506.337616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,877.320862,735.919617,115.967682,856.346191,635.729309,91.976471,,,,,,,,,,1121.118530,889.151978,313.665924,750.789124,695.867432,89.951309,,,,1144.048096,885.736694,506.021118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,877.205811,735.170410,115.570457,855.307495,635.413330,91.607346,,,,,,,,,,1120.776733,888.289246,313.383392,751.031799,695.013855,89.247086,,,,1143.142212,885.672607,505.820343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,877.007690,734.548828,115.348869,853.882874,634.965881,91.197250,,,,,,,,,,1120.646118,887.319336,313.161560,751.157471,694.414001,88.665306,,,,1142.021606,885.667480,505.268127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,876.740295,733.738647,115.130951,852.454590,634.938416,90.454140,,,,,,,,,,1120.204590,886.702454,312.646637,751.094604,693.858337,88.266991,,,,1140.974487,885.782837,504.859558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,876.483765,733.004211,115.224716,851.376587,634.256287,90.619476,,,,,,,,,,1119.812622,886.201599,312.228333,751.015137,693.314575,87.774506,,,,1140.449341,885.753418,504.692474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,876.183899,732.419556,115.320679,850.356201,633.102722,90.946899,,,,,,,,,,1119.969360,885.613342,312.542786,750.962830,692.884644,87.483437,,,,1140.391479,885.677795,504.726807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,875.844116,731.978149,115.383675,849.086792,632.384766,90.750443,,,,,,,,,,1120.270508,885.105286,312.726715,750.930664,692.380188,87.369370,,,,1140.188110,885.625916,504.685425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,875.696289,731.459290,115.460419,848.084778,632.183105,90.152008,,,,,,,,,,1120.156006,884.530029,312.536652,751.022827,691.708252,87.172333,,,,1139.528198,885.679016,504.767639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,875.580261,730.998840,115.549973,847.083984,632.351990,89.677185,,,,,,,,,,1119.424561,884.288269,311.780670,751.360168,691.028564,86.865646,,,,1138.720337,885.646362,504.731720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,875.452209,730.355896,115.541908,846.023438,632.681824,89.192543,,,,,,,,,,1118.969238,884.057739,311.177612,751.845825,690.072021,86.743431,,,,1137.420654,885.773193,504.393677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,875.354675,729.742432,115.682076,845.164978,632.679810,88.683365,,,,,,,,,,1118.755249,883.834106,311.049622,752.379822,688.943176,86.595215,,,,1136.541748,885.869202,504.191162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,875.123718,728.951599,115.858833,844.725281,632.453674,88.015251,,,,,,,,,,1118.695435,883.606812,310.925079,752.950867,687.702087,86.577538,,,,1135.892334,885.906616,504.154480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,874.677185,728.319153,116.531944,844.107849,632.118164,87.171280,,,,,,,,,,1118.680176,883.378418,310.893799,753.292480,686.421509,86.441704,,,,1135.664917,885.906067,504.431641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,874.628662,727.835083,117.015656,843.447998,631.825073,86.606506,,,,,,,,,,1118.603638,883.217773,310.846069,753.777405,684.855774,86.708336,,,,1135.161621,886.040955,504.438751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,874.535156,727.383362,117.157272,842.747070,631.616760,86.264542,,,,,,,,,,1118.455322,883.019836,310.711914,754.302551,683.597351,86.830437,,,,1135.108154,886.050171,504.523315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,874.374695,726.797546,117.324234,842.064209,631.525635,86.038994,,,,,,,,,,1118.230713,882.890625,310.672272,754.955566,682.470276,86.510239,,,,1134.987305,886.076233,504.521729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,874.121460,726.167297,117.488213,841.247437,631.608582,85.655327,,,,,,,,,,1118.139282,882.816833,310.659973,755.588928,681.401245,86.562805,,,,1134.551758,886.108521,504.622803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,873.964355,725.685059,117.590431,840.590210,631.601746,85.352829,,,,,,,,,,1118.003906,882.712158,310.682312,756.646423,680.116150,86.286842,,,,1134.068237,886.141357,504.820129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,873.838257,725.258240,117.739250,840.073242,631.514954,85.125610,,,,,,,,,,1117.692383,882.514587,310.537872,757.081543,679.528564,86.053429,,,,1133.402832,886.184692,504.974792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,873.613464,724.942017,117.921326,839.687561,631.482422,84.961212,,,,,,,,,,1117.493286,882.673706,310.700073,757.006287,679.422302,85.986786,,,,1132.839478,886.234436,505.197693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,873.449585,724.665588,118.119812,839.301697,631.553772,84.588303,,,,,,,,,,1116.974487,882.823792,310.608765,756.950989,679.249756,85.900238,,,,1132.354248,886.169250,505.476379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,873.304016,724.337463,118.059052,839.111511,631.510925,84.297142,,,,,,,,,,1116.366577,882.882629,310.440002,756.952576,678.925293,85.794968,,,,1131.853149,886.206726,505.555511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,873.098755,724.057861,118.390579,839.074402,631.552246,84.417625,,,,,,,,,,1115.803101,882.980042,310.364594,756.870850,678.593323,85.707718,,,,1131.217407,886.339478,505.353210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,872.722168,723.862122,118.734367,838.873962,631.381836,84.731079,,,,,,,,,,1115.732178,882.668213,310.802979,756.730042,678.345581,85.595985,,,,1131.039429,886.352600,505.389771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,872.326355,723.553650,119.173363,838.688354,631.053284,84.963455,,,,,,,,,,1115.245117,883.053467,310.855530,756.686646,678.146851,85.448708,,,,1130.718628,886.322388,505.245941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,871.940125,723.339417,119.621445,838.400818,630.731934,85.354141,,,,,,,,,,1114.758667,883.201538,311.064270,756.636902,677.917358,85.356789,,,,1130.312012,886.328552,505.535950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,871.674805,723.097290,119.972282,838.101440,630.416260,85.768784,,,,,,,,,,1114.741333,883.245117,311.242493,756.551514,677.634033,85.470406,,,,1129.750610,886.337402,505.614288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,871.597595,722.983398,120.155685,837.693298,630.128418,86.521561,,,,,,,,,,1114.564941,883.350708,311.306061,756.412170,677.252075,85.699585,,,,1129.204712,886.379272,505.879181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,871.239380,722.637756,120.695633,837.487976,629.629517,86.999855,,,,,,,,,,1114.406860,883.481873,311.311310,756.290955,676.940430,86.090569,,,,1128.626831,886.323547,506.103577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,870.938354,722.551086,121.321724,837.202393,629.041260,87.555573,,,,,,,,,,1114.303711,883.584290,311.394745,756.110535,676.588745,86.472794,,,,1128.021240,886.313660,506.312988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,870.463440,722.458252,121.916260,836.801758,628.583618,88.541603,,,,,,,,,,1114.215332,883.704346,311.449585,755.834900,676.237610,86.875618,,,,1127.459717,886.314758,506.348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,869.833008,722.240479,122.794121,836.351196,628.007019,89.461479,,,,,,,,,,1114.126343,883.872253,311.554352,755.553162,675.999817,87.323677,,,,1126.969238,886.361450,506.254608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,869.470703,722.164490,123.368263,835.900146,627.606445,90.333977,,,,,,,,,,1114.009399,884.031555,311.602783,755.422485,675.826599,88.377861,,,,1126.571777,886.444519,506.210175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,869.119507,722.070801,123.667877,835.278748,627.735535,90.991570,,,,,,,,,,1113.942383,884.134338,311.712463,754.859802,675.684326,89.181084,,,,1125.929321,886.554565,506.440369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
