Grasp27
Date:,2025/04/16
Time:,10:55:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
96,913.329651,714.548157,215.274231,,,,1161.632324,822.302063,296.287445,862.072571,639.636780,164.374283,1121.625366,790.891052,452.836792,782.919250,741.829712,162.945053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,914.129822,715.834412,212.750702,,,,1161.649048,822.282898,295.967163,863.422302,640.503052,162.050720,1121.787109,790.795654,452.354492,783.319336,743.024353,159.739761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,914.422058,717.276184,209.989822,,,,1161.417725,822.276062,295.229980,864.026306,641.447388,160.623199,1121.693726,790.693970,451.932159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,914.714172,718.771118,207.350952,,,,1161.862183,822.119019,294.176453,864.880249,642.241089,159.087418,1121.722778,790.749634,451.275421,,,,783.493591,744.230042,154.806229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,914.575745,720.163147,205.175232,,,,1162.343018,821.991455,293.067230,865.377258,642.538757,157.554581,1121.702881,790.708130,450.552917,,,,784.685059,744.355225,151.719299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,914.955505,721.112976,202.695404,,,,1162.483276,821.866089,292.311371,865.987976,642.670532,156.098373,1121.578369,790.724670,449.672577,,,,784.634521,744.641968,149.568573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,915.337952,722.375122,199.940247,,,,1162.179321,821.744873,291.282959,866.172119,643.429626,154.092560,1121.794434,790.598328,449.123108,,,,784.576660,744.459717,147.317123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,915.836975,723.109314,197.550690,,,,1161.788818,821.718750,290.206146,866.697632,643.538025,153.166428,1121.717041,790.755066,448.533997,,,,784.426758,744.470520,145.153397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,915.761780,724.215637,194.646255,,,,1161.629639,821.616028,288.958588,866.899780,643.817810,152.070938,1121.450195,790.746399,447.937317,,,,784.463257,743.933960,143.343124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,916.346130,724.531738,192.255356,,,,1161.494629,821.436584,287.674164,867.106934,643.714050,150.736526,1121.288452,790.548218,447.094971,,,,784.572571,743.817322,141.345215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,916.026123,725.001160,189.742783,,,,1161.395264,821.176025,286.119659,867.294678,643.824280,148.325928,1120.820557,790.510620,446.389435,,,,784.317505,743.749023,139.703964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,916.232300,725.245239,187.142212,,,,1160.929565,820.962463,285.126373,867.650818,643.720154,146.501663,1120.254639,790.377502,445.436890,,,,783.876709,742.732666,138.198425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,916.264465,725.130188,184.537582,,,,1160.662354,820.621582,284.301880,867.980164,643.305420,144.430649,1120.339233,790.429138,444.587067,,,,783.804688,741.765381,136.436172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,916.519043,724.976440,182.123932,,,,1158.950439,820.704041,282.551483,868.269287,643.067017,141.655334,1120.110596,790.529175,443.838440,,,,783.742737,740.353088,134.551590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,916.373474,724.473267,179.469482,,,,1157.755371,820.562317,281.164368,868.604248,642.646545,139.448151,1119.557617,790.351379,442.732300,,,,783.958191,738.808228,133.396408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,916.193237,723.731323,177.211655,,,,1156.937500,820.352356,280.121918,868.886597,642.141357,136.078384,1119.419800,790.141357,441.630859,,,,783.296387,737.015625,132.138641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,915.737183,723.274963,175.028854,,,,1156.209961,820.038391,279.036530,869.092773,640.870972,134.395493,1119.055176,790.135559,441.082703,,,,782.276306,735.414001,131.292389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,916.128845,722.504883,172.225647,,,,1155.062622,819.799194,277.597443,869.074219,640.033020,131.546585,1118.479614,790.263611,440.192200,,,,782.030884,733.371521,130.104416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,915.944275,721.913025,170.188461,,,,1154.265503,819.091919,276.393860,869.101929,639.732849,128.681595,1117.831665,790.276855,439.196259,,,,782.112915,731.456116,128.873413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,916.055115,721.433594,167.183517,,,,1152.681274,818.835938,275.078918,869.382568,639.038330,125.715599,1117.170166,790.237244,438.251648,,,,781.552612,729.319275,127.807915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,916.090454,720.282654,165.680573,,,,1151.265991,818.527954,273.763306,869.074097,638.844177,123.499573,1116.820679,790.165344,437.688721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,914.988586,719.468445,163.861588,,,,1150.068726,817.942444,272.578033,868.544800,637.963501,121.526154,1116.035889,790.108704,436.743591,,,,,,,778.711792,726.114441,126.113930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,913.604614,718.952515,162.984451,,,,1148.951294,817.587769,271.569824,867.665710,637.318726,119.634895,1115.153076,790.062561,435.890167,,,,,,,778.027344,724.962280,125.536079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,913.078857,718.576538,160.998871,,,,1147.925415,817.344482,270.608490,867.559448,636.020935,118.607224,1114.827759,790.036133,435.054688,,,,,,,777.204590,723.114075,124.754822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,912.271606,718.067993,159.065338,,,,1146.732666,817.121216,269.466278,866.957153,635.140808,118.362442,1114.284058,789.981384,434.345398,,,,,,,776.851257,721.595947,123.144775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,911.827209,717.036926,158.002289,,,,1144.951538,816.992065,267.787201,865.233459,634.450134,118.433472,1113.395630,789.931152,433.416077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,910.944458,716.322205,156.877762,,,,1143.655518,816.519043,266.546265,863.818298,633.526978,118.435837,1112.581543,789.959106,432.481201,,,,,,,,,,775.601685,719.543518,119.848778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,910.253906,715.577332,155.868683,,,,1143.027344,815.949280,265.582062,862.835938,632.377563,118.399246,1112.104492,789.864990,431.798279,,,,,,,,,,774.461060,718.702332,119.534004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,909.066467,715.211365,155.087234,,,,1142.151855,815.424255,264.607574,861.108887,632.253906,118.159485,1111.514038,789.761597,431.197662,,,,,,,,,,773.158752,718.067993,119.171906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,907.577576,714.674438,154.394653,,,,1140.372925,815.377075,263.328827,859.124084,631.868591,117.767448,1110.538940,789.707520,430.424286,,,,,,,,,,771.688843,717.464966,118.429482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,906.117432,714.010254,153.295197,,,,1139.235962,815.124512,262.196167,857.143433,630.741699,118.388023,1109.476685,789.555664,429.699280,,,,,,,,,,771.037292,716.698120,118.026306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,905.021790,713.237610,152.667892,,,,1138.338379,814.716431,261.351379,855.513123,629.776672,117.791634,1108.838013,789.372070,429.259491,,,,,,,,,,771.200073,715.456238,117.570923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,904.379639,712.392029,151.948654,,,,1137.214355,814.336731,260.450928,853.839905,629.310547,117.581078,1108.313110,789.137756,428.614746,,,,,,,,,,770.664185,714.476563,117.626740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,903.627502,711.273621,151.512512,,,,1135.420776,813.896423,259.319885,852.110107,628.877991,116.023193,1107.266113,789.302673,427.793610,,,,,,,,,,769.668518,713.363892,117.726028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,902.697266,709.766907,151.276352,,,,1134.210205,813.589417,258.724213,850.406677,629.058594,114.396561,1106.448364,789.348694,427.170837,,,,,,,,,,769.177002,712.046692,117.823532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,901.794189,708.594421,150.752411,,,,1132.758423,813.408691,257.991760,848.633240,628.756714,113.397095,1105.979736,789.335571,426.981842,,,,,,,,,,768.419373,710.671814,117.968590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,901.077942,707.410461,150.094040,,,,1131.318359,812.683472,257.781708,847.104614,628.359253,112.194511,1105.029297,789.277771,426.494934,,,,,,,,,,767.491821,708.985352,118.096642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,900.150818,706.037170,149.783203,,,,1130.350952,812.162109,257.335022,845.364075,627.817993,111.288300,1103.823242,789.359131,425.704620,,,,,,,,,,767.068665,707.389954,118.465950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,899.250854,705.015198,149.470840,,,,1129.210938,811.917725,256.655457,843.469971,627.606873,110.189705,1102.871704,789.462097,425.193756,,,,,,,,,,766.631165,705.801758,118.868805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,898.366150,704.081116,149.398132,,,,1128.109131,811.452881,255.950455,842.121155,627.592712,108.527206,1102.328857,789.457336,424.928650,,,,,,,,,,766.124390,704.028076,119.105705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,897.050781,702.880676,149.366730,,,,1126.607056,810.975952,254.818008,840.184814,627.694214,107.499634,1101.709839,789.250793,424.873749,,,,,,,,,,765.588379,702.430481,118.809807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,895.550598,701.984314,149.490570,,,,1125.716675,810.648438,254.541656,838.119873,627.808411,106.756073,1100.662231,789.242859,424.318909,,,,,,,,,,765.509094,700.977051,118.312943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,894.690002,700.884277,149.623947,,,,1124.602539,810.334656,254.124817,835.452026,627.843689,107.257446,1099.351440,789.473267,423.514130,,,,,,,,,,765.569702,699.715210,117.541168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,894.143311,699.789612,149.354004,,,,1123.019165,809.938293,254.105392,832.666443,628.035156,107.313179,1098.352539,789.188599,423.190338,,,,,,,,,,765.628113,698.602112,116.941551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,893.052551,698.898621,149.446869,,,,1121.657837,809.819824,253.644379,831.080688,628.329590,106.430229,1097.725342,788.999817,423.007446,,,,,,,,,,765.762756,697.322388,116.532829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,891.821533,698.370911,149.601624,,,,1120.458252,809.676086,252.899780,830.167236,628.427429,105.739288,1096.999756,788.840149,422.481232,,,,,,,,,,765.684082,696.465881,116.385178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,890.890137,697.653015,149.398560,,,,1119.810913,809.366943,252.462433,828.975830,628.138428,105.604691,1096.337158,788.636963,422.179962,,,,,,,,,,764.793457,696.058716,116.646820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,890.073547,696.838440,149.058243,,,,1118.907471,809.061584,251.970245,827.891479,627.333862,105.707703,1095.183594,789.022034,421.505524,,,,,,,,,,763.619324,695.715271,117.005760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,888.756714,696.074036,149.206039,,,,1117.549561,808.894348,251.403656,826.980652,626.679810,105.701721,1093.981812,789.191772,421.784943,,,,,,,,,,763.117615,694.939026,116.647919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,887.416748,695.355042,149.240112,,,,1116.238281,808.907837,251.209213,825.981323,626.187866,105.339661,1092.983398,789.272827,421.817413,,,,,,,,,,762.907288,694.263245,116.400925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,886.741516,694.853210,149.369888,,,,1115.153320,808.886719,250.962814,824.984436,625.681152,105.604668,1091.854736,788.991821,421.219269,,,,,,,,,,762.350037,693.657959,116.453583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,886.231812,694.188782,149.774323,,,,1114.159912,808.779480,250.779587,823.867554,625.013672,105.816162,1090.989502,788.923279,420.684753,,,,,,,,,,761.585938,693.025635,116.545418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,885.679688,693.333618,150.073792,,,,1113.434204,808.652039,250.565750,822.719543,624.521912,105.701355,1090.179443,789.084412,420.542877,,,,,,,,,,760.948242,692.510498,116.926300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,884.671631,692.523926,149.955292,,,,1112.442261,808.509399,250.066971,822.198303,624.035767,105.455025,1089.302246,789.147827,420.430389,,,,,,,,,,760.197937,691.734009,116.885841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,884.031555,691.787842,150.117523,,,,1111.416382,808.507446,249.610138,821.796326,623.609619,105.294182,1088.101074,788.969971,419.790680,,,,,,,,,,759.848083,690.783508,116.910645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,883.617065,691.252502,150.237518,,,,1110.498657,808.511597,249.473038,821.160400,623.189148,105.314598,1086.974365,788.464172,419.474762,,,,,,,,,,759.463928,689.839966,117.260796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,883.222473,690.725830,150.608261,,,,1109.554565,808.676575,249.510254,820.281189,622.771240,105.642052,1086.196533,788.417969,419.137177,,,,,,,,,,758.585938,689.005737,117.563042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,882.687317,690.140564,151.113678,,,,1108.672974,808.763733,249.481400,819.127747,622.169861,106.518181,1085.502686,788.664917,419.001831,,,,,,,,,,757.651306,688.208923,118.025368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,881.384766,689.649719,151.824600,,,,1107.615479,808.872253,249.172119,818.602722,621.428955,107.175385,1083.925049,789.339844,418.602814,,,,,,,,,,757.065125,687.137207,119.262444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,880.171997,689.675293,152.953888,,,,1106.706787,809.135254,248.908508,818.535339,620.957825,107.643669,1082.406128,789.561951,418.148956,,,,,,,,,,756.296936,686.354797,120.110168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,878.987427,689.708313,153.919800,,,,1105.881836,809.446716,248.517899,818.454285,620.490234,108.529007,1081.255981,789.079285,417.863403,,,,,,,,,,755.463623,685.826843,120.953995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,877.870605,689.664368,155.439377,,,,1105.444458,809.733765,248.697342,817.680603,620.137573,110.232246,1080.823853,788.995239,417.746765,,,,,,,,,,754.327698,685.478149,122.361946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,877.229980,689.437317,156.497910,,,,1104.771729,810.149536,248.908951,816.409912,619.795959,111.796715,1079.904053,789.093567,417.343170,,,,,,,,,,753.460388,684.995239,123.967957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,876.573364,689.201599,157.713242,,,,1103.828247,810.622803,249.184326,815.224365,619.567566,113.203590,1078.381958,788.438049,416.762604,,,,,,,,,,752.732971,684.599487,125.309135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,875.621155,688.993347,159.373795,,,,1102.991211,810.942566,249.418564,813.975037,619.504578,116.308594,1077.106445,788.351074,416.584442,,,,,,,,,,751.791626,684.256226,126.403595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,874.272156,689.174744,160.747086,,,,1102.099976,811.434265,249.364105,812.931030,619.129761,118.302956,1076.302979,788.382019,416.724213,,,,,,,,,,750.257507,683.995972,128.294693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,872.593384,689.651489,162.851334,,,,1101.210815,811.798096,249.435028,811.975037,618.765076,119.828804,1075.225464,788.769043,416.627045,,,,,,,,,,748.880066,683.797607,130.764008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,871.077881,689.444580,164.898773,,,,1099.658691,812.041931,249.619232,810.545837,618.741455,122.373573,1073.842773,789.113464,416.384949,,,,,,,,,,747.493591,683.736633,132.703262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,869.944031,689.574219,166.475342,,,,1099.001953,811.810486,250.250626,808.862549,618.409241,124.394249,1072.470093,789.249817,416.273193,,,,,,,,,,745.881348,683.463928,134.357117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,868.335876,689.382385,168.132706,,,,1097.685303,812.315186,250.274048,806.707397,618.116272,127.252022,1071.404785,789.046753,416.712494,,,,,,,,,,744.264954,683.173767,136.621643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,866.188171,689.697083,170.297043,,,,1096.472412,812.757874,250.329834,805.406555,618.292664,129.190628,1070.625000,789.434570,416.659912,,,,,,,,,,742.825928,683.190369,138.501144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,864.232971,689.964417,172.288162,,,,1095.044189,812.859619,251.195328,803.750671,618.123108,130.957031,1069.328369,789.680725,416.273376,,,,,,,,,,740.714600,683.156128,140.594589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,862.702271,689.745850,174.449188,,,,1093.546997,813.090210,251.157181,801.231445,618.231018,133.815399,1068.149536,789.470276,416.481628,,,,,,,,,,738.499390,683.178345,143.110489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,860.260498,690.000793,176.311340,,,,1092.059082,813.534119,251.160980,799.357605,618.187378,135.768433,1066.813721,789.607483,416.413513,,,,,,,,,,736.595825,683.243286,145.038864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,858.591736,689.996704,178.029022,,,,1090.235352,813.900024,251.536743,796.613037,618.161987,138.266022,1065.787476,789.818359,416.399017,,,,,,,,,,734.497375,683.510681,146.728653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,855.995972,690.119263,179.603210,,,,1088.205688,814.182129,251.569931,794.250122,618.421448,140.686050,1064.611694,790.056152,416.661591,,,,,,,,,,731.892517,683.869263,149.353516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,853.721558,690.192505,181.555725,,,,1085.947021,814.619324,251.699753,791.591919,618.511658,142.802460,1063.625122,789.996765,416.624359,,,,,,,,,,729.169678,684.159485,152.135742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,850.920044,690.338379,183.146210,,,,1084.322021,814.772583,251.821945,788.862122,618.665039,144.804062,1061.392700,790.318359,416.810120,,,,,,,,,,726.089233,684.394165,154.701218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,848.089539,690.723450,185.165802,,,,1081.906128,815.157471,251.967743,785.813354,619.129150,147.065094,1059.220459,790.632813,417.002197,,,,,,,,,,723.893372,684.862488,157.081146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,845.551331,690.858826,186.782608,,,,1079.553833,815.377136,251.918045,782.544128,619.323914,149.205566,1058.212646,790.585449,417.187408,,,,,,,,,,720.722778,685.223633,159.251907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,843.004333,691.033081,188.611206,,,,1077.212036,815.613770,251.891769,779.425171,619.513672,151.156830,1056.966431,790.108032,417.506622,,,,,,,,,,718.105469,685.818604,161.561066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,839.646301,691.555847,190.001007,,,,1074.739624,815.986389,251.905884,775.908875,619.893555,153.727432,1055.021240,790.385376,417.175140,,,,,,,,,,714.488220,686.241333,163.331375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,836.262695,691.748413,192.017975,,,,1071.852295,816.175720,251.818130,772.329346,620.330444,155.587494,1053.523315,790.512512,416.949158,,,,,,,,,,710.852783,686.761658,165.341721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,833.221497,692.399658,193.244904,,,,1069.256592,816.428772,251.823944,768.055908,620.687561,158.474838,1051.974609,790.145630,417.328278,,,,,,,,,,707.557800,687.422424,167.875259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,829.626099,692.671082,194.541168,,,,1066.194946,816.667175,251.710876,764.617859,621.176147,160.213333,1050.060913,790.067139,417.183990,,,,,,,,,,704.076050,688.111267,169.711166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,826.494690,693.089905,196.056854,,,,1063.509644,816.794373,251.602951,760.867798,621.878662,161.793594,1048.408447,790.023315,416.526215,,,,,,,,,,700.287842,689.138672,171.641754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,822.522095,694.169495,197.042709,,,,1060.511230,816.849304,251.624573,756.355469,622.420654,164.850601,1046.940796,789.841125,416.482117,,,,,,,,,,696.730530,690.077820,173.433914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,818.799988,694.645264,198.447479,,,,1057.632813,817.092102,251.151001,752.552612,623.047607,165.675156,1044.132202,790.161682,416.281281,,,,,,,,,,692.911987,690.859802,174.795227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,815.139954,694.984375,199.196381,,,,1054.197388,817.384888,251.282608,748.153442,623.732422,167.193222,1041.739380,790.132629,416.555450,,,,,,,,,,688.857117,691.814270,176.414917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,810.969727,695.945496,200.417282,,,,1050.858765,817.436035,250.954376,743.511475,624.414246,169.511337,1039.688354,789.981506,416.657501,,,,,,,,,,684.573975,692.924744,177.745255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,806.966248,696.566284,201.552246,,,,1046.786133,817.848083,250.282425,739.082764,625.195129,170.527863,1037.302979,790.050964,416.324860,,,,,,,,,,680.591248,694.010803,178.816132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,802.288696,697.363708,201.993698,,,,1043.422363,817.859192,250.690750,734.294739,625.965332,171.915451,1035.526001,789.475464,416.781525,,,,,,,,,,676.294250,695.100037,180.119980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,798.295532,697.592957,202.808517,,,,1040.004028,817.715515,250.380615,730.031067,626.774170,172.791153,1033.374146,789.331421,416.388153,,,,,,,,,,671.744019,696.074097,181.581604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,794.186462,697.997131,203.665863,,,,1036.252441,817.867310,250.019150,725.244873,627.536011,174.227463,1030.919556,789.266602,416.222473,,,,,,,,,,666.877502,697.097351,182.430817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,790.030334,698.472351,204.004181,,,,1031.979980,818.097717,249.852646,720.371399,628.368286,174.940308,1028.649048,789.228394,416.385895,,,,,,,,,,662.696167,698.170227,183.273712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,785.132813,699.364014,204.040207,,,,1028.437988,817.862549,249.692154,715.353333,629.148865,175.530884,1025.647339,789.235352,416.123840,,,,,,,,,,658.679138,699.335022,183.699844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,780.716309,699.891602,204.164047,,,,1024.148560,818.062561,249.209198,710.193115,629.928406,176.252441,1023.786743,789.096130,416.355499,,,,,,,,,,654.210022,700.337463,184.371048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,776.115723,700.572144,204.306519,,,,1019.806152,818.170898,249.005203,705.277771,630.703613,176.656586,1020.997192,788.903015,416.011200,,,,,,,,,,649.098267,701.231995,185.251450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
