Grasp66
Date:,2025/04/22
Time:,16:06:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
103,1006.417053,738.203369,317.839111,771.839539,484.819702,90.366463,860.178955,463.052307,99.400032,881.418335,550.902283,153.692551,1046.592773,830.898010,506.514679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1007.148499,739.873901,318.029755,771.488647,485.399017,93.733101,860.196960,463.792236,101.272957,881.497498,551.832886,155.794647,1047.634155,831.416443,506.636292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1007.925476,741.549866,318.225647,771.312683,485.780518,97.216209,860.041931,464.732208,103.707130,881.351379,552.586304,158.633209,1048.105469,831.729553,506.751495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1009.220947,743.009888,318.196381,770.847839,486.449402,100.428741,859.996887,465.384155,105.715805,881.231445,553.461975,161.087646,1048.407349,832.087036,506.865326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1010.566467,744.694092,318.430145,770.740662,487.222839,103.078392,859.495239,466.385559,108.213448,881.053955,553.964600,163.862183,1048.803467,832.646362,506.847870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1011.451660,745.922058,318.955994,770.524048,488.446198,106.229652,859.120789,467.574463,110.457512,880.747681,555.030029,166.765900,1049.470093,833.346924,506.868378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1012.420105,747.933411,319.325073,770.573120,489.377899,109.015388,858.717896,468.773682,113.104988,880.541321,556.552124,168.910507,1049.942627,834.045166,507.098572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1013.333435,749.377869,319.405396,770.175171,490.339966,111.778320,858.343994,469.682983,115.515717,880.604431,557.197449,171.845856,1050.348877,834.552490,507.199341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1014.608215,751.081848,319.305359,769.819214,491.748962,114.834915,858.023865,471.064392,118.101959,880.417847,558.381775,174.336533,1050.666260,835.138733,507.462769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1016.134033,752.583740,319.701111,769.546631,493.211578,117.870987,857.461853,472.168854,120.571579,880.452820,559.394348,177.399826,1050.990723,835.716003,507.693176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1017.104675,754.179810,320.577332,769.038879,494.500885,120.400032,856.717651,473.567383,123.658112,879.997681,560.644714,180.069992,1051.547729,836.335999,507.755707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1017.953369,756.055664,320.815521,768.765015,496.213684,123.142448,856.313721,474.638580,126.134666,879.931030,561.987915,182.410828,1052.262329,836.988037,507.755615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1019.283081,757.416992,320.874939,767.983154,498.038574,126.518295,855.743835,476.085266,129.341690,879.497742,563.455872,185.632950,1052.993164,837.647400,507.639221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1020.606812,759.092896,321.520050,767.489075,499.737152,128.865524,855.040588,477.553009,132.142746,879.089722,564.851318,187.697937,1053.906982,838.133667,507.752258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1021.906128,760.679382,321.950623,767.139282,501.582855,131.408997,854.432739,478.974884,134.606171,879.147217,566.264893,190.514832,1054.769775,838.442261,507.910431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1022.816284,762.403381,322.468658,766.198486,503.575745,134.415451,853.954224,480.429871,137.503983,878.807861,567.898865,193.112335,1055.644775,838.864685,508.103180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1023.696777,763.911804,322.266479,765.420471,505.605103,137.153763,853.375732,481.859711,140.142105,878.326721,569.416321,195.763794,1056.750610,839.520142,508.291290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1025.267700,765.615784,322.742889,764.869507,507.730835,139.511124,852.682739,483.902740,142.552673,878.042664,571.008911,198.106934,1057.900391,839.969849,508.168488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1026.573853,767.016479,323.682709,764.147095,509.980713,142.050140,852.409119,485.288940,144.996033,877.840027,572.617737,200.573578,1058.696899,840.511658,508.411407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1027.526611,768.760010,323.746735,763.336060,512.541687,145.096237,851.680054,486.844391,147.678833,877.730347,574.173828,203.077820,1058.705322,841.222839,508.839203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1028.404297,770.479431,324.055145,762.584045,514.444458,146.790054,850.983704,488.625092,149.620621,877.306580,575.824585,205.765884,1058.807861,841.750793,509.075500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1029.249878,771.718750,324.809784,761.783691,516.969116,149.217438,850.444763,490.695526,151.898941,876.683777,577.447205,207.765244,1059.469727,842.306030,509.071808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1030.479858,773.491028,325.767395,761.179565,519.573669,151.762848,850.246704,492.657410,153.580093,876.658691,579.435547,209.773972,1060.697388,842.756653,509.134735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1031.697266,774.765930,325.903412,760.572205,521.880371,153.256226,849.454346,494.722656,155.454819,876.497925,580.787231,212.351257,1061.212769,843.409912,509.509552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1032.589722,776.264160,326.075104,760.079529,524.473511,155.220642,848.895081,497.058350,156.903214,876.188660,582.730225,214.253357,1061.539795,843.980286,510.000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1033.975708,777.790466,326.586029,759.475037,527.011719,157.016312,848.364319,499.135742,158.026443,875.884277,584.540100,216.085815,1062.308838,844.636841,510.528259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1035.129150,779.119751,327.122070,758.637329,529.547852,158.744675,847.609680,501.526672,159.707962,875.804626,586.449890,217.660416,1063.431030,845.139648,510.562439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1035.881714,780.636108,327.705444,758.123474,532.260437,160.512619,847.278687,503.663849,160.418549,875.619080,588.266907,219.370285,1064.118652,845.703186,510.345215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1037.204224,781.893433,327.767426,757.463745,534.938416,161.700180,846.897400,506.214325,161.139877,875.189087,590.350952,220.766678,1064.684570,846.102173,510.495972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1038.478149,783.304382,327.923340,756.677917,537.538330,163.761047,846.137146,508.831970,162.277542,874.942932,592.237854,222.386398,1065.035400,846.588501,510.970276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1039.374512,784.722168,329.152710,756.123596,540.170288,164.579834,845.714844,511.041260,162.639755,874.934998,594.215759,223.506577,1065.874146,847.095093,511.183289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1040.351440,785.856567,329.533630,755.596741,542.946594,165.906982,845.430176,513.613220,162.726227,874.670044,595.711792,225.387527,1066.881714,847.387451,511.710175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1041.167847,787.282227,329.557861,754.916077,545.416443,167.170898,844.963928,516.468567,163.719940,874.195496,597.692749,226.934280,1067.927368,847.979431,511.443878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1041.936401,788.483704,329.721039,754.494202,548.163330,167.661499,844.909119,518.912659,164.057205,873.579224,599.336731,227.990311,1068.786133,848.383057,511.346497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1043.457520,789.538025,330.243286,753.906128,551.246033,168.512207,844.730713,521.467224,163.910553,873.329041,601.334534,229.255005,1069.089355,848.813293,511.639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1044.435303,790.895691,330.761871,753.244873,554.085999,168.971603,844.181396,524.226929,164.319901,873.200989,603.135010,230.018188,1069.536133,849.174255,512.287476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1044.975952,792.067078,331.124207,752.516113,556.973938,170.144730,843.825378,526.718445,164.784210,872.779236,605.120056,230.861115,1069.812744,849.629333,512.853394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1045.379517,793.097961,331.518646,751.876526,559.682861,170.816833,843.662231,529.224609,165.007538,872.460632,607.023438,232.186157,1070.178711,850.336609,513.196045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1046.157593,794.308411,331.913727,751.291870,562.207031,171.300705,843.481140,531.924805,164.761414,872.129761,608.988098,233.229095,1070.940063,850.837646,513.356140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1046.983398,795.517883,332.404388,750.870422,565.195251,171.614700,842.926819,534.369873,164.724564,872.002136,610.893799,233.256378,1071.636353,851.295837,513.447144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1047.754639,796.229187,332.877838,750.036743,567.684814,172.474518,842.242737,536.915894,164.809464,871.660217,613.036560,233.765884,1072.329590,851.635010,513.638000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1048.339844,797.229370,333.160950,749.692688,569.960510,172.857758,841.868286,539.258789,164.846741,871.210449,614.787842,234.640381,1073.035034,852.006775,513.839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1049.093262,798.518677,333.310150,749.162964,572.675903,172.917801,841.894958,541.607971,164.604553,870.776306,616.593628,235.309799,1073.987183,852.393311,514.049927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1049.701050,799.557068,333.438721,748.743103,575.291992,172.768280,841.915649,544.234680,163.975006,870.224792,618.227600,235.555099,1074.878418,852.766174,514.163025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1050.132690,800.260132,333.963867,748.440979,577.766724,172.655807,841.735657,546.839539,163.814987,869.789917,620.237488,235.899277,1075.611084,853.039124,514.406006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1050.376099,801.143188,334.552948,748.188477,580.176880,172.287109,841.615540,549.019958,163.793884,869.399963,621.723572,236.467911,1075.613647,853.498901,514.857849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1050.707153,802.245544,335.047852,747.681763,582.217590,172.159439,841.695923,551.253235,163.519852,869.044861,623.366943,236.981308,1075.778442,853.907959,515.214905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1051.259033,802.946716,335.658966,747.474731,584.232971,172.163773,841.293030,553.720764,162.742401,868.523987,624.990540,237.569656,1076.693481,854.050110,515.319397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1051.932617,803.683167,335.493530,747.163818,586.615479,171.563217,841.175659,556.275085,162.058441,868.241455,627.297546,237.128693,1077.897461,854.383667,515.278137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1052.524048,804.482788,335.363831,747.060974,588.670471,171.051346,841.283813,558.319214,161.444214,868.097412,628.814575,237.049973,1078.906738,854.803833,515.165588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,746.921265,590.795715,170.544464,841.465332,560.233765,160.901505,867.877625,630.375916,237.144424,1079.589722,855.264954,515.247498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,746.770508,592.893311,169.450272,841.697632,562.570007,160.353745,867.214478,631.745850,237.871063,1079.410767,855.803894,516.064697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,746.842468,595.111877,168.631027,841.771851,564.806335,159.434967,866.786560,633.195129,237.999252,1079.354004,856.056335,516.523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,746.495361,596.773254,168.137161,842.051025,566.835632,158.890579,866.379395,635.012695,237.490341,1079.702759,856.273987,516.598267,1053.178467,807.739319,336.563599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,746.083679,598.391418,168.627411,841.809631,568.595215,157.942307,866.105469,636.235779,237.139877,1080.254761,856.439087,516.526306,1053.062988,808.554810,337.299164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,746.110352,600.205383,167.372589,842.077759,570.492920,157.281876,865.702393,637.775452,237.101578,1081.004028,856.650574,516.513123,1053.338623,809.343872,337.409607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,746.207520,601.740173,166.601715,842.426147,572.292603,156.532486,865.191162,639.214844,236.750900,1081.670166,856.757813,516.883789,1053.748779,810.055481,337.376556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,746.251892,603.164612,166.063568,842.659058,574.297485,155.750961,864.956116,640.349426,236.432373,1082.318726,857.054504,517.089600,1054.117310,810.714661,337.746765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,746.389709,604.642456,164.878860,842.737122,576.071716,154.980438,864.988647,641.618530,236.287079,1082.792480,857.236267,517.378113,1054.260742,811.061890,337.986389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,746.436279,606.257507,164.050171,842.948120,577.706238,154.274170,864.970642,642.932495,235.993591,1083.290039,857.508728,517.487549,1054.310425,811.375854,338.159424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,746.539612,607.495422,163.092682,843.041321,579.221619,153.258881,864.837830,643.862183,235.549942,1083.109741,857.850586,517.772583,1054.332275,811.822083,338.206970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,746.684021,608.514893,162.071899,843.529236,580.403137,152.599396,864.427429,644.939026,234.989258,1083.516113,857.910706,517.935425,1054.270142,812.560364,338.426270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,746.791321,609.600586,161.476196,843.620422,582.123596,151.605957,864.052002,646.256104,234.433670,1084.032715,858.049194,518.095764,1054.512207,812.993591,338.533813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,746.795044,610.855530,160.218536,843.833984,583.643860,150.707504,863.897400,647.253662,234.161987,1084.201050,858.184021,518.208740,1054.832397,813.381042,338.538147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,746.956482,611.885620,159.336456,844.143921,585.257263,149.902206,863.661072,647.945190,233.798630,1084.338989,858.321411,518.360229,1055.039673,813.811523,338.511230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,747.237244,613.124817,158.601532,844.516907,586.537292,148.932587,863.573181,648.875122,233.399750,1084.558472,858.489197,518.533569,1055.150146,814.167542,338.704346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,747.468567,614.261414,157.165909,844.687927,588.032104,147.926285,863.499878,649.435303,233.543045,1084.852539,858.565369,518.563171,1055.161865,814.490845,338.870667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,747.759705,615.235291,155.974274,844.889832,589.245544,146.991669,863.418457,650.557251,232.504517,1085.235840,858.657410,518.470825,1055.279053,814.609619,338.878998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,747.907471,616.181213,155.025513,844.876404,590.440613,146.012787,863.184814,651.245605,231.914627,1085.562866,858.812561,518.362000,1055.504517,814.817627,338.749664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,747.871704,616.958252,154.790817,845.372070,591.706482,145.082916,862.896912,651.824768,231.550751,1085.986816,858.908142,518.311951,1055.624878,815.105103,338.765594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,748.187317,617.662415,154.059113,845.960999,593.218811,144.123810,862.632874,652.620972,231.135727,1086.354980,859.062805,518.381531,1055.765869,815.303955,338.742126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,748.551331,618.349243,152.576141,845.999695,593.855835,143.278595,862.443481,653.476929,230.582001,1086.581909,859.095337,518.399109,1055.818359,815.516174,338.749207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,748.824463,619.101196,151.369553,846.715393,595.068420,142.344208,862.385498,654.207092,230.174942,1086.776611,859.080139,518.486877,1056.209229,815.625977,338.728058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,749.390259,620.095764,149.340332,847.299011,596.240601,141.309387,862.309509,654.747559,229.882507,1086.890991,859.221985,518.526733,1056.341064,815.910217,338.818390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,750.063354,620.996582,147.997040,847.855835,597.274475,140.429871,862.376465,655.063293,229.572159,1086.949463,859.279480,518.545288,1056.560791,816.081604,338.839752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,750.332153,621.721436,147.173508,848.106750,598.131226,139.402222,862.528381,655.514282,229.248978,1086.501099,859.502075,518.657288,1056.478271,816.300720,338.873962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,750.448364,622.160583,146.584503,848.462708,599.085693,138.530075,862.498901,656.029236,228.397858,1086.764893,859.435913,518.800903,1056.373169,816.530457,338.859955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,750.642883,622.314148,146.396454,848.803650,599.788818,137.955887,862.496948,656.555176,227.770935,1087.140137,859.403015,518.768677,1056.629028,816.593079,338.769775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,751.139404,622.797485,145.528519,848.891174,600.698364,137.077911,862.560608,657.112488,227.289185,1087.272339,859.396790,518.687622,1056.717285,816.696899,338.764618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,751.580383,623.447693,144.248688,849.205994,601.487000,136.134171,862.565002,657.601440,226.725342,1087.307983,859.396484,518.733765,1056.432007,816.927185,338.863953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,752.033813,624.031616,143.102188,849.557983,602.146240,135.397308,862.518860,658.024719,226.218399,1087.342773,859.368958,518.795105,1056.244507,817.048950,338.902405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,752.497192,624.651428,141.900787,849.908691,602.998230,134.652542,862.126526,658.549316,225.955444,1087.404785,859.395508,518.802246,1056.401733,817.037170,338.879395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,752.904419,625.050110,141.032425,850.095520,603.861511,133.987076,862.577454,658.705444,225.268845,1087.468628,859.381897,518.824158,1056.250854,817.182312,338.939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,753.198914,625.361267,140.385101,850.352783,604.472534,133.275970,862.846375,658.805725,224.761978,1087.493286,859.431702,518.889099,1056.004272,817.588257,338.666260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,753.485596,625.574402,139.826248,850.251038,604.943909,132.506943,862.968933,658.960022,224.139221,1087.489990,859.360046,518.886292,1056.065430,817.688416,338.474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,753.644165,625.705933,139.392029,850.160095,605.665344,131.606491,863.042786,659.138672,223.558304,1087.655640,859.277710,518.891907,1056.210327,817.702393,338.230804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,753.867371,625.885254,138.885330,850.191650,606.265198,130.955383,863.089294,659.389221,223.190933,1087.807373,859.253784,518.908447,1056.429077,817.659424,338.145081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,753.949341,625.884521,138.671036,850.259644,606.830383,130.657639,863.130249,659.606323,222.980850,1087.844238,859.277405,518.918884,1056.649414,817.509521,338.057037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,754.212280,626.004150,138.324844,850.290100,607.541016,130.191177,862.970642,659.804016,222.599777,1087.766479,859.429749,519.130249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,754.671814,626.054443,137.369568,850.387573,608.245117,129.632080,862.918152,659.975769,222.270966,1087.916016,859.313110,519.173706,,,,1057.113281,817.363037,337.723297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,755.282715,626.365417,136.481674,850.494873,608.814453,129.127914,862.915405,660.209900,221.931046,1088.084351,859.189270,519.029480,,,,1057.442383,817.161804,337.490295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,755.948486,626.626282,135.019714,850.518921,609.101624,128.065063,862.890747,660.363647,221.696869,1088.061035,859.183411,518.962830,,,,1057.661255,817.074219,337.406525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,756.533997,626.996582,134.149536,850.611145,609.898438,127.069542,862.899658,660.510437,221.357422,1088.184814,859.209778,518.951050,,,,1057.715698,816.977356,337.371124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,756.890381,627.282532,133.675964,850.594727,610.705139,126.127129,862.892456,660.599548,221.054199,1088.303833,859.080933,518.896301,,,,1057.727905,816.864929,337.344788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,757.147705,627.458435,133.051758,850.525574,611.568359,125.283607,862.869751,660.715088,220.808609,1088.306641,859.051331,518.808228,,,,1057.775391,816.827271,337.317352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,757.457520,627.778076,132.359726,850.562256,612.487305,124.434822,862.876648,660.725037,220.335434,1088.562866,858.978882,518.781860,,,,1057.859375,816.753479,337.255188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,757.851257,628.151978,131.789139,850.667542,613.107239,123.662834,863.052734,660.730042,219.885742,1088.501099,858.906067,518.736511,,,,1058.026123,816.493958,337.133240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,758.083984,628.518372,131.310623,850.829407,613.646179,122.882912,863.251892,660.756653,219.433670,1088.596802,858.846985,518.564026,,,,1058.124146,816.337036,337.033417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,758.118408,628.418030,131.450348,850.647522,614.449219,122.038437,863.439880,660.641113,218.584808,1088.611694,858.793457,518.490845,,,,1058.124878,816.230774,336.919617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,758.265198,628.488098,131.357208,850.564941,615.474121,121.256355,863.505127,660.638794,218.226624,1088.652832,858.744751,518.435120,,,,1058.212524,815.983582,336.859894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,758.538330,628.841003,130.232208,850.465393,616.272766,120.599167,863.511597,660.650513,217.960800,1088.383789,858.722229,518.366272,,,,1058.417725,815.788879,336.774109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,759.010315,629.131775,129.324615,850.361267,616.960571,120.156548,863.554565,660.654480,217.703461,1088.307617,858.665466,518.385559,,,,1058.665161,815.611206,336.605682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,759.340149,629.378784,128.355591,850.225281,617.739685,119.606720,863.325928,660.734985,217.352432,1088.441406,858.565247,518.284363,,,,1058.953979,815.410278,336.430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,759.585388,629.726440,127.726501,850.243103,618.627136,118.818657,863.179504,660.840332,217.022110,1088.572754,858.423523,518.143555,,,,1059.119141,815.217468,336.330292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,759.747192,630.095093,127.271049,850.146729,619.865417,118.410782,863.053467,660.900696,216.771637,1088.261719,858.395874,518.094849,,,,1059.294922,815.031555,336.196198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
