Grasp50
Date:,2025/04/16
Time:,14:28:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
139,903.533691,694.585449,118.205650,,,,,,,,,,,,,,,,,,,,,,1115.103027,822.785156,204.766342,,,,,,,,,,845.739319,615.323608,123.600693,,,,,,,772.766052,715.106445,124.596977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,902.695984,694.160339,118.021698,,,,,,,,,,,,,,,,,,,,,,1114.632690,822.483215,204.355652,,,,,,,,,,844.397339,614.899292,122.571358,,,,,,,772.414185,714.033386,124.498253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,902.683044,693.819519,117.367386,,,,,,,,,,,,,,,,,,,,,,1114.311401,822.168884,204.254120,,,,,,,,,,843.163696,614.913818,121.849289,,,,,,,772.105469,713.154480,124.862015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,902.444031,693.472778,116.870682,,,,,,,,,,,,,,,,,,,,,,1113.991455,821.843750,203.978653,,,,,,,,,,841.605286,614.857910,120.923912,,,,,,,771.758423,712.257629,125.274010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,902.127686,693.095825,116.708862,,,,,,,,,,,,,,,,,,,,,,1113.537842,821.452820,203.427170,,,,,,,,,,840.246155,614.893677,120.360107,,,,,,,771.531860,711.422791,125.626633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,901.874634,692.644104,116.720490,,,,,,,,,,,,,,,,,,,,,,1113.124634,821.040466,202.939102,,,,,,,,,,838.635376,615.075928,119.414413,,,,,,,771.361877,710.651245,125.750420,,,,,,,1160.514771,806.492188,370.583282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,901.575195,692.191833,116.727768,,,,,,,,,,,,,,,,,,,,,,1112.642822,820.689575,202.535446,,,,,,,,,,836.811340,615.235413,118.848030,,,,,,,770.722229,710.242004,125.931351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,901.021484,691.948242,116.810822,,,,,,,,,,,,,,,,,,,,,,1112.170776,820.367188,202.281281,,,,,,,,,,835.094543,615.493042,117.990059,,,,,,,770.468994,709.704163,125.908836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,900.460815,691.804871,116.951492,,,,,,,,,,,,,,,,,,,,,,1111.822510,820.042480,202.062424,,,,,,,,,,833.302185,615.868591,116.665588,,,,,,,770.242371,709.224670,125.720512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,899.954102,691.670532,117.074669,,,,,,,,,,,,,,,,,,,,,,1111.699097,819.730713,201.751144,,,,,,,,,,831.790710,616.537354,115.980316,,,,,,,770.079712,708.578430,125.430573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,899.567932,691.562927,117.090630,,,,,,,,,,,,,,,,,,,,,,1111.492676,819.456604,201.586960,,,,,,,,,,829.763855,616.860962,114.597572,,,,,,,769.816223,708.077576,125.245827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,899.329285,691.379089,117.019058,,,,,,,,,,,,,,,,,,,,,,1111.283813,819.281189,201.536118,,,,,,,,,,828.207397,617.428650,114.102051,,,,,,,769.569580,707.632080,125.159264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,899.208557,691.273621,117.000679,,,,,,,,,,,,,,,,,,,,,,1110.996094,819.052795,201.402176,,,,,,,,,,826.494019,617.897644,112.821938,,,,,,,769.428040,707.167786,125.150856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,899.215149,691.118103,116.961060,,,,,,,,,,,,,,,,,,,,,,1110.862183,818.929871,201.274475,,,,,,,,,,824.923645,618.627625,111.741837,,,,,,,769.500977,706.473267,125.241264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,899.085754,690.925293,116.774323,,,,,,,,,,,,,,,,,,,,,,1110.709351,818.825623,201.003418,,,,,,,,,,823.548767,619.641052,110.738380,,,,,,,770.168152,705.243835,124.724953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,898.852783,690.756531,116.772690,,,,,,,,,,,,,,,,,,,,,,1110.375977,818.803955,200.695602,,,,,,,,,,822.154785,620.252258,109.911499,,,,,,,771.064453,703.967468,124.168221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,898.772095,690.360168,116.570442,,,,,,,,,,,,,,,,,,,,,,1110.141113,818.689270,200.404495,,,,,,,,,,821.074829,620.409546,109.269547,,,,,,,771.371765,703.412598,123.671677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,898.765564,690.120117,116.600792,,,,,,,,,,,,,,,,,,,,,,1109.874756,818.701538,199.942871,,,,,,,,,,820.421387,620.498291,109.072533,,,,,,,771.503479,703.320129,123.690735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,898.774658,689.882446,116.507996,,,,,,,,,,,,,,,,,,,,,,1109.805298,818.676086,199.666992,,,,,,,,,,819.873779,620.768555,108.687363,,,,,,,771.614868,703.052307,123.885155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,898.168457,688.693298,115.880409,,,,,,,,,,,,,,,,,,,,,,1109.763062,818.684631,199.562515,,,,,,,,,,819.463867,620.997375,108.279877,,,,,,,771.767944,702.797058,123.975494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,898.637024,689.257080,116.608170,,,,,,,,,,,,,,,,,,,,,,1109.739990,818.777527,199.453079,,,,,,,,,,819.331299,621.111511,107.848831,,,,,,,772.005005,702.643372,123.998642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,898.813904,689.492310,116.880844,,,,,,,,,,,,,,,,,,,,,,1109.674683,818.870972,199.241486,,,,,,,,,,819.205566,621.232239,107.650581,,,,,,,772.211182,702.515991,123.959000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,898.817017,689.324768,116.999870,,,,,,,,,,,,,,,,,,,,,,1109.735718,818.936340,199.033066,,,,,,,,,,819.102356,621.342590,107.614281,,,,,,,772.533875,702.393677,123.854752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,898.892822,689.321167,117.090141,,,,,,,,,,,,,,,,,,,,,,1109.827271,819.015015,198.936066,,,,,,,,,,819.114807,621.599854,107.601898,,,,,,,772.793457,702.345520,123.699638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,899.074951,689.182617,117.156731,,,,,,,,,,,,,,,,,,,,,,1109.858521,819.084961,198.824127,,,,,,,,,,819.096741,621.855835,107.650612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,899.183777,689.323181,117.208008,,,,,,,,,,,,,,,,,,,,,,1109.998535,819.140869,198.700439,,,,,,,,,,818.969238,622.156799,108.029648,,,,,,,,,,,,,,,,,,,773.299927,702.465454,124.076027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,899.344788,689.466919,117.355629,,,,,,,,,,,,,,,,,,,,,,1110.173340,819.239441,198.697021,,,,,,,,,,819.134460,622.563782,108.348473,,,,,,,,,,,,,,,,,,,773.399292,702.612427,124.176453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,899.476807,689.664490,117.331764,,,,,,,,,,,,,,,,,,,,,,1110.340332,819.359985,198.582855,,,,,,,,,,819.128601,622.920349,108.874084,,,,,,,,,,,,,,,,,,,773.571838,702.769897,124.264549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,899.646912,689.842712,117.416901,,,,,,,,,,,,,,,,,,,,,,1110.507446,819.581055,198.584015,,,,,,,,,,819.247925,623.250549,109.091827,,,,,,,,,,,,,,,,,,,774.101929,703.060913,124.430901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,899.897095,690.085449,117.579521,,,,,,,,,,,,,,,,,,,,,,1110.678589,819.715637,198.611633,,,,,,,,,,819.642517,623.620300,109.260750,,,,,,,,,,,,,,,,,,,774.538208,703.375732,124.603806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,900.068604,690.274353,117.794388,,,,,,,,,,,,,,,,,,,,,,1110.928223,819.868774,198.581055,,,,,,,,,,820.043335,624.047852,109.885010,,,,,,,,,,,,,,,,,,,774.748718,703.673645,125.018440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,899.933044,690.448975,118.261505,,,,,,,,,,,,,,,,,,,,,,1111.155884,820.046082,198.706177,,,,,,,,,,820.286072,624.474304,110.717140,,,,,,,,,,,,,,,,,,,774.968079,704.040344,125.534966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,899.957886,690.864685,118.827942,,,,,,,,,,,,,,,,,,,,,,1111.484009,820.251099,198.675552,,,,,,,,,,820.351074,624.995239,111.883377,,,,,,,,,,,,,,,,,,,775.230774,704.483887,126.151299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,900.219727,691.097595,119.633209,,,,,,,,,,,,,,,,,,,,,,1112.017090,820.449097,198.723740,,,,,,,,,,820.421387,625.428894,113.020180,,,,,,,,,,,,,,,,,,,775.407227,704.956238,126.828728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,900.695923,691.370239,120.412819,,,,,,,,,,,,,,,,,,,,,,1112.257080,820.539185,198.675110,,,,,,,,,,820.522949,625.794434,114.037895,,,,,,,,,,,,,,,,,,,775.630554,705.191406,126.904732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,900.944153,691.673889,121.058929,,,,,,,,,,,,,,,,,,,,,,1112.918457,820.868286,198.593109,,,,,,,,,,820.949768,626.172668,114.873413,,,,,,,,,,,,,,,,,,,776.165161,705.849060,128.333069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,901.327026,691.946411,121.538315,,,,,,,,,,,,,,,,,,,,,,1113.508301,821.159180,198.394012,,,,,,,,,,821.218079,626.709045,115.912018,,,,,,,,,,,,,,,,,,,776.406006,706.405518,129.318161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,901.807739,692.395386,122.037529,,,,,,,,,,,,,,,,,,,,,,1114.190430,821.483459,198.253113,,,,,,,,,,821.420532,627.236816,116.960060,,,,,,,,,,,,,,,,,,,776.857544,706.816956,129.898026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,902.244202,692.743591,122.537308,,,,,,,,,,,,,,,,,,,,,,1114.729248,821.786743,198.166992,,,,,,,,,,821.263855,627.744080,118.256584,,,,,,,,,,,,,,,,,,,777.410706,707.176880,130.665726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,902.359863,693.349426,123.578560,,,,,,,,,,,,,,,,,,,,,,1115.135498,822.105774,198.125534,,,,,,,,,,821.320129,628.164917,119.326401,,,,,,,,,,,,,,,,,,,777.632080,707.603027,132.041824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,902.135742,694.143311,124.794182,,,,,,,,,,,,,,,,,,,,,,1115.488892,822.567566,198.194031,,,,,,,,,,821.821106,628.485657,120.718773,,,,,,,,,,,,,,,,,,,777.493103,707.935730,133.508621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,902.207764,694.260803,126.099419,,,,,,,,,,,,,,,,,,,,,,1115.925415,822.890686,198.299347,,,,,,,,,,821.873657,628.800537,121.825195,,,,,,,,,,,,,,,,,,,777.609558,708.394653,134.570663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,902.501038,694.392883,126.905884,,,,,,,,,,,,,,,,,,,,,,1116.323730,823.167847,198.351730,,,,,,,,,,821.699768,629.163513,123.230003,,,,,,,,,,,,,,,,,,,777.967224,708.999268,135.850693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,902.815857,694.714478,127.767708,,,,,,,,,,,,,,,,,,,,,,1116.672607,823.475952,198.424118,,,,,,,,,,821.574341,629.749878,124.872177,,,,,,,,,,,,,,,,,,,778.065063,709.435608,137.179642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,902.860413,695.233459,129.237701,,,,,,,,,,,,,,,,,,,,,,1116.965942,823.753052,198.554077,,,,,,,,,,821.701538,630.132263,125.957726,,,,,,,,,,,,,,,,,,,777.988831,709.655518,138.748505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,902.954590,695.433655,130.404739,,,,,,,,,,,,,,,,,,,,,,1117.606445,824.144470,198.615341,,,,,,,,,,821.558289,630.565857,127.256912,,,,,,,,,,,,,,,,,,,777.774841,710.051086,140.497559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,902.530029,695.515259,131.352890,,,,,,,,,,,,,,,,,,,,,,1118.145630,824.583801,198.654724,,,,,,,,,,821.291199,631.295105,128.887314,,,,,,,,,,,,,,,,,,,777.570923,710.612915,141.866470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,902.441956,696.041870,132.842987,,,,,,,,,,,,,,,,,,,,,,1118.497070,825.020691,198.860962,,,,,,,,,,820.752686,631.781677,130.172516,,,,,,,,,,,,,,,,,,,777.606079,711.281738,142.871857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,902.189453,696.721313,134.243423,,,,,,,,,,,,,,,,,,,,,,1118.687500,825.407227,198.951431,,,,,,,,,,820.275269,632.217102,131.257858,,,,,,,,,,,,,,,,,,,777.484192,711.826965,144.228424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,901.098389,697.648132,135.469345,,,,,,,,,,,,,,,,,,,,,,1118.740112,825.733398,199.075867,,,,,,,,,,819.971069,632.731201,132.704437,,,,,,,,,,,,,,,,,,,776.917297,712.341309,146.129425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,901.134033,697.711060,136.341019,,,,,,,,,,,,,,,,,,,,,,1118.783569,826.035828,199.207367,,,,,,,,,,819.414185,633.348267,134.330002,,,,,,,,,,,,,,,,,,,776.369690,713.086853,147.612076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,900.698669,698.017944,137.476685,,,,,,,,,,,,,,,,,,,,,,1118.670532,826.388733,199.493561,,,,,,,,,,818.678772,634.027710,135.632370,,,,,,,,,,,,,,,,,,,775.893799,713.737000,149.074402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,899.644226,698.426147,138.764130,,,,,,,,,,,,,,,,,,,,,,1118.276245,826.769897,199.836136,,,,,,,,,,817.900757,634.839050,136.735306,,,,,,,,,,,,,,,,,,,775.130859,714.467834,150.398895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,898.476807,698.700195,140.428848,,,,,,,,,,,,,,,,,,,,,,1117.946411,827.068909,199.975143,,,,,,,,,,817.044495,635.565063,138.370667,,,,,,,,,,,,,,,,,,,774.010437,715.157166,152.009933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,896.849060,699.595093,141.850967,,,,,,,,,,,,,,,,,,,,,,1117.522827,827.468079,200.014053,,,,,,,,,,815.745544,636.050232,140.074860,,,,,,,,,,,,,,,,,,,772.627625,715.616882,154.009018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,895.896240,700.282532,143.192352,,,,,,,,,,,,,,,,,,,,,,1117.023193,827.944275,199.925934,,,,,,,,,,814.365967,636.664795,141.438889,,,,,,,,,,,,,,,,,,,771.258179,716.320313,155.603836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,895.363159,701.005432,144.172333,,,,,,,,,,,,,,,,,,,,,,1116.572144,828.329895,199.838226,,,,,,,,,,813.286438,637.235046,142.507996,,,,,,,,,,,,,,,,,,,770.083740,717.124512,156.375015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,893.662720,702.000427,145.275650,,,,,,,,,,,,,,,,,,,,,,1115.868286,828.735168,199.795319,,,,,,,,,,811.656433,638.037964,144.229080,,,,,,,,,,,,,,,,,,,769.046997,717.818176,157.164551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,890.989929,702.541809,146.911926,,,,,,,,,,,,,,,,,,,,,,1114.790894,829.309082,200.311798,,,,,,,,,,809.945862,639.027161,145.458847,,,,,,,,,,,,,,,,,,,767.283020,718.516602,158.568893,1150.536133,812.216553,364.746582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,889.994812,703.009094,148.170181,,,,,,,,,,,,,,,,,,,,,,1113.665283,829.585571,200.737122,,,,,,,,,,807.904663,639.388062,146.439697,,,,,,,,,,,,,,,,,,,765.427856,719.293335,159.759079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,887.857239,704.506592,148.562302,,,,,,,,,,,,,,,,,,,,,,1112.918823,829.941528,200.785980,,,,,,,,,,806.167664,640.212402,148.062256,,,,,,,,,,,,,,,,,,,763.841370,720.054077,160.982605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,885.995422,704.858459,150.016632,,,,,,,,,,,,,,,,,,,,,,1111.692871,830.338745,200.187683,,,,,,,,,,804.543518,640.988525,149.267044,,,,,,,,,,,,,,,,,,,761.799561,720.758484,162.093033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,883.729065,705.752258,151.369171,,,,,,,,,,,,,,,,,,,,,,1109.657593,830.639343,200.470367,,,,,,,,,,801.911438,641.435425,150.876526,,,,,,,,,,,,,,,,,,,759.728210,721.527405,163.386154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,882.246826,706.305420,151.816696,,,,,,,,,,,,,,,,,,,,,,1108.063599,831.145386,200.531555,,,,,,,,,,800.003357,642.271484,151.779877,,,,,,,,,,,,,,,,,,,757.850525,722.383301,164.495361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,878.996643,707.193848,153.216766,,,,,,,,,,,,,,,,,,,,,,1107.090576,831.514099,200.650070,,,,,,,,,,797.838684,643.546082,152.296646,,,,,,,,,,,,,,,,,,,755.081543,723.376099,166.505554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,877.025635,707.665894,154.631134,,,,,,,,,,,,,,,,,,,,,,1104.629272,831.779541,201.027710,,,,,,,,,,794.866760,644.352539,154.115509,,,,,,,,,,,,,,,,,,,752.858948,724.224121,167.886261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,874.396851,708.700378,154.835342,,,,,,,,,,,,,,,,,,,,,,1102.694458,832.102783,200.825653,,,,,,,,,,792.562256,645.081299,155.639954,,,,,,,,,,,,,,,,,,,750.506653,724.980469,168.921539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,871.689941,709.448059,156.469788,,,,,,,,,,,,,,,,,,,,,,1100.796997,832.432922,201.137039,,,,,,,,,,789.823608,645.753540,156.318970,,,,,,,,,,,,,,,,,,,748.035217,725.919067,170.317932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,868.863586,710.438660,156.953552,,,,,,,,,,,,,,,,,,,,,,1098.342163,832.710449,201.086868,,,,,,,,,,787.244263,646.711914,157.062592,,,,,,,,,,,,,,,,,,,745.614685,726.855713,171.531021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,866.421143,710.700195,158.019424,,,,,,,,,,,,,,,,,,,,,,1096.069092,833.014404,201.008286,,,,,,,,,,784.238770,647.656677,158.028671,,,,,,,,,,,,,,,,,,,742.454224,727.616028,172.932953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,863.611938,711.438293,158.485535,,,,,,,,,,,,,,,,,,,,,,1093.376099,833.305359,200.943420,,,,,,,,,,781.244263,648.491760,159.069763,,,,,,,,,,,,,,,,,,,739.690369,728.416504,174.132156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,859.660461,712.212097,159.838028,,,,,,,,,,,,,,,,,,,,,,1090.754761,833.723145,200.672516,,,,,,,,,,778.073730,648.946655,159.890839,,,,,,,,,,,,,,,,,,,736.562561,729.043152,175.279907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,856.996887,712.493225,160.718460,,,,,,,,,,,,,,,,,,,,,,1088.251343,833.841736,201.123001,,,,,,,,,,774.977966,649.765991,160.760056,,,,,,,,,,,,,,,,,,,733.476685,729.807617,176.426544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,854.139038,713.562805,161.561935,,,,,,,,,,,,,,,,,,,,,,1085.361328,834.253479,201.013687,,,,,,,,,,771.689148,650.292725,161.994614,,,,,,,,,,,,,,,,,,,730.187622,731.135376,177.867676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,850.188477,714.360962,161.956146,,,,,,,,,,,,,,,,,,,,,,1082.745483,834.381958,201.053833,,,,,,,,,,768.220886,651.001282,162.777069,,,,,,,,,,,,,,,,,,,726.270081,731.657898,179.381760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,847.064148,715.216064,162.530319,,,,,,,,,,,,,,,,,,,,,,1079.330200,834.681885,201.279739,,,,,,,,,,764.542847,651.623596,163.867859,,,,,,,,,,,,,,,,,,,722.611023,732.256714,180.519272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,843.321533,715.814941,163.425476,,,,,,,,,,,,,,,,,,,,,,1076.643921,834.874695,201.218262,,,,,,,,,,761.451111,652.420105,164.365479,,,,,,,,,,,,,,,,,,,718.591187,733.203613,182.028519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,839.983826,716.467834,164.544357,,,,,,,,,,,,,,,,,,,,,,1073.190063,835.233398,200.918732,,,,,,,,,,757.789307,653.221497,164.676224,,,,,,,,,,,,,,,,,,,715.157410,733.686584,182.904663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,836.572815,717.093872,165.228409,,,,,,,,,,,,,,,,,,,,,,1069.833374,835.455994,201.262589,,,,,,,,,,754.129395,653.829529,165.922852,,,,,,,,,,,,,,,,,,,712.141174,734.035706,183.471878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
