Grasp75
Date:,2025/04/22
Time:,16:53:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
147,1077.390381,824.625427,453.097443,874.045349,727.807556,136.014709,,,,757.262390,682.362549,115.757568,,,,,,,,,,1045.959229,870.531799,277.335541,839.450012,636.093567,103.225876,,,
148,1076.125122,824.477783,453.284271,873.405640,727.666138,136.284058,,,,757.276367,682.061829,115.606705,,,,,,,,,,1045.747559,870.502258,277.536133,839.043884,636.159119,103.305443,,,
149,1075.345093,824.461243,453.251678,872.758301,727.548706,136.657532,,,,757.165161,681.805420,115.610619,,,,,,,,,,1045.565674,870.554810,277.385468,838.624756,636.228638,103.329498,,,
150,1074.735107,824.424255,452.863068,872.141235,727.414429,137.473969,,,,756.883850,681.672791,115.626656,,,,,,,,,,1045.498657,870.666626,277.361298,838.147644,636.507141,103.362541,,,
151,1074.515869,824.249939,452.612122,871.569031,727.141724,138.381821,,,,756.570801,681.584351,115.961136,,,,,,,,,,1045.345459,870.782776,277.337250,837.935242,636.880005,103.729004,,,
152,1073.996460,824.107178,452.176727,871.112549,727.066345,138.854279,,,,756.276733,681.338928,116.165726,,,,,,,,,,1045.169678,870.871460,277.425201,837.728821,637.075317,104.211113,,,
153,1073.293213,824.179199,452.434021,870.866089,726.994202,139.228989,,,,755.998169,680.955872,116.878357,,,,,,,,,,1044.689209,871.500122,277.962372,837.390381,637.010864,104.780853,,,
154,1072.935913,824.115906,452.716217,870.519958,726.983704,139.837616,,,,755.554810,680.802429,117.808266,,,,,,,,,,1044.282593,871.919312,278.270782,836.792725,636.806396,106.257416,,,
155,1072.460449,823.984558,452.987183,870.107300,726.851990,140.744812,,,,755.154968,680.665100,118.904533,,,,,,,,,,1044.101440,872.042786,278.353455,836.368652,636.440369,107.822739,,,
156,1071.946533,823.835449,453.181000,869.549866,726.864624,141.632019,,,,754.764099,680.601196,119.466675,,,,,,,,,,1044.028809,872.273926,278.489105,836.039368,635.998047,109.288864,,,
157,1071.710571,823.748047,453.115723,869.021667,727.180115,142.794662,,,,754.479492,680.627625,119.920547,,,,,,,,,,1043.885010,872.487549,278.547272,835.728760,635.328918,110.690308,,,
158,1071.343750,823.670837,453.206879,868.409241,727.248413,144.050720,,,,754.279785,680.668945,120.599945,,,,,,,,,,1043.740479,872.714844,278.675049,835.210999,634.699585,112.368355,,,
159,1070.548462,823.574829,453.479340,867.852844,727.109436,144.971375,,,,753.830261,680.441162,121.457718,,,,,,,,,,1043.443115,873.208008,278.958099,834.649109,634.467224,114.083786,,,
160,1069.733765,823.696960,453.396149,867.226257,727.291260,146.309921,,,,753.306519,680.509888,123.302223,,,,,,,,,,1043.034424,873.845337,279.425568,834.285156,634.694702,115.508842,,,
161,1069.942749,823.518799,452.691864,866.482178,727.303589,147.757584,,,,752.474243,680.260498,125.222260,,,,,,,,,,1042.622314,874.259277,279.869995,833.370544,635.430420,117.187431,,,
162,1069.317749,823.663879,452.775299,865.216431,727.306091,149.134598,,,,751.566223,680.169250,126.968605,,,,,,,,,,1042.216675,874.572144,280.307434,832.740417,634.515869,119.096146,,,
163,1068.166992,823.925659,453.322754,864.430176,727.567444,150.387466,,,,750.489441,679.974976,129.064072,,,,,,,,,,1041.748779,874.783691,280.870361,831.733276,633.758362,121.692528,,,
164,1067.032349,823.868469,454.000275,863.703430,727.735046,151.595627,,,,749.571838,680.271301,130.383377,,,,,,,,,,1041.563721,875.337830,281.199768,830.496033,633.310852,123.938164,,,
165,1066.393066,823.969849,454.033112,862.812195,727.980835,153.304321,,,,749.117920,680.352112,131.328125,,,,,,,,,,1041.437744,875.690857,281.474060,829.621521,633.242310,125.190208,,,
166,1066.452148,823.799194,453.956451,861.464233,728.069458,155.130096,,,,748.387878,680.235229,133.201187,,,,,,,,,,1040.868896,876.368958,282.238373,828.568542,633.747803,126.775833,,,
167,1065.768311,823.933105,453.886414,859.982239,728.343750,156.500214,,,,746.517212,679.939148,136.018280,,,,,,,,,,1040.070068,876.966370,282.980621,827.239075,633.677063,129.075104,,,
168,1064.568237,824.249207,454.388824,858.861328,728.465027,158.214493,,,,744.768799,680.084473,137.577698,,,,,,,,,,1039.088135,876.963623,283.664276,826.071533,633.395081,130.876633,,,
169,1063.732910,824.386414,454.805481,857.721191,728.786621,159.984558,,,,743.897583,680.083252,138.764603,,,,,,,,,,1038.479492,877.410278,284.246216,824.729492,633.438721,133.376968,,,
170,1063.159668,824.538269,454.901642,855.982849,728.935852,161.624039,,,,742.489380,680.041443,141.545746,,,,,,,,,,1037.480347,878.202820,284.396149,823.274109,633.918152,135.372131,,,
171,1062.183105,824.435791,455.414734,853.920410,729.138428,162.860580,,,,740.454102,680.164063,143.196075,,,,,,,,,,1036.398438,878.607605,285.153778,821.821411,633.991211,137.119598,,,
172,1061.043945,824.337646,455.982819,852.475830,729.366394,164.764557,,,,739.034302,680.114563,144.563553,,,,,,,,,,1034.881226,878.822266,285.651489,820.316101,633.787964,138.510391,,,
173,1059.986572,824.244019,456.099304,850.382446,729.554016,166.728104,,,,737.143860,680.114075,147.074387,,,,,,,,,,1033.904907,879.349365,286.249390,818.272888,634.258057,140.635330,,,
174,1059.234863,824.328369,455.997375,848.424744,729.774231,168.179291,,,,735.060364,680.366150,148.614517,,,,,,,,,,1032.806763,879.806519,286.812408,816.306641,634.374451,142.553604,,,
175,1057.856934,824.534363,456.186584,846.436707,729.784241,169.663940,,,,733.464233,680.179443,150.636322,,,,,,,,,,1031.151733,880.204102,287.530426,814.310669,634.610352,143.843491,,,
176,1056.464111,824.457458,456.654144,844.152771,729.968811,171.328995,,,,731.099182,680.540527,151.724030,,,,,,,,,,1029.386230,880.685608,288.133362,811.865173,635.159119,145.862076,,,
177,1055.482544,824.250793,457.020050,841.622559,730.286499,172.606033,,,,728.370117,680.743896,154.182541,,,,,,,,,,1027.879883,880.996643,288.627502,809.418335,635.491760,147.611710,,,
178,1053.570923,824.154724,457.711792,839.123718,730.504333,174.373260,,,,725.742981,680.917480,155.732712,,,,,,,,,,1025.885132,881.514465,289.268341,807.184082,635.475464,148.804352,,,
179,1052.493408,824.313049,457.503082,836.490845,730.751221,175.640579,,,,722.918091,680.966553,158.044098,,,,,,,,,,1023.667969,881.713440,289.819519,804.263367,635.527954,150.213058,,,
180,1050.978516,824.078125,457.603607,833.797546,730.873718,177.075974,,,,720.320007,681.327637,159.054718,,,,,,,,,,1021.744751,882.096252,290.570740,801.259644,635.906677,151.878174,,,
181,1049.659180,823.850037,457.676208,830.644592,731.118469,178.568604,,,,717.086914,681.529297,161.002975,,,,,,,,,,1019.195679,882.250610,291.355255,798.512451,636.453857,153.389465,,,
182,1048.209595,823.759277,458.139374,827.778015,731.383301,179.889206,,,,713.832458,681.915161,162.710114,,,,,,,,,,1016.841248,882.395325,291.643402,794.617004,636.685181,154.444153,,,
183,1046.265503,823.660583,458.409546,824.339478,731.580383,181.309906,,,,710.724548,682.408264,163.953491,,,,,,,,,,1014.223083,882.410583,292.492462,791.684265,637.112610,155.201645,,,
184,1044.754395,823.408691,458.742310,820.895691,731.823364,182.823883,,,,707.070313,682.624695,165.776627,,,,,,,,,,1011.634338,882.412964,293.016113,788.288574,637.977783,156.268158,,,
185,1042.626709,822.877441,459.221710,817.259033,731.991760,183.871262,,,,703.509705,683.224670,166.996979,,,,,,,,,,1008.856750,882.498962,293.450134,784.215759,638.760315,157.596924,,,
186,1040.833496,822.543823,459.537689,813.775024,732.084167,184.879120,,,,699.575500,683.938660,168.013855,,,,,,,,,,1006.144958,882.471680,294.341827,780.309021,638.991760,158.311295,,,
187,1039.774170,822.296997,459.727844,810.215149,732.186340,186.237915,,,,695.736511,684.377197,169.553146,,,,,,,,,,1003.178162,882.439209,294.525787,776.312317,639.690552,158.995209,,,
188,1036.998413,822.143127,459.762360,806.742493,732.309509,186.979477,,,,691.413330,684.757385,171.809143,,,,,,,,,,1000.128418,882.368896,294.891541,771.619629,640.286560,159.853851,,,
189,1034.704834,821.946899,459.867584,802.687805,732.595947,188.061325,,,,687.229858,685.567627,172.818542,,,,,,,,,,996.927490,882.158203,295.806244,767.172302,640.824524,160.760941,,,
190,1033.731689,820.873779,460.635986,798.323059,732.733032,189.380295,,,,683.451660,686.495056,173.723724,,,,,,,,,,993.780151,881.733887,296.336029,762.875427,641.403503,161.540497,,,
191,1031.809448,820.496582,460.432953,794.460327,732.718140,190.509689,,,,679.376953,687.383179,174.684753,,,,,,,,,,990.500610,881.499634,296.573395,758.564209,642.237183,162.574051,,,
192,1028.731445,820.364136,460.992249,790.656433,732.940857,191.309021,,,,674.734863,687.980957,175.769150,,,,,,,,,,987.222046,881.171326,297.300629,753.719360,642.757996,163.172028,,,
193,1027.119507,819.687195,461.216888,786.564331,733.159729,191.997437,,,,669.954224,688.616211,177.371368,,,,,,,,,,983.719604,880.734131,297.955872,748.656738,642.903259,163.650406,,,
194,1024.912964,819.158264,461.507202,782.053406,733.215027,192.959137,,,,665.232361,689.452942,178.953552,,,,,,,,,,980.533020,880.315430,297.987976,743.637573,643.019470,164.983765,,,
195,1022.881775,818.757080,461.653748,777.599976,733.420898,193.700500,,,,660.528687,690.341736,180.151047,,,,,,,,,,976.972595,879.601624,298.320862,738.823792,643.156433,166.409882,,,
196,1021.014343,817.885498,461.903687,773.259827,733.628845,194.636490,,,,655.938965,691.262146,181.052994,,,,,,,,,,973.405029,878.929993,298.983154,733.989319,643.021729,167.234604,,,
197,1018.269165,817.543701,462.216492,768.866028,733.779297,195.497421,,,,651.213074,692.268188,181.719009,,,,,,,,,,969.780151,878.413940,299.258270,728.997314,643.017578,168.220764,,,
198,1015.687073,816.792175,462.405640,764.316589,733.880127,196.322098,,,,646.419067,693.311584,182.642654,,,,,,,,,,966.429077,877.724487,299.439545,723.857239,643.109375,168.909760,,,
199,1014.146667,815.809448,462.241760,760.001831,734.001648,196.745941,,,,641.882141,694.327698,183.542801,,,,,,,,,,962.536621,876.926086,299.927094,718.624878,643.429504,169.414032,,,
200,1011.914124,815.184631,462.858002,755.681091,734.222778,197.197495,,,,636.922363,695.323608,184.201691,,,,,,,,,,958.936340,876.022644,300.502136,712.982056,644.042908,170.157715,,,
201,1009.565430,814.536499,462.350372,751.051880,734.426208,197.338379,,,,631.900574,696.316772,184.942307,,,,,,,,,,955.333496,875.356934,300.593445,707.489258,644.139465,171.187347,,,
202,1007.999878,813.579773,462.325745,746.393921,734.430847,197.925217,,,,626.575989,697.164551,186.248734,,,,,,,,,,951.687195,874.115662,300.669800,702.181274,644.261536,171.642624,,,
203,1005.169189,813.083252,462.589691,741.542480,734.365906,198.513657,,,,621.256714,697.937134,187.324265,,,,,,,,,,947.758484,873.155029,301.245941,696.961487,644.763306,171.942932,,,
204,1002.498840,812.134827,462.765259,736.804871,734.421021,198.800690,,,,616.458130,698.836304,187.469391,,,,,,,,,,943.633911,872.225159,301.705383,691.725342,645.240356,172.525589,,,
205,1000.784912,811.217468,462.829926,732.032471,734.399048,199.061920,,,,611.583557,699.908203,187.296860,,,,,,,,,,940.311340,870.869812,301.782654,686.502991,645.553345,172.773880,,,
206,997.672974,810.420044,462.869202,727.257080,734.590942,199.218613,,,,606.721863,700.751099,187.590652,,,,,,,,,,936.789490,869.869995,301.953308,680.943604,645.922363,172.660233,,,
207,995.721924,809.429688,462.593658,722.618958,734.745850,199.243912,,,,601.700195,701.583740,187.803589,,,,,,,,,,932.734070,868.763550,302.334167,675.519287,646.246582,172.410568,,,
208,994.076477,808.159058,462.611725,717.858826,734.658325,199.449020,,,,596.641174,702.512939,187.579941,,,,,,,,,,928.941223,867.370667,302.693451,670.154297,646.934814,172.207840,,,
209,991.146301,807.445068,462.469208,713.292908,734.446411,199.612350,,,,591.848572,703.288208,187.656250,,,,,,,,,,925.419678,866.283447,302.437988,664.865845,647.531799,172.449966,,,
210,988.918091,806.277039,462.695831,708.573914,734.445557,199.472473,,,,587.094421,704.187500,186.763641,,,,,,,,,,921.444336,864.841003,302.685913,659.736877,647.887512,172.522095,,,
211,986.372314,805.090637,462.220825,703.873901,734.409424,199.347122,,,,582.394470,705.102051,186.662048,,,,,,,,,,917.648376,863.587463,303.044128,654.576538,648.032776,172.026215,,,
212,983.945740,804.308594,461.979340,699.530701,734.352783,199.088486,,,,577.645203,705.834656,186.315674,,,,,,,,,,914.084656,862.136108,302.782532,649.599976,648.330750,171.453125,,,
213,981.461365,802.988647,461.779572,695.462097,734.150269,198.218338,,,,572.860291,706.507019,186.510529,,,,,,,,,,910.374695,860.779297,303.028564,644.651123,648.627991,170.948410,,,
214,979.427490,801.574768,461.773956,690.820251,734.480591,197.747604,,,,567.895447,707.113098,186.464752,,,,,,,,,,906.838867,859.357849,303.357819,639.549805,648.996826,170.593369,,,
215,976.927856,800.466858,461.680573,685.941040,734.536438,197.768921,,,,563.301514,707.789673,186.282211,,,,,,,,,,903.227722,857.888611,302.861023,634.651672,649.362549,170.008774,,,
216,974.087158,799.429932,461.238617,681.771851,734.193665,197.172119,,,,558.627258,708.571899,185.980103,,,,,,,,,,899.562927,856.455811,302.905304,629.613647,649.831909,169.662003,,,
217,972.294495,798.309204,460.444000,677.593140,734.178284,196.598572,,,,553.984863,709.304626,185.330597,,,,,,,,,,896.280396,854.826660,302.714630,624.716064,650.239685,169.211166,,,
218,969.503296,797.181885,460.261658,673.146301,734.285583,196.196075,,,,549.905823,710.272095,183.830734,,,,,,,,,,892.472168,853.357971,302.405090,619.921936,650.569641,168.408615,,,
219,966.856140,795.961853,460.389954,668.975220,734.230896,195.810715,,,,545.411438,711.071594,183.193893,,,,,,,,,,888.955994,851.787231,302.471558,615.039063,650.982544,167.959930,,,
220,964.191223,794.776184,459.712463,664.165649,734.521667,195.021515,,,,540.776672,711.811890,183.113937,,,,,,,,,,885.879272,850.147705,302.164215,610.216675,651.320740,167.643082,,,
221,962.326050,793.075684,459.436493,660.036499,734.463928,194.935623,,,,536.233948,712.583313,181.585770,,,,,,,,,,882.438354,848.607056,302.127869,605.470642,651.697815,166.844971,,,
222,959.978577,791.996033,459.006531,656.281494,734.490601,194.092865,,,,531.898682,713.345337,180.615906,,,,,,,,,,879.450378,846.939087,301.768494,600.509888,652.159973,166.514801,,,
223,957.241882,790.825989,459.135529,651.619141,734.510681,193.439285,,,,527.452881,714.356628,179.773651,,,,,,,,,,875.875610,845.222839,301.726288,596.059326,652.985535,165.394821,,,
224,955.286255,788.968445,458.445343,646.948242,734.653625,193.020203,,,,523.336121,715.161255,177.797348,,,,,,,,,,872.827820,843.386719,301.477783,591.658386,653.407959,164.325821,,,
225,952.085999,788.226807,458.578461,643.586975,734.457214,192.306458,,,,519.361023,716.150146,176.347839,,,,,,,,,,869.779846,841.726440,301.737457,587.001892,653.423767,164.560287,,,
226,949.390747,786.772522,458.128479,639.608887,734.710022,191.232422,,,,515.408447,717.197449,174.806976,,,,,,,,,,866.951660,840.060913,301.237732,582.700806,653.986389,163.817352,,,
227,947.954773,785.105774,457.913422,635.468323,734.723450,190.840851,,,,511.471283,717.788452,173.584381,,,,,,,,,,863.932007,838.446350,301.399658,578.654419,654.351746,162.489868,,,
228,945.614197,783.796509,457.263367,632.433960,734.414001,190.286057,,,,507.701782,718.551636,172.301132,,,,,,,,,,860.755432,836.710266,300.923767,574.424988,654.319275,162.162537,,,
229,942.754700,782.637634,457.053131,628.297546,734.452698,189.397842,,,,504.176849,719.139221,171.110626,,,,,,,,,,857.799500,835.012268,301.093109,570.496521,654.518188,161.300583,,,
230,940.720215,781.558228,456.675964,624.863831,734.409424,188.740433,,,,500.829224,719.674744,169.335968,,,,,,,,,,855.087158,833.426392,300.691833,567.006592,655.027405,159.299362,,,
231,938.806213,779.692810,456.406189,621.758667,734.509155,187.782013,,,,497.624054,720.038086,168.135330,,,,,,,,,,852.196777,831.695679,300.547302,563.262817,655.204041,158.432358,,,
232,936.419250,778.628113,456.206207,618.463196,734.098267,187.069031,,,,494.608673,720.469543,166.547150,,,,,,,,,,849.453247,830.025635,300.271881,560.024902,655.597351,156.801697,,,
233,934.156616,777.307739,455.275360,615.562378,734.070007,185.892487,,,,491.288239,720.829285,165.731384,,,,,,,,,,847.055603,828.368225,300.005432,556.507996,655.595215,156.202026,,,
234,932.613403,775.882202,455.125366,612.536072,733.762878,184.769791,,,,488.079102,720.953613,164.916595,,,,,,,,,,844.377625,826.795776,299.779755,553.450317,655.904907,154.986191,,,
235,930.592529,774.704834,454.553741,609.573608,733.523010,183.846786,,,,485.160461,721.200012,163.582214,,,,,,,,,,841.594116,825.162415,299.505005,550.367188,655.898621,153.446060,,,
236,928.706543,773.074097,454.522522,606.964478,733.019409,182.919891,,,,482.548004,721.245056,161.982819,,,,,,,,,,839.332764,823.438416,299.375214,547.616760,655.742920,152.056931,,,
237,926.134583,772.176514,454.238007,604.286743,732.726624,182.084579,,,,479.943024,721.399658,160.620880,,,,,,,,,,836.955017,821.948975,299.210327,544.704834,655.734802,150.053696,,,
238,923.661194,771.007629,454.092804,601.456909,732.543457,181.095840,,,,477.422028,721.504211,159.918427,,,,,,,,,,834.125244,820.485107,299.223480,542.102600,656.038696,148.732422,,,
239,921.918823,769.653992,454.202698,598.894653,732.281433,180.235886,,,,474.359772,721.547485,159.375031,,,,,,,,,,832.009827,818.812561,298.877106,539.202454,655.988281,147.560959,,,
240,920.109497,768.427734,453.847168,596.689636,731.915955,179.451126,,,,472.276978,721.726929,157.713577,,,,,,,,,,829.697937,817.721863,298.587860,536.503174,655.961975,146.096115,,,
241,918.718323,767.229614,453.037964,594.285339,731.547363,178.416916,,,,469.958649,721.788879,156.209259,,,,,,,,,,827.294128,816.070984,298.735718,534.240906,655.765808,144.596298,,,
242,917.189087,766.313477,452.358429,592.003174,731.287292,177.433594,,,,467.950439,721.825073,155.168320,,,,,,,,,,825.223206,814.795105,298.214691,531.917786,655.814331,143.021927,,,
243,914.546448,765.407227,452.595398,589.861755,730.991699,176.510941,,,,465.604980,721.947876,154.233627,,,,,,,,,,823.234741,813.860535,298.148712,529.919434,656.026917,141.328751,,,
244,912.814880,764.319092,452.754181,587.807556,730.709839,175.293335,,,,463.277100,722.066284,153.098099,,,,,,,,,,820.906677,812.248413,297.847260,527.384766,656.023376,140.265411,,,
245,911.634888,762.879028,452.000854,585.686646,730.364502,174.608994,,,,461.346008,722.206116,151.689499,,,,,,,,,,818.957275,811.082947,297.515869,525.010010,655.726318,139.208252,,,
246,910.521301,762.058777,450.965179,583.769104,730.070679,174.016617,,,,459.596588,722.365540,150.579727,,,,,,,,,,817.301880,810.194641,297.075592,523.114807,655.957031,137.722198,,,
247,907.903137,761.492371,451.333405,581.184143,730.109375,173.111801,,,,457.630798,722.448486,149.378937,,,,,,,,,,814.896973,808.906006,297.174896,521.074951,656.246460,136.095169,,,
248,906.194092,760.749451,450.884644,579.646973,729.408142,172.424973,,,,455.499512,722.572754,148.427139,,,,,,,,,,813.291260,807.772339,296.960815,518.934326,655.819702,135.505402,,,
249,905.041199,759.972778,450.468140,578.254089,729.300781,171.055695,,,,453.990051,722.705994,147.130112,,,,,,,,,,811.887634,806.878906,296.296295,517.306885,656.009155,134.710159,,,
250,903.740662,758.919739,450.108185,576.375183,729.183350,170.126694,,,,452.360321,722.753784,145.957443,,,,,,,,,,810.448975,806.032593,295.626770,515.494812,656.122803,133.284622,,,
251,902.456787,758.354675,449.722748,574.370605,729.179932,169.318665,,,,450.704285,722.686523,145.238754,,,,,,,,,,808.176819,805.133484,295.929840,513.932922,655.995667,131.941681,,,
252,901.024231,757.547729,449.167511,573.551575,728.632385,168.344925,,,,449.061066,722.780701,143.708069,,,,,,,,,,806.385254,804.434448,295.799713,511.689209,655.506409,132.095993,,,
253,899.551880,756.756958,448.984741,571.895447,728.637695,167.621796,,,,447.841064,722.795776,142.868896,,,,,,,,,,805.269775,803.609436,295.469666,510.404419,655.319336,130.539215,,,
254,898.355286,756.258484,448.451141,569.913391,728.681030,167.163055,,,,446.245667,722.738281,141.923859,,,,,,,,,,804.209167,802.677246,294.917938,509.566193,655.932861,128.262390,,,
255,897.264954,755.670898,447.796936,568.159363,728.660583,166.416489,,,,444.856720,722.639954,140.661530,,,,,,,,,,802.690552,802.011719,294.215790,508.019012,656.067810,127.380325,,,
256,895.904541,755.018860,447.825989,567.290710,728.644409,165.654221,,,,443.581421,722.712524,139.693237,,,,,,,,,,801.136230,801.619751,294.237549,506.446289,655.890137,126.823486,,,
257,894.972107,754.300354,446.944122,566.462097,728.037231,164.624481,,,,442.567871,722.624146,139.240417,,,,,,,,,,799.680115,801.113708,294.306793,504.726044,655.189026,126.861107,,,
258,894.217651,753.933655,445.971558,565.292480,727.965088,163.860580,,,,440.910187,722.649963,138.318649,,,,,,,,,,797.997803,800.278381,293.782776,503.717834,655.350525,125.413849,,,
259,893.251892,753.450562,445.758240,563.772766,727.824768,162.763275,,,,439.893677,722.515747,137.410660,,,,,,,,,,797.066223,799.751587,293.226929,502.909546,655.574829,123.989494,,,
260,891.739258,752.987793,445.639160,562.509277,727.898560,162.067139,,,,438.702026,722.512085,136.119949,,,,,,,,,,796.335693,799.098938,292.753357,501.505463,655.533875,122.769310,,,
261,890.830139,752.539673,444.948975,561.319519,727.783813,161.652466,,,,437.792084,722.488953,135.441818,,,,,,,,,,794.684143,798.092041,292.742401,500.600922,655.625793,121.615486,,,
262,889.946777,752.160645,444.188293,560.244629,727.544434,160.934921,,,,436.661530,722.372559,134.669952,,,,,,,,,,793.375000,798.064819,292.380920,499.500946,655.398132,121.248299,,,
263,889.142273,751.587585,444.265503,559.552124,727.345032,159.872849,,,,435.415802,722.422668,134.062836,,,,,,,,,,792.616089,797.833313,292.274658,498.296509,655.220947,121.059303,,,
264,887.910522,751.077393,444.231995,558.584167,727.451721,159.305145,,,,434.804749,722.561096,132.586060,,,,,,,,,,791.776489,797.412476,292.178101,497.486755,655.370483,119.581306,,,
265,886.862061,750.686035,443.806427,557.503845,727.413269,158.653824,,,,433.923553,722.484192,131.441055,,,,,,,,,,790.416626,796.824646,291.905212,496.663757,655.450073,117.850662,,,
266,886.319336,750.328491,443.236542,556.532227,727.203308,158.048019,,,,433.262695,722.376892,130.632858,,,,,,,,,,789.174072,796.218140,291.620422,496.185608,655.621460,116.678284,,,
267,885.790649,749.966553,442.811768,555.509827,727.207947,157.386185,,,,432.478058,722.291748,129.679901,,,,,,,,,,788.558289,795.805359,291.256622,495.566132,655.822754,115.406639,,,
268,885.110107,749.658020,442.176208,554.675842,727.226929,156.407944,,,,431.804016,722.415710,128.271561,,,,,,,,,,788.056641,795.421387,290.910858,494.702789,655.846375,114.254539,,,
269,884.103882,749.372192,441.966980,554.066772,727.218628,155.513458,,,,431.129944,722.443176,127.418930,,,,,,,,,,787.155762,795.093872,290.266937,494.152740,655.935364,113.558739,,,
270,883.116638,749.109619,441.564972,553.975159,726.841187,154.704712,,,,430.281921,722.395142,126.769379,,,,,,,,,,786.095703,794.250061,290.094208,493.096008,655.494812,113.320976,,,
271,882.304688,748.828674,441.225891,553.346863,726.855530,153.668457,,,,429.531677,722.401245,125.717155,,,,,,,,,,785.371338,794.264038,289.727692,492.215851,655.231750,112.468430,,,
272,881.829895,748.580078,441.075104,552.759644,726.970398,152.836655,,,,429.171478,722.481628,124.380409,,,,,,,,,,784.740234,794.440247,289.699951,492.086914,655.472168,110.800484,,,
273,881.340088,748.186707,440.970947,552.135559,727.026001,152.070862,,,,428.762085,722.550476,123.512917,,,,,,,,,,783.983521,794.353027,289.592041,491.812408,655.886414,109.251968,,,
274,880.697815,747.877319,440.774078,551.399963,726.965454,151.480484,,,,428.122314,722.559875,122.608887,,,,,,,,,,782.984131,793.875549,289.330383,491.174103,655.992554,108.397034,,,
275,879.776184,747.556763,440.463898,550.756226,726.980530,150.689255,,,,427.674622,722.633362,120.906227,,,,,,,,,,781.966248,793.490112,289.144684,490.764557,656.061523,107.740395,,,
276,879.228821,747.231689,440.060547,550.268860,727.036987,149.940277,,,,427.508575,722.681824,119.882347,,,,,,,,,,780.995544,793.108582,289.016144,490.323425,656.048706,106.636360,,,
277,878.904846,746.898743,439.520325,549.571533,727.179565,149.351089,,,,427.238464,722.787598,119.091705,,,,,,,,,,780.583984,792.735474,288.762817,490.258209,656.310059,104.909088,,,
278,878.541077,746.756958,439.312317,549.124817,727.394104,148.610367,,,,426.674286,722.971069,118.338028,,,,,,,,,,780.380798,792.344360,288.481354,489.946228,656.512634,103.648705,,,
279,877.882385,746.791687,439.070740,548.894409,727.339600,147.694519,,,,426.016449,723.019409,117.545395,,,,,,,,,,780.037842,791.955383,288.036957,489.745239,656.575317,102.938499,,,
280,877.443359,746.571655,438.993347,548.856018,727.284668,146.644806,,,,425.612335,723.098267,117.013229,,,,,,,,,,779.931458,791.354797,287.231262,489.400116,656.604797,102.426117,,,
281,876.758911,746.401184,438.880554,548.704163,727.286682,145.850204,,,,425.800446,723.194763,115.433838,,,,,,,,,,779.545349,790.747009,286.755859,488.974731,656.553284,101.674103,,,
282,875.863525,746.243408,438.475891,548.362305,727.254089,145.261185,,,,425.662201,723.358398,114.140587,,,,,,,,,,,,,488.684265,656.549133,100.798782,,,
283,875.203247,745.974121,438.502991,548.054443,727.290222,144.532166,,,,425.267670,723.395081,113.143692,,,,,,,,,,,,,488.479462,656.617920,99.983154,,,
284,874.540894,745.802673,438.404846,547.989929,727.302124,143.845718,,,,424.954132,723.368530,112.673927,,,,,,,,,,,,,488.492065,656.738342,99.150238,777.349060,790.132751,287.083954
285,874.378784,745.701782,438.033691,547.822266,727.316467,142.877548,,,,424.588593,723.436401,112.315269,,,,,,,,,,,,,488.536926,656.846069,98.302895,776.783020,790.110168,287.165771
286,874.358521,745.514709,437.747864,547.671265,727.385437,142.331741,,,,424.562012,723.630310,111.160896,,,,,,,,,,,,,488.599518,656.886108,97.170425,776.648682,790.102539,286.812683
287,874.162048,745.303162,437.336151,547.741516,727.345581,141.551849,,,,424.653625,723.518005,109.713768,,,,,,,,,,,,,488.469208,656.840393,96.036819,776.591003,790.517151,286.051453
288,873.673523,745.283752,437.038544,547.763733,727.386841,140.713852,,,,424.637909,723.488037,108.585541,,,,,,,,,,,,,488.211151,656.867920,95.340675,776.358887,790.556946,285.504242
289,873.571594,745.020142,436.560577,547.699951,727.428406,139.734741,,,,424.612640,723.502747,108.023834,,,,,,,,,,,,,488.126801,656.878845,94.607552,776.071472,790.447937,285.035828
290,873.397705,744.943970,436.097382,547.479248,727.477844,139.168274,,,,424.391846,723.488525,107.615639,,,,,,,,,,,,,488.248505,656.989441,93.966400,775.796692,790.372986,284.682922
291,873.204590,744.869080,435.809662,547.276611,727.525330,138.637329,,,,424.307220,723.605103,107.424843,,,,,,,,,,,,,488.237122,657.087524,93.514305,775.545166,790.299072,284.372223
292,873.155151,744.734436,435.510132,547.285950,727.694031,137.965225,,,,424.138123,723.816040,106.860329,,,,,,,,,,,,,488.145447,657.194641,93.374146,775.329102,790.122009,284.129547
293,872.911560,744.596802,435.357880,547.279480,727.883728,137.520966,,,,424.018890,724.054504,106.572731,,,,,,,,,,,,,488.046417,657.194458,93.283257,775.208801,790.006409,283.924133
294,872.881531,744.386536,435.211060,547.172424,728.047668,137.250320,,,,423.978302,724.171448,106.587219,,,,,,,,,,,,,487.984161,657.258057,92.860237,775.246033,789.807861,283.672821
295,872.652405,744.292358,434.991486,547.113831,728.206848,137.044586,,,,424.224030,724.194702,106.101334,,,,,,,,,,,,,487.924377,657.270935,92.426109,775.232361,789.500061,283.327209
