Grasp36
Date:,2025/04/16
Time:,14:17:27
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
183,863.967041,720.632568,132.662811,,,,819.509888,633.618469,110.394478,1051.220703,902.984558,278.429199,,,,742.180542,687.049927,114.068985,,,,,,,,,,1056.654419,886.269531,419.656006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,863.026672,720.575745,133.404205,,,,817.412598,633.942444,111.430489,1050.140503,902.912964,278.743195,,,,740.391052,687.356812,115.121498,,,,,,,,,,1054.860107,886.296814,420.158600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,860.000793,721.164673,134.023499,,,,815.276245,633.781494,111.842628,1048.779053,903.033264,279.120239,,,,738.179993,687.532776,116.111534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,857.879517,721.086182,134.739990,,,,812.638855,634.153870,112.830025,1047.412231,903.070984,279.286774,,,,736.080933,687.930969,116.909714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,855.915649,721.193481,135.680832,,,,810.437195,634.499207,114.301720,1045.966309,902.834106,279.304077,,,,733.563110,688.111938,117.800507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,853.534302,721.607605,136.517914,,,,807.520630,634.531311,115.507469,1044.432373,903.141968,279.479828,,,,731.080627,688.622803,119.456299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,851.119873,721.402588,137.218445,,,,805.174011,634.870605,116.415756,1042.676025,903.150146,279.660461,,,,728.347107,688.986877,120.678268,,,,,,,,,,,,,1048.967529,885.727844,420.740051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,848.453247,721.792297,138.315582,,,,802.424194,635.173218,117.578293,1041.169312,902.860596,279.859680,,,,725.402161,689.418579,121.285316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,845.770020,721.856689,138.598373,,,,799.332397,635.503418,118.304337,1039.250610,903.173279,279.861603,,,,722.962769,689.800598,122.571060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,842.639099,722.381165,139.584076,,,,796.337341,635.643188,119.556030,1037.167114,903.041260,279.842224,,,,720.100708,690.265564,123.574600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,840.208008,722.193665,140.722687,,,,793.135864,635.775330,120.726585,1035.649292,902.669983,279.921906,,,,716.786255,690.679871,124.665565,,,,,,,,,,,,,,,,1043.936523,885.092285,420.904694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,837.096985,722.648743,141.449463,,,,789.810913,636.157471,121.789307,1033.343140,902.652893,279.654388,,,,714.016785,691.090515,125.818069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,834.324890,722.761902,142.084106,,,,786.703613,636.092834,122.433105,1031.352295,902.472778,279.522217,,,,710.979797,691.568848,126.574677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,830.669739,722.768250,142.963547,,,,783.403564,636.543152,123.053314,1029.067627,902.042419,279.661438,,,,707.453125,691.863770,127.369019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,827.999084,723.127441,143.701813,,,,779.687134,636.835754,124.232315,1026.656494,901.811951,279.447937,,,,704.497742,692.303650,128.579498,,,,,,,,,,,,,,,,,,,1038.470215,884.101807,420.490570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,824.413330,722.953735,144.214233,,,,776.151428,637.356934,125.001465,1024.396851,901.524231,279.748505,,,,700.906738,692.794678,129.266998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,820.734863,723.414856,145.090652,,,,772.591980,637.359802,125.721443,1021.639343,901.581177,279.537964,,,,697.109253,693.092773,130.729996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,817.851135,723.172791,145.284164,,,,769.129883,637.799683,126.150993,1019.383972,900.844482,279.537140,,,,693.534119,693.620544,131.500305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,814.252563,723.471985,146.120514,,,,765.012939,637.941467,127.124550,1017.067871,900.635864,279.513702,,,,689.917053,693.974060,132.169739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,810.081848,723.824707,146.945374,,,,761.086975,637.983643,127.728989,1014.309937,899.919434,279.599579,,,,686.283936,694.180054,133.375290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,806.897034,723.601196,146.715073,,,,757.319153,638.027527,128.211288,1011.836670,899.645142,279.590424,,,,682.766968,694.748169,134.237335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,803.264709,723.906799,147.106522,,,,753.500916,638.261536,129.001404,1008.402649,899.261353,279.511658,,,,678.650330,695.242188,135.362640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,799.181519,724.066467,147.748749,,,,749.291138,638.473206,129.659637,1005.711060,899.323120,279.370819,,,,674.478943,695.493591,136.080917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,795.896118,723.953552,148.072220,,,,745.096008,638.806335,130.538727,1003.002441,898.950012,278.934662,,,,670.558960,695.809937,136.729553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,791.833252,724.363220,148.737488,,,,740.908447,639.103333,130.995178,1000.332336,898.073975,278.838135,,,,666.782715,696.212769,137.278641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,787.636230,724.401794,149.242996,,,,736.951416,639.430603,131.241714,997.149414,897.462036,278.984436,,,,662.951111,696.604553,137.940781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,783.733765,724.007019,149.722305,,,,732.754578,639.492249,131.030182,994.146362,897.026917,278.876465,,,,658.666748,696.981934,138.775726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,779.739685,724.319519,150.062912,,,,728.579285,639.581787,131.518173,990.833069,896.787109,279.193878,,,,654.204590,697.300415,139.323853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,775.588196,724.571655,150.374741,,,,724.150879,639.809265,132.056076,988.481812,895.965027,279.104065,,,,650.384094,697.770325,139.752533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,771.884155,724.727539,150.454880,,,,719.959778,640.157837,132.269684,985.096375,895.248596,278.877289,,,,646.796082,698.260864,139.799271,,,,,,,,,,,,,,,,,,,,,,1010.248230,878.764954,419.292725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,767.784424,724.759521,150.583328,,,,715.900940,640.792725,132.111771,981.594849,894.439270,279.188263,,,,642.516418,698.607727,140.437225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,763.160461,724.881775,150.782715,,,,711.531067,640.858582,132.580399,978.685120,894.259033,279.333710,,,,638.022278,698.965820,141.266281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,758.938843,725.071411,151.268524,,,,706.988403,640.917480,133.378433,976.014709,893.104614,278.818726,,,,633.584167,699.313965,141.985886,,,,,,,,,,,,,,,,,,,,,,,,,1002.269043,877.634338,419.350922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,755.466858,724.951355,151.466751,,,,702.371033,641.014832,133.599777,972.255920,892.808105,278.741791,,,,629.406250,699.911377,142.219421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,751.716736,725.230591,151.658890,,,,698.047302,641.409973,133.615250,969.265076,891.804382,278.692780,,,,625.306641,700.328430,141.920639,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.835876,876.251404,418.688904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,747.252808,725.639343,151.334274,,,,693.758118,641.824341,133.445435,965.511475,891.275940,278.832794,,,,621.345886,700.723572,141.874603,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.916199,876.193237,418.541077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,742.433899,725.602234,151.261795,,,,689.228210,642.163147,133.513626,961.907898,890.185181,279.096588,,,,617.084167,701.296936,142.591644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,738.972473,725.341309,151.517075,,,,684.639221,642.431946,133.617920,958.626038,889.592651,278.862061,,,,612.340637,701.719116,143.777405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.390625,875.237061,418.138611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,734.000793,725.987549,151.760605,,,,680.263916,642.638916,133.643982,956.244812,888.524231,278.611969,,,,607.795471,702.226807,144.131805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.402649,874.835632,418.965942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,730.305725,726.105469,151.590652,,,,675.973450,643.011169,133.303391,952.554993,888.197815,278.595032,,,,604.176331,702.576233,143.945770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.986328,873.555908,418.747833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,726.863220,725.933716,151.374313,,,,671.601685,643.515869,133.055573,948.431702,886.769775,279.007507,,,,600.340027,703.012085,143.689438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.724609,873.138977,418.356140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,722.991272,725.694397,151.149124,,,,667.141541,643.609375,133.222092,945.962524,885.812073,278.572266,,,,596.016418,703.419678,144.003494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.420349,872.612610,418.026215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,717.743469,726.238342,151.456085,,,,662.966125,643.836487,132.913605,943.083435,885.303650,277.889862,,,,591.559021,703.667419,144.585770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.162476,872.179688,417.290771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,713.709778,726.397217,151.363266,,,,658.808777,644.233154,132.722137,939.326050,884.937744,278.299896,,,,587.361145,704.259338,144.450104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.196838,871.852844,417.606628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,710.371277,726.457764,150.740692,,,,654.478882,644.359985,132.294556,935.136719,883.407654,278.641937,,,,583.217285,704.631470,144.151352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,706.246643,726.828552,150.576843,,,,650.168396,644.582397,132.097580,932.224670,882.158447,278.723602,,,,579.351013,704.964294,143.981308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.772522,870.424927,417.597931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,701.826782,726.920898,150.633728,,,,646.193665,644.993774,131.882187,929.282410,881.557617,278.398438,,,,575.239868,705.371826,144.099823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.830078,869.616394,417.167999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,697.895264,726.598206,150.656219,,,,641.964783,645.291077,131.336884,926.196350,880.595459,277.854614,,,,570.878479,705.903442,143.697601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.359985,868.938110,417.193939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,693.952271,727.235962,150.571152,,,,637.580688,645.563599,130.932083,922.540527,879.922974,278.391357,,,,566.802673,706.252441,143.708923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.787109,868.491699,416.860992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,689.898315,727.478943,150.397034,,,,633.377502,645.908081,130.968124,919.369873,879.032227,278.508514,,,,562.999268,706.765747,143.720795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.686218,867.765259,416.648621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,686.182861,727.148926,150.137985,,,,629.504822,646.649109,130.465393,916.550598,878.345581,278.226807,,,,559.223694,707.207153,143.088669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.345398,867.439331,416.462280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,682.207764,727.534485,149.372055,,,,625.328125,646.822754,130.111618,913.226746,877.776428,278.134827,,,,555.358032,707.705872,142.534225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.171082,866.903381,416.057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,678.408630,727.906738,149.145905,,,,621.501404,647.052979,130.112762,909.650818,876.841187,278.070831,,,,551.254211,708.106323,142.740555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.545776,866.159180,415.742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,675.214722,727.591003,148.963135,,,,617.660889,647.405884,129.670471,907.061707,876.085632,278.061768,,,,547.392944,708.508667,142.400848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.285339,865.730408,415.622009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,671.211548,727.731201,148.820404,,,,613.495300,647.675110,129.261154,904.065125,875.258423,277.547211,,,,543.831238,709.205078,141.675522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.937683,864.852112,415.454407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,667.612793,727.877380,148.485764,,,,609.695313,647.970032,128.330902,900.934082,874.695984,277.592041,,,,540.094666,709.693604,141.737518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.932556,864.200439,415.248718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,664.385925,728.049133,147.755310,,,,606.045410,648.727478,127.281593,,,,,,,536.652222,710.012451,141.423798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.869507,863.666748,415.033173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,660.421631,728.292053,147.482895,,,,602.172424,648.834045,127.378845,,,,,,,533.519287,710.738037,140.862167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.229187,862.684998,414.909698,894.268188,873.288269,277.885895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,657.083374,728.133911,147.261002,,,,598.699829,649.260132,126.159142,,,,,,,529.618835,711.111511,140.305054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.385010,862.662170,414.506744,892.591553,872.043823,277.640991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,654.118347,728.489929,146.468903,,,,595.059204,649.246582,125.787605,,,,,,,526.169189,711.603455,140.326706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.760620,862.200256,414.270233,889.502747,871.503784,276.992096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,650.535278,728.632629,145.901428,,,,591.549561,649.560669,125.322754,,,,,,,522.983154,712.093201,139.364563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.972351,861.513489,413.914917,886.742554,870.989258,276.834808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,647.535400,728.470276,146.059402,,,,587.858276,649.883911,124.949570,,,,,,,519.418579,712.469666,138.866226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.406494,860.969727,413.337372,883.086304,870.388977,276.752106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,643.913513,729.018066,145.367859,,,,584.377380,650.067932,123.965302,,,,,,,516.000122,712.978149,138.412292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.646545,860.091492,413.118500,880.369080,869.827759,276.704987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,640.951355,728.883362,144.593872,,,,581.357422,650.429932,123.154449,,,,,,,512.910217,713.423889,137.696655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.336853,859.548584,412.778107,878.087463,868.746948,276.430115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,637.699158,729.029724,144.304199,,,,577.915833,650.758972,122.716042,,,,,,,509.781799,713.811096,137.079620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.897278,859.166260,412.657623,875.845398,868.240967,276.021301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,634.935364,728.932922,143.813599,,,,574.734985,651.134338,122.072052,,,,,,,506.748871,714.277527,136.684586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.921204,858.556885,412.122192,873.043762,867.526489,275.684479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,631.627075,729.221497,143.311539,,,,571.491333,651.317017,121.200958,,,,,,,503.417511,714.773926,135.667526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.674988,858.258911,411.766510,870.067139,867.065491,275.841553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,629.037964,729.210571,141.990967,,,,568.486694,651.632690,120.379433,,,,,,,500.855774,715.230835,134.779388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.032654,857.810547,411.346375,867.053833,866.602112,275.947998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,625.735718,729.469849,141.912384,,,,565.158142,652.009155,120.025208,,,,,,,497.805115,715.560974,134.437836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.280212,857.152466,411.039917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,622.962280,729.404907,141.676178,,,,562.218445,652.233704,118.955917,,,,,,,494.933685,716.192627,133.194794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.227112,856.585022,410.370605,,,,862.979309,865.273926,275.037750,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,620.134766,729.717712,140.832855,,,,559.372681,652.582153,118.241020,,,,,,,491.978363,716.509399,132.779160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.130981,856.078308,410.142151,,,,860.233459,864.549805,274.545288,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,617.859558,729.684631,140.086746,,,,556.643250,652.917175,117.662331,,,,,,,489.261993,716.977905,132.349075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.436157,855.306885,409.989105,,,,858.558960,863.947693,274.046631,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,614.658691,729.898682,139.537064,,,,553.484436,653.163940,116.612175,,,,,,,486.641327,717.381653,130.777847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.189270,854.653748,409.613312,,,,855.654358,863.558472,273.854492,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,612.299561,729.958679,139.040878,,,,551.302734,653.689819,114.719696,,,,,,,484.275574,717.832214,129.423706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.272278,854.278992,409.383636,,,,853.777832,862.941711,273.492065,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,609.627563,729.918640,138.184799,,,,548.948242,654.080750,113.649834,,,,,,,481.729736,718.174377,128.855698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.564758,853.732849,408.578186,,,,851.740967,862.095032,273.386139,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,607.524597,730.148804,137.784958,,,,546.130249,653.901917,113.601105,,,,,,,479.633148,718.625366,127.889519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.374756,853.125244,407.692352,,,,848.717224,862.092773,273.371216,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,605.075928,729.803345,137.022415,,,,543.679749,653.910400,112.685257,,,,,,,476.808838,718.953613,127.388794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.256653,852.712585,407.138306,,,,846.427124,861.549194,273.382355,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,602.532043,730.221680,136.144974,,,,541.228210,654.329651,111.635986,,,,,,,474.489838,719.312805,126.375488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.163208,852.429932,407.173431,,,,845.109558,860.865295,272.597565,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,600.764526,730.242920,135.342163,,,,539.174072,654.947815,110.694420,,,,,,,472.233917,719.661255,125.229309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.498230,852.030396,406.731567,,,,842.956421,860.372803,272.144196,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,598.508179,730.122742,134.636551,,,,536.874817,655.143311,109.747345,,,,,,,470.272125,719.887939,124.415878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.720093,851.190491,406.355621,,,,840.836792,859.891968,271.621124,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,596.262024,730.245789,133.874207,,,,534.532288,655.187073,109.037521,,,,,,,467.935089,720.167114,123.712112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.938232,850.898438,406.197601,,,,839.774414,859.242676,271.605316,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,594.312012,730.352051,133.090866,,,,532.426208,655.443848,108.114799,,,,,,,465.693237,720.537964,122.483360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.865051,850.537231,405.387756,,,,837.278076,859.031311,271.084503,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,592.383362,730.287598,132.367371,,,,530.519958,655.716736,106.819275,,,,,,,464.023651,720.788696,121.389122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.246948,850.164795,405.093658,,,,835.405823,858.770935,270.898743,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,590.037903,730.506775,131.781311,,,,528.320374,655.564148,105.818382,,,,,,,461.802399,720.755066,120.264069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.443054,858.025757,270.653687,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,588.139893,730.398132,131.012146,,,,526.827271,655.813599,104.226677,,,,,,,460.213745,721.150146,119.384506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.335632,849.339966,404.042145,,,,,,,,,,,,,,,,,,,,,,,,
268,586.510864,730.246643,130.372879,,,,524.689087,655.790344,103.751076,,,,,,,458.269897,721.280151,118.364937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.819275,848.843262,403.893585,829.739197,857.375305,270.036499,,,,,,,,,,,,,,,,,,,,,
269,584.348022,730.520020,129.569061,,,,523.165894,656.306519,102.461960,,,,,,,456.415009,721.318115,117.744202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.376282,848.482483,403.297302,827.758850,857.058533,269.268799,,,,,,,,,,,,,,,,,,,,,
270,582.930298,730.610229,128.992142,,,,521.556213,656.490662,101.188553,,,,,,,454.672302,721.512695,116.703568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.914063,847.813049,402.876770,826.484436,856.663330,268.900085,,,,,,,,,,,,,,,,,,,,,
271,581.257813,730.253967,127.994293,,,,519.227600,656.176147,101.193733,,,,,,,453.036774,721.667175,115.304993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,579.423218,730.251953,127.397270,,,,517.796448,656.291077,99.782288,,,,,,,451.735992,721.623413,114.542953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.500000,846.947571,401.254913,822.991028,855.761841,268.248260,,,,,,,,,,,,,,,
273,577.977844,730.558960,126.308380,,,,516.736145,656.668579,97.487862,,,,,,,449.696655,721.625854,113.872429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.810547,846.722229,401.584015,821.917603,855.665894,268.241119,,,,,,,,,,,,,,,
274,576.976074,730.434204,125.482689,,,,515.135620,656.762085,97.016060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.370117,846.212585,400.958069,820.344238,855.066284,267.871826,,,,,,,,,,,,,,,
275,575.364258,730.270813,124.622017,,,,513.205322,656.376526,96.857132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.302307,845.775269,400.110321,819.056519,854.419067,267.299255,447.058258,722.047485,111.498978,,,,,,,,,,,,
