Grasp116
Date:,2025/04/24
Time:,15:38:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
170,,,,822.566711,723.537903,146.512573,1070.953003,858.936523,448.169189,769.591003,633.191284,135.620361,,,,698.737305,687.218018,139.921326,,,,,,,,,,,,,,,,1015.982422,877.120911,257.973724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,818.906433,724.088257,147.555634,1069.071167,858.872253,448.313202,765.840698,633.813110,136.202148,,,,694.871582,688.157654,140.828888,,,,,,,,,,,,,,,,1013.516724,877.336975,257.941833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,815.332825,724.522644,148.683090,1067.488037,858.750549,447.941345,762.202759,634.495850,136.979767,,,,691.312500,688.843689,142.024307,,,,,,,,,,,,,,,,1010.969666,877.622803,258.327209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,812.172974,724.906616,149.787384,1065.862549,858.740173,447.982697,758.161926,635.165283,137.889038,,,,687.567566,689.650330,143.097351,,,,,,,,,,,,,,,,1008.222290,877.812683,258.963867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,807.389343,725.652283,150.705154,1063.989380,858.623901,448.594391,753.850708,635.904480,138.788971,,,,683.224426,690.403320,143.806763,,,,,,,,,,,,,,,,1005.543213,877.665283,259.495911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,803.705750,725.993713,152.725647,1062.550537,858.438354,448.262390,749.791809,636.501892,139.381638,,,,679.367737,691.392395,144.912003,,,,,,,,,,,,,,,,1003.114502,877.477295,259.625366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,800.225464,726.287842,153.588470,1060.615601,858.373962,448.218536,745.827515,637.050415,140.018784,,,,675.661743,692.160156,145.502670,,,,,,,,,,,,,,,,1000.272339,877.638367,259.765381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,796.172485,726.798340,154.661133,1058.668335,858.272827,448.557251,741.602905,637.784058,140.824448,,,,671.748230,692.940308,146.100525,,,,,,,,,,,,,,,,997.302307,877.654297,260.324249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,792.014954,727.305298,155.853378,1057.582764,858.092957,448.190216,737.048401,638.430054,141.626617,,,,667.546387,693.729431,147.017609,,,,,,,,,,,,,,,,993.971008,877.390442,261.080383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,787.719910,727.901855,156.554169,1055.073853,858.048218,448.415253,732.838867,639.164307,142.813019,,,,663.337158,694.773621,147.716965,,,,,,,,,,,,,,,,991.540771,877.249878,261.188507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,784.125977,728.309814,157.390427,1053.159912,857.995850,448.599915,728.602173,640.055237,143.641525,,,,659.173828,695.633179,149.135162,,,,,,,,,,,,,,,,988.182129,877.373230,261.416504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,780.146973,728.954163,157.729660,1051.808105,857.883179,448.562134,724.187500,640.813232,144.173065,,,,654.870911,696.707214,150.336288,,,,,,,,,,,,,,,,985.411438,877.002563,261.558441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,775.937927,729.771790,158.092911,1049.181519,857.739563,448.441650,719.459900,641.613953,145.257828,,,,650.427917,697.721313,150.700912,,,,,,,,,,,,,,,,982.116455,876.960327,262.076202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,771.291504,730.817810,159.355209,1047.607788,857.564087,448.459320,715.086548,642.510742,146.392212,,,,645.982605,698.730469,151.786850,,,,,,,,,,,,,,,,978.866577,876.891235,262.376343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,767.020996,731.191284,160.337692,1045.933960,857.196655,448.754120,710.763000,643.329224,147.426239,,,,641.776184,699.848694,152.585464,,,,,,,,,,,,,,,,975.697693,876.735596,262.409882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,763.436646,731.462463,160.910767,1043.278320,857.080811,448.603882,706.024719,643.964478,148.355530,,,,637.458496,700.823120,153.271774,,,,,,,,,,,,,,,,972.119629,876.911194,262.797699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,759.219666,731.853149,161.339722,1041.730347,856.848816,448.556244,701.407837,644.703857,148.658752,,,,632.913208,701.773682,153.883774,,,,,,,,,,,,,,,,968.707458,876.576477,263.004944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,754.566956,732.587524,162.052322,1039.560791,856.569763,448.557922,696.430237,645.105347,149.731873,,,,628.377869,702.726074,154.729752,,,,,,,,,,,,,,,,965.080017,876.534668,263.525238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,749.765259,733.177124,162.816330,1037.189697,856.543945,448.304901,691.847473,645.772156,150.272675,,,,623.592957,703.606812,155.307922,,,,,,,,,,,,,,,,961.482117,876.325195,264.147614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,745.370972,733.565674,163.813095,1035.441040,856.286865,448.237701,687.394531,646.572693,150.948929,,,,619.474915,704.657898,155.577393,,,,,,,,,,,,,,,,958.494019,875.807190,264.516876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,741.377747,734.025391,164.187698,1033.134766,856.045288,448.324738,682.719910,647.179382,151.434814,,,,615.129517,705.487000,155.814758,,,,,,,,,,,,,,,,954.443359,875.720703,264.574707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,737.628235,734.423706,164.139328,1031.089478,855.819580,447.971069,677.853027,647.579590,151.797073,,,,610.549072,706.166016,156.307449,,,,,,,,,,,,,,,,951.005737,875.067139,265.227509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,732.385071,735.017029,164.272217,1029.012817,855.440308,448.035492,673.500732,648.163574,151.536331,,,,606.162964,706.971558,156.572067,,,,,,,,,,,,,,,,947.623230,874.840881,265.534668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,727.876404,735.166138,164.920868,1026.437012,855.133545,447.947571,669.139587,648.580383,151.352905,,,,601.651733,707.617615,156.706894,,,,,,,,,,,,,,,,943.935364,874.522156,265.633881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,723.452820,735.408508,165.497345,1024.447632,854.834045,447.972443,664.559326,649.407776,151.422974,,,,596.998047,708.385193,157.284729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,719.750000,735.742249,165.471512,1021.793274,854.643555,447.981995,659.890747,650.119873,151.481171,,,,592.768188,709.188538,157.962997,,,,,,,,,,,,,,,,,,,936.483398,873.496277,266.427979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,715.522888,736.140198,165.386551,1019.647888,854.263489,447.531677,655.355469,650.649536,151.548233,,,,588.350037,709.862244,158.031723,,,,,,,,,,,,,,,,,,,933.561401,872.984375,266.388336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,711.279480,736.624268,165.786819,1017.517700,854.025757,447.935150,651.011230,651.236877,151.304749,,,,584.322266,710.745178,157.929932,,,,,,,,,,,,,,,,,,,930.169983,872.520142,266.796783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,707.051331,737.114136,165.998199,1014.751221,853.815918,447.453461,646.404968,651.695496,151.038803,,,,579.996948,711.378784,158.155624,,,,,,,,,,,,,,,,,,,925.603394,872.413208,267.168579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,702.843750,737.248779,165.704346,1012.923340,853.290466,447.496460,641.722839,652.254639,151.354553,,,,575.390747,712.095764,158.735153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,698.876343,737.268860,165.155777,1009.969666,852.999634,447.099518,637.218689,652.807922,151.403458,,,,570.800842,712.839539,158.722565,,,,,,,,,,,,,,,,,,,,,,917.646912,871.619568,268.436432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,694.220337,737.754333,165.685669,1007.838440,852.589417,446.947449,632.837524,653.405090,151.374557,,,,566.889954,713.728271,158.375595,,,,,,,,,,,,,,,,,,,,,,914.544434,870.828125,268.395325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,690.191772,738.213806,166.050827,1005.246460,852.389221,446.904816,628.490051,653.897583,151.241547,,,,563.026428,714.577393,158.258392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,686.421204,738.283752,165.672409,1002.870911,851.998962,446.626801,623.953918,654.292480,151.084518,,,,558.818054,715.408081,158.268051,,,,,,,,,,,,,,,,,,,,,,,,,906.313904,869.932739,269.398071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,682.404297,738.534058,164.921112,1000.813965,851.797913,446.690735,619.279480,654.778564,151.270813,,,,554.550720,716.199341,158.054214,,,,,,,,,,,,,,,,,,,,,,,,,903.140747,869.109253,269.863007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,678.048706,739.225159,165.378143,997.953430,851.631287,446.536469,615.092834,655.364868,151.127686,,,,550.454224,717.028625,158.169479,,,,,,,,,,,,,,,,,,,,,,,,,899.956238,868.822754,269.835449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,674.177551,739.203430,165.741760,995.973328,851.180664,446.292419,610.872375,655.892212,151.276672,,,,546.350952,717.592224,157.873703,,,,,,,,,,,,,,,,,,,,,,,,,895.933533,868.496643,270.090118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,670.250854,739.442139,165.547028,993.100769,850.648193,446.106934,606.716919,656.348816,150.978256,,,,542.442444,718.331665,156.970444,,,,,,,,,,,,,,,,,,,,,,,,,892.735168,867.553955,270.674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,666.414673,740.047241,164.822861,990.942871,850.250610,445.530701,602.586426,656.815308,150.376678,,,,538.338867,719.101074,156.965515,,,,,,,,,,,,,,,,,,,,,,,,,888.630615,867.188049,270.759430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,662.255066,739.945557,164.112000,988.085083,850.114868,445.298279,598.545837,657.270020,150.086136,,,,534.186829,719.715637,156.419403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,985.921631,849.838379,445.375519,594.529968,657.636353,149.730042,,,,530.574158,720.380920,155.548508,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.217285,866.014038,271.008972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,983.547729,849.421509,444.788574,590.614197,657.992615,149.214310,,,,526.720642,720.835449,155.475571,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.303345,865.376526,270.755157,654.572327,740.362427,164.420731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,981.054871,849.148254,445.129272,586.709534,658.175598,148.476486,,,,522.739197,721.235352,154.876923,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.500732,865.245239,271.303162,651.221252,740.638184,164.406906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,978.649963,848.540466,444.639984,582.834045,658.462524,147.942657,,,,519.331116,721.718933,154.513336,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.176331,864.519714,271.789307,647.235168,740.551453,164.480209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,976.269836,848.162415,444.427185,578.981445,658.856445,147.607407,,,,515.594727,722.006592,153.945068,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.005432,863.757751,271.716461,643.617615,740.483643,163.673294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,973.758301,847.903320,443.924591,575.274780,658.909790,146.700607,,,,511.920898,722.300720,153.600479,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.974915,863.070190,271.666626,640.342712,740.607849,162.876984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,971.887329,847.507751,443.571686,571.833435,659.160645,145.839798,,,,508.600647,722.666443,152.970474,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.195557,862.814148,272.186005,636.894409,740.796082,162.091736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,968.735352,847.182373,443.235901,568.290100,659.426514,145.171036,,,,505.331970,722.997803,152.463821,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.286072,862.137085,272.705322,633.482727,740.754639,161.887726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,966.687195,846.701721,443.199493,564.916260,659.828735,144.273788,,,,501.585632,723.187012,152.144470,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.969971,861.617676,272.459503,630.371765,740.523804,161.454071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,964.161133,846.283447,442.622833,561.587280,659.797302,143.792343,,,,498.334534,723.641174,151.316711,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.293396,860.772644,272.667542,626.902405,740.873108,161.098358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,961.991699,845.650024,442.480835,558.390259,660.072693,143.256332,,,,495.516876,723.933777,150.712265,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.873840,860.463318,272.890503,624.007568,740.824219,160.534058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,959.860413,845.443359,442.318237,555.099609,660.209534,143.004501,,,,492.183929,724.174622,150.613098,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.078796,859.552124,272.992554,620.571655,740.952942,160.338058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,957.537354,845.224548,441.839539,551.852234,660.273682,142.685501,,,,489.300232,724.516296,149.700348,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.199585,858.949890,272.522156,617.716980,740.620911,160.288147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,955.514771,844.589539,441.509247,548.769592,660.548950,141.832840,,,,486.345764,724.788391,149.159088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.792725,740.827332,159.085052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,953.363647,844.048584,441.097107,545.596558,660.680420,141.279755,,,,483.525055,724.893982,148.611099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.905090,740.855774,158.343475,838.169312,858.167480,272.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,950.840698,843.254761,440.944855,542.653503,660.903198,140.953979,,,,480.540619,725.144409,147.923477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.059998,740.848938,158.426804,836.081604,857.023438,272.877777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,948.784790,842.762451,440.404633,539.903625,660.949341,140.231613,,,,477.911133,725.369385,147.218994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.058289,740.644348,158.081451,833.460876,856.637817,272.727722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,946.853821,842.049133,440.216492,537.058411,661.041504,139.550262,,,,475.179169,725.404480,146.514175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.471863,740.555847,157.414505,830.603638,856.077454,272.790588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,943.972046,842.180115,440.140656,534.202942,660.960083,138.580460,,,,472.504150,725.502075,145.742203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.038696,740.670410,156.454361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,941.977051,841.798279,439.946869,531.608826,660.846680,137.945236,,,,469.992798,725.609741,144.618698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.647705,740.341858,156.353500,,,,824.940186,855.229492,273.380341,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,939.928772,841.372375,439.443939,529.284729,660.699829,136.995743,,,,467.436401,725.343689,144.766205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.005249,740.233215,155.410080,,,,823.130005,854.423523,273.345642,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,937.961060,840.603699,439.086212,526.803040,660.732544,135.797440,,,,465.134003,725.376343,144.085861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.496155,739.838074,155.293625,,,,820.896179,853.632935,273.241821,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,936.396545,840.071777,438.409698,524.709534,660.687500,135.002838,,,,462.718506,725.280823,142.965759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.620239,739.972717,154.176956,,,,818.498169,853.368042,273.119080,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,934.717834,839.945190,437.994995,522.363647,660.208374,134.989532,,,,460.585785,725.132080,141.979889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.264954,739.943726,153.739700,,,,816.211548,852.852722,273.068146,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,932.572632,839.453308,438.053680,520.090454,660.108582,134.161758,,,,458.646240,724.838074,141.364807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.116516,739.503723,153.486786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,930.575562,838.847412,437.811401,518.263916,660.163757,133.194992,,,,456.034668,724.535828,141.361877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.769165,739.134705,152.898529,,,,,,,811.423950,852.193176,273.355011,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,928.601074,838.473511,438.060669,516.089844,659.936951,132.841476,,,,454.359589,724.259460,141.022476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.586426,739.254639,152.480087,,,,,,,809.409851,851.469604,273.201508,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,926.672485,837.776367,437.573029,514.475586,659.902100,131.496262,,,,452.093048,724.106140,140.218384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.826355,738.991150,151.610443,,,,,,,807.774902,850.998047,272.698181,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,924.888550,837.583862,436.812897,512.500549,659.596680,131.066040,,,,450.657990,723.852478,139.140106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.263733,738.562744,151.109055,,,,,,,805.890198,850.806030,272.365479,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,923.795837,837.246399,436.272980,510.589905,659.083374,130.533020,,,,448.929443,723.654846,138.494614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.110229,738.464722,150.465775,,,,,,,803.611206,850.358154,272.206879,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,922.545410,837.069885,435.451752,509.108917,658.614807,129.605957,,,,447.190948,723.164673,138.393265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.991028,738.223450,150.307816,,,,,,,802.304749,849.780945,272.060242,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,921.358643,837.344116,434.837402,507.610413,658.623901,128.031265,,,,445.079193,722.765686,137.698441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.497314,737.621338,149.981430,,,,,,,800.537720,849.329773,271.817078,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,920.035828,836.937195,434.448669,505.803101,658.142456,128.176498,,,,443.498993,722.262695,137.130936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.523743,737.420288,148.876160,,,,,,,798.165344,849.203369,271.743530,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,918.102844,836.208496,434.093384,504.169098,657.843079,127.796318,,,,442.184174,721.894165,136.347641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.067505,737.240784,147.136429,,,,,,,796.943542,848.827576,271.508148,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,916.898560,835.792297,433.682373,502.831360,657.657959,126.848038,,,,440.796021,721.768433,135.570633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.900146,737.206421,147.198395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,915.529968,836.109741,433.300262,501.361938,657.500732,126.046806,,,,439.124695,721.319519,134.468094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.117493,737.003052,147.253326,,,,,,,,,,793.664917,847.861694,271.461426,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,914.005615,835.815430,432.626068,500.134918,657.147766,125.069618,,,,437.838776,720.943298,134.188217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.171387,736.485840,146.739029,,,,,,,,,,791.652710,847.499939,271.670685,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,913.008484,835.496399,432.214783,498.859436,656.751526,124.522362,,,,436.421448,720.546936,133.669189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.634583,736.041077,145.864487,,,,,,,,,,789.957947,847.396973,271.019806,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,911.682556,835.189941,431.924225,497.875916,656.391785,123.030647,,,,435.009369,720.140137,133.285828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.591431,735.907410,144.610703,,,,,,,,,,789.090149,846.866211,270.418884,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,910.065369,835.018738,431.586945,496.781006,656.010071,122.557976,,,,433.629852,719.719910,131.927017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.636292,735.858521,143.643280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,908.962219,834.923462,431.327637,495.570892,655.618225,122.164841,,,,432.816223,719.289551,130.806259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.241089,735.621521,143.298981,,,,,,,,,,,,,786.373962,846.155823,269.816589,,,,,,,,,,,,,,,,,,
251,,,,,,,907.927307,834.883911,430.960083,494.381256,655.293335,121.738243,,,,432.008972,719.051575,130.278671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.916199,735.209656,142.867828,,,,,,,,,,,,,785.100098,845.797119,269.624146,,,,,,,,,,,,,,,,,,
252,,,,,,,906.762878,834.977966,430.144897,493.706207,655.348877,120.519356,,,,430.936584,718.635071,129.397415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.804199,734.813599,142.074173,,,,,,,,,,,,,784.161621,845.581238,269.336731,,,,,,,,,,,,,,,,,,
253,,,,,,,905.726257,834.531494,429.463043,493.042725,654.776001,119.598488,,,,429.661011,718.198914,128.299408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.362183,734.634521,141.184616,,,,,,,,,,,,,783.162964,845.375549,268.898132,,,,,,,,,,,,,,,,,,
254,,,,,,,905.248474,834.213806,429.193420,492.180756,654.398560,118.833908,,,,429.043488,717.729919,127.487999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.634033,734.414368,140.084641,,,,,,,,,,,,,781.986877,844.991760,268.525757,,,,,,,,,,,,,,,,,,
255,,,,,,,904.534424,834.140442,428.696411,491.854919,654.198853,117.517784,,,,428.130219,717.070496,126.115814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.718506,734.316162,139.871262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,903.287842,834.093689,428.212433,491.253052,653.709229,116.743385,,,,427.602631,716.684265,125.224403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.802856,733.822388,139.237167,,,,,,,,,,,,,,,,780.889832,844.283630,267.196411,,,,,,,,,,,,,,,
257,,,,,,,901.940430,834.099609,427.966370,490.253571,653.154236,116.199905,,,,427.107666,716.268616,124.766205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.829468,733.413696,138.310486,,,,,,,,,,,,,,,,779.651062,844.332947,266.549316,,,,,,,,,,,,,,,
258,,,,,,,900.903381,833.945679,427.848175,489.404022,652.776306,115.741829,,,,426.510742,715.872864,123.707626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.219421,732.962280,137.767105,,,,,,,,,,,,,,,,778.695435,844.253113,266.371918,,,,,,,,,,,,,,,
259,,,,,,,899.989075,833.713318,427.495697,489.275635,652.416931,114.813072,,,,425.748718,715.627930,122.644600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.902893,732.882874,136.789932,,,,,,,,,,,,,,,,777.723145,843.973389,266.350006,,,,,,,,,,,,,,,
260,,,,,,,899.343811,833.764648,427.036682,488.747864,652.032593,113.705566,,,,425.212067,715.194397,121.687355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.928162,732.846313,135.654297,,,,,,,,,,,,,,,,776.465332,843.637817,266.105072,,,,,,,,,,,,,,,
261,,,,,,,899.205994,833.448059,426.037903,488.223389,651.676270,112.593941,,,,424.889404,714.553894,120.942650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.448242,732.698669,134.787308,,,,,,,,,,,,,,,,775.693787,843.353699,265.679535,,,,,,,,,,,,,,,
262,,,,,,,899.157166,833.111267,425.443237,487.916321,651.519531,111.642792,,,,424.409027,714.070862,120.060440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.987732,732.301758,134.136765,,,,,,,,,,,,,,,,775.172607,843.084778,265.039001,,,,,,,,,,,,,,,
