Grasp08
Date:,2025/04/08
Time:,12:52:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,127.429047,868.920105,306.641174,293.398834,576.641174,100.448906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.514496,702.934753,97.756386,,,,140.178772,860.757202,167.017395,,,,,,,,,,,,,,,,,,
99,127.444229,868.229553,306.393311,292.625916,576.311340,102.465431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.615021,702.519958,99.644669,,,,140.174286,860.769348,167.031219,,,,352.351868,643.671326,103.716537,,,,,,,,,,,,
100,127.314613,867.705383,306.312622,291.967346,576.009094,104.368515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.177887,702.138062,100.709473,,,,140.072769,860.838928,167.119904,,,,351.990234,643.031189,106.019814,,,,,,,,,,,,
101,127.216751,867.116882,306.283661,291.349548,575.855774,106.608879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.468109,701.715515,102.658516,,,,139.883102,860.847473,167.364075,,,,350.722351,642.402954,109.493347,,,,,,,,,,,,
102,127.208794,866.675354,306.252136,290.954071,575.231628,108.642014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.657440,700.821594,104.790573,,,,139.705276,860.893494,167.700943,,,,349.699493,641.646362,112.143814,,,,,,,,,,,,
103,127.152618,866.260193,306.197937,290.126007,574.262207,110.819016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.052826,700.105469,106.716011,,,,139.530182,860.852478,167.961380,,,,348.872406,640.764771,115.274559,,,,,,,,,,,,
104,127.076828,865.656555,306.229858,289.438171,573.256775,113.469116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.580627,699.083191,108.745308,,,,139.298111,860.689148,168.267746,,,,348.401978,639.706360,117.847153,,,,,,,,,,,,
105,126.967056,865.134033,306.327484,288.859039,572.226196,115.592377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.199799,698.050537,110.282913,,,,138.996292,860.430237,168.802002,,,,,,,,,,,,,,,,,,
106,127.021683,864.670898,306.164459,288.569977,570.691406,117.431023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.250610,696.618774,112.349754,,,,138.727173,859.909363,169.244049,,,,,,,347.047974,637.164001,123.248589,,,,,,,,,
107,127.108719,864.197388,306.178375,287.828064,569.501892,120.159286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.669922,695.122009,114.358261,,,,138.444733,859.103394,169.643402,,,,,,,346.901855,635.324585,125.628937,,,,,,,,,
108,126.973846,863.648376,306.243561,287.169312,567.319336,122.780869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.541779,693.598572,116.409363,,,,138.132309,858.005798,170.072067,,,,,,,346.109131,633.699585,127.948372,,,,,,,,,
109,126.899857,863.167053,306.411499,286.689941,565.808167,124.833870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.956573,691.497192,118.640228,,,,138.299042,857.141113,170.299210,,,,,,,345.184784,631.901611,130.214691,,,,,,,,,
110,126.851639,862.515015,306.550629,286.234894,563.636536,127.303322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.623749,689.598877,120.232903,,,,137.827652,855.915833,170.774658,,,,,,,344.836761,629.801025,132.789230,,,,,,,,,
111,126.804161,861.810486,306.630829,285.691956,561.217407,129.646042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.062683,687.502136,122.042068,,,,137.688980,854.390259,171.005402,,,,,,,,,,,,,,,,,,
112,126.792213,861.026184,306.786011,284.937683,558.934021,132.225479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.607056,684.922791,124.357674,,,,137.289642,852.876587,171.745087,,,,,,,,,,343.837433,625.078247,137.466736,,,,,,
113,126.835922,860.249207,306.992218,284.590240,556.444214,134.693192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.360107,682.449890,126.149666,,,,136.857681,850.991272,172.457077,,,,,,,,,,343.861237,622.366638,139.128189,,,,,,
114,126.988998,859.273254,307.038818,284.069214,553.738708,136.955032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.908997,679.822021,127.622070,,,,136.580048,849.066345,173.259567,,,,,,,,,,343.453522,619.768372,141.125198,,,,,,
115,127.273872,858.198242,306.958435,283.360443,550.735229,139.121506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.352692,676.749756,129.463898,,,,137.554962,847.256775,173.058624,,,,,,,,,,342.658508,616.776062,143.041458,,,,,,
116,127.627846,857.093811,306.966095,283.040894,547.670898,141.492035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.571991,673.801697,130.885971,,,,137.877243,844.927551,173.030579,,,,,,,,,,342.074982,613.537170,145.113235,,,,,,
117,127.948860,855.667114,306.720398,282.342743,544.149536,143.726929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.367218,670.681152,132.413879,,,,137.918198,842.288147,173.322113,,,,,,,,,,341.766937,610.286438,147.082123,,,,,,
118,128.096481,854.221558,306.928528,281.571472,540.834351,145.922104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.679596,667.148560,134.263397,,,,138.058960,839.922363,173.666656,,,,,,,,,,341.473328,606.765259,148.492279,,,,,,
119,128.100586,852.623169,307.293365,281.128784,537.243103,147.822861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.243744,663.377563,135.732239,,,,138.012665,837.325928,173.756088,,,,,,,,,,340.871796,603.120728,150.056580,,,,,,
120,128.178650,851.017456,307.660309,280.584351,533.561035,149.832443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.878632,659.874329,137.114395,,,,138.274918,834.547302,173.731171,,,,,,,,,,340.422180,599.237976,151.589142,,,,,,
121,128.436295,849.237854,307.637726,279.949707,529.577087,151.426270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.642609,655.959473,138.433228,,,,138.429474,831.571899,174.358246,,,,,,,,,,340.154480,595.279175,153.115417,,,,,,
122,128.694763,847.378174,308.009583,279.399109,525.439941,152.897324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.182861,651.843445,139.767899,,,,138.661865,828.512207,174.639938,,,,,,,,,,339.739777,591.231689,154.521545,,,,,,
123,128.848495,845.464111,308.710968,279.008728,521.029663,154.380783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.891724,647.441345,140.707870,,,,139.294937,825.538940,174.753128,,,,,,,,,,339.179932,586.852234,155.872757,,,,,,
124,129.466827,843.589783,308.471741,278.447540,516.577393,156.069336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.733063,643.057861,141.444275,,,,139.942276,822.297729,174.602280,,,,,,,,,,338.682678,582.366150,157.365967,,,,,,
125,130.008377,841.609436,308.371552,277.833984,512.044434,157.376312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.395081,638.536011,142.469177,,,,140.121338,818.679321,174.826492,,,,,,,,,,338.316223,577.467529,158.326248,,,,,,
126,130.382904,839.641602,308.630798,277.270721,507.201172,158.317978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.201477,633.807434,143.506348,,,,140.672256,814.869263,174.655807,,,,,,,,,,338.033051,572.489136,158.987350,,,,,,
127,130.749100,837.357727,308.934723,276.567627,502.273407,159.100632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.823776,628.945557,144.388626,,,,141.390182,811.091980,175.270279,,,,,,,,,,337.719574,567.393799,159.956177,,,,,,
128,131.156891,835.134888,308.910797,275.877686,497.368469,160.167755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.441223,624.039612,145.152863,,,,141.766296,807.327271,175.810684,,,,,,,,,,337.265320,562.350403,160.841751,,,,,,
129,131.758377,833.107239,309.178986,275.395599,492.445770,160.901550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.322678,618.973450,145.632675,,,,142.268509,803.087158,176.193375,,,,,,,,,,336.983734,556.967102,160.975754,,,,,,
130,132.114304,830.848633,309.738190,274.763977,487.164978,162.033264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.281311,613.839172,145.989151,,,,142.957748,798.566528,177.040222,,,,,,,,,,336.302521,551.695313,162.212875,,,,,,
131,132.441406,828.510986,310.272003,274.113159,481.828888,162.502075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.480576,608.697754,146.365067,,,,143.309967,794.472717,177.344101,,,,,,,,,,336.162262,546.033691,163.201904,,,,,,
132,133.100693,826.272400,310.447144,273.498871,476.768921,163.063324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.442429,603.363281,146.403214,,,,144.199051,790.085083,177.941147,,,,,,,,,,336.138062,540.473389,162.938248,,,,,,
133,133.712311,823.790283,310.834839,272.790009,471.320557,163.348907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.498367,598.074158,146.562286,,,,145.054153,785.500000,177.790634,,,,,,,,,,335.644196,534.896606,163.637680,,,,,,
134,133.908478,821.398621,311.305969,272.233093,465.759888,163.543549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.555084,592.716614,146.512680,,,,145.600601,781.246704,178.137115,,,,,,,,,,335.132385,528.967590,164.285889,,,,,,
135,134.373993,818.899414,311.849609,271.747772,460.357269,163.603958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.874252,587.282715,146.853302,,,,146.473923,776.558899,179.150635,,,,,,,,,,334.312225,522.364075,163.549835,,,,,,
136,135.183243,816.626831,311.782410,271.218750,454.723083,163.685059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.948990,581.744751,146.904953,,,,147.482956,772.062622,179.700226,,,,,,,,,,334.866638,517.059387,163.983551,,,,,,
137,135.569656,814.163086,312.204498,270.802551,448.845428,163.414322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.143036,576.004761,146.951996,,,,148.285156,767.102051,179.827957,,,,,,,,,,335.022614,511.224365,163.375748,,,,,,
138,136.037155,811.726807,312.257446,270.665894,442.884674,162.725067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.127319,570.304138,146.631378,,,,149.230942,762.733215,180.483276,,,,,,,,,,334.975281,505.124512,162.713165,,,,,,
139,136.580841,809.206482,312.885803,270.931030,437.366241,161.904663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.854218,564.684937,145.792038,,,,150.234695,757.693176,181.240845,,,,,,,,,,335.282898,499.249664,162.358093,,,,,,
140,137.174240,806.676025,313.372925,270.883362,431.527863,161.415619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.357513,558.956726,145.306992,,,,151.289673,753.066650,181.845261,,,,,,,,,,335.672424,493.145081,161.267548,,,,,,
141,137.809906,804.336426,313.651642,271.048462,425.591278,160.398682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.022339,553.130554,144.537277,,,,152.589035,748.015808,182.133774,,,,,,,,,,336.029144,487.343323,160.232071,,,,,,
142,138.788239,801.858643,313.635712,271.081177,419.823578,159.719757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.131317,547.319580,143.996735,,,,153.731766,743.547852,182.550629,,,,,,,,,,336.180176,481.683655,159.371689,,,,,,
143,139.647736,799.293884,314.097626,271.317749,414.370453,158.749344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.370789,541.511475,143.840744,,,,155.431061,738.600281,183.378662,,,,,,,,,,336.343781,475.868988,158.222168,,,,,,
144,140.308151,796.749146,314.355408,271.623077,408.813354,158.276627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.532257,536.290649,143.057724,,,,156.932663,734.095459,183.583817,,,,,,,,,,336.839081,470.271851,157.113464,,,,,,
145,141.261017,794.192383,314.667023,271.549774,403.311676,157.870682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.900940,530.929138,141.844635,,,,158.386963,729.049500,183.577576,,,,,,,,,,337.194275,464.599701,156.472717,,,,,,
146,142.004288,791.523376,315.247375,271.411743,398.229858,157.481079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.211182,525.451904,139.842178,,,,160.056030,724.558838,184.483505,,,,,,,,,,337.492706,459.050354,155.243484,,,,,,
147,142.806000,788.657959,315.662628,271.421478,392.905487,157.088791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.661621,520.015076,139.422684,,,,161.196472,719.670105,185.388916,,,,,,,,,,338.005524,453.510345,154.485016,,,,,,
148,143.893936,785.960083,316.106628,271.193695,387.783112,156.674393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.756378,514.890991,139.500427,,,,162.702835,715.202820,186.131592,,,,,,,,,,338.670044,447.811218,153.426071,,,,,,
149,144.943405,783.367981,316.296844,271.280487,382.524139,156.052170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.242340,509.754639,138.743652,,,,163.913376,710.292969,186.734436,,,,,,,,,,338.496460,442.810364,152.728867,,,,,,
150,146.206619,780.454834,316.398346,271.239105,377.389160,155.234390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.054230,504.655762,137.708572,,,,165.138031,705.995239,187.453949,,,,,,,,,,338.790985,437.094391,151.099915,,,,,,
151,147.405762,777.593994,316.253448,271.264404,372.230499,154.452316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.727020,499.413849,136.936707,,,,166.812866,701.282837,188.751587,,,,,,,,,,338.353516,431.613892,149.281387,,,,,,
152,148.390167,774.508057,317.080261,271.410492,366.936279,153.382767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.113251,494.458038,136.327271,,,,168.241180,696.728699,188.956909,,,,,,,,,,339.754639,425.836395,148.559799,,,,,,
153,149.236893,771.647278,317.498444,271.498016,361.715637,152.416733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.033875,489.205902,135.757217,,,,169.755554,692.542419,189.029861,,,,,,,,,,,,,,,,,,
154,150.539490,768.674011,317.515533,271.646545,356.513397,151.296005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.422791,484.149200,135.165390,,,,171.399765,688.119751,189.838531,,,,,,,,,,,,,340.960968,414.899506,145.044006,,,
155,151.402771,765.924377,318.214691,271.910950,351.294067,149.745941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.078033,479.024231,134.402298,,,,172.883072,684.077698,190.788193,,,,,,,,,,,,,,,,,,
156,152.865921,763.126648,318.318817,272.605530,345.876190,147.730255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.059296,474.038330,133.957565,,,,174.561203,680.231323,191.288330,,,,,,,,,,,,,,,,341.300476,405.165497,142.157227
157,154.084564,760.402222,318.173523,272.785370,341.046509,146.172562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.388184,469.148621,133.245483,,,,176.123398,676.383240,191.934387,,,,,,,,,,,,,,,,340.636383,400.266479,139.839096
158,155.137131,757.724609,318.803070,272.889893,336.181946,144.603943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.454163,464.635895,133.168457,,,,177.366882,672.509521,192.306320,,,,,,,,,,,,,,,,341.511169,395.241028,138.863449
159,156.197586,754.960938,319.201202,272.968506,331.236359,142.682083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.073700,459.965118,132.307983,,,,178.913071,668.584106,193.303375,,,,,,,,,,,,,,,,341.578979,390.579132,138.716202
160,157.197189,752.308228,319.790680,272.767761,327.208099,140.945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.318329,455.700867,132.046066,,,,179.869614,664.730652,193.819000,,,,,,,,,,,,,,,,341.848541,385.620270,137.778824
161,158.276367,749.609863,320.145142,272.258148,323.056000,139.820404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.845001,451.496216,131.571671,,,,181.378937,661.340210,194.266357,,,,,,,,,,,,,,,,341.601685,380.980072,137.436371
162,159.288818,747.039734,320.507294,272.079163,318.719025,138.120956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.028595,447.600494,131.461197,,,,182.356903,658.053894,194.827972,,,,,,,,,,,,,,,,341.235535,376.523346,136.682190
163,160.537079,744.492188,320.561798,271.521729,314.879852,137.486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.432800,443.620483,130.721024,,,,183.362320,654.583191,195.718781,,,,,,,,,,,,,,,,340.968445,372.113068,136.320724
164,161.785522,741.991028,320.684631,271.268585,310.942474,136.560806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.567963,439.963104,130.204224,,,,184.294205,651.221069,196.156738,,,,,,,,,,,,,,,,340.655762,368.007050,136.136917
165,162.858459,739.649048,321.182098,270.684875,307.344849,136.089890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.236115,436.630096,129.548706,,,,185.386993,648.248474,196.565521,,,,,,,,,,,,,,,,340.851532,363.749329,135.896317
166,164.195496,737.146240,321.109467,270.485260,304.117889,135.596725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.878357,433.191833,128.983475,,,,186.821014,645.222229,196.658966,,,,,,,,,,,,,,,,340.802460,360.076447,135.566376
167,165.190186,734.797363,322.021881,270.593384,300.708282,135.038162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.494019,429.704529,128.468887,,,,188.429001,642.084839,197.073151,,,,,,,,,,,,,,,,341.499207,356.362762,134.416977
168,166.964203,732.358398,321.423615,270.704346,297.395599,134.763275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.541870,426.450836,127.414696,,,,189.833954,639.238647,197.193802,,,,,,,,,,,,,,,,341.732880,353.225403,133.676926
169,168.406769,729.874329,321.449249,271.114380,294.339417,133.860855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.696014,423.400665,127.207550,,,,191.370728,636.407837,197.793777,,,,,,,,,,,,,,,,342.458771,349.938660,132.053406
170,169.625427,727.565063,321.679718,271.791870,291.389893,132.891693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.985992,420.203217,126.878067,,,,192.812363,633.822510,197.823502,,,,,,,,,,,,,,,,342.604889,347.007813,130.609482
171,170.747879,725.287415,322.336700,272.332062,288.020599,132.107407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.119843,417.293243,126.088387,,,,194.292267,631.185791,198.224472,,,,,,,,,,,,,,,,343.515564,344.036499,128.933228
172,171.961014,722.940796,322.454681,273.022491,285.007385,131.334854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.738708,414.226166,125.360062,,,,195.553101,628.756409,198.908997,,,,,,,,,,,,,,,,344.179230,341.276367,126.941643
173,172.972137,720.804504,322.984222,274.005829,282.112366,129.633163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.497345,411.055054,124.557755,,,,196.706314,625.924622,199.606567,,,,,,,,,,,,,,,,344.942383,338.584534,125.039108
174,174.134506,718.687805,323.084015,274.833160,278.811554,128.638092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.736511,408.212372,123.977112,,,,197.845230,623.504395,199.968796,,,,,,,,,,,,,,,,345.872925,335.589966,123.436417
175,175.403717,716.668762,323.011047,275.314209,276.075165,127.316467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.267151,405.394318,123.158882,,,,199.313309,621.336487,200.038971,,,,,,,,,,,,,,,,346.488739,332.982849,121.670349
176,176.215424,714.616638,323.665253,276.133698,273.520905,125.763618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.994720,402.768555,122.013481,,,,200.117996,618.755005,200.567047,,,,,,,,,,,,,,,,346.909515,330.474579,119.807312
177,177.765793,712.645325,322.904266,276.566986,270.957275,124.284515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.595428,400.477448,121.399948,,,,201.291702,616.364502,200.805908,,,,,,,,,,,,,,,,347.382324,327.700806,117.933548
178,178.993301,710.784119,323.010773,276.691467,268.185120,123.211594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.065063,397.638580,120.382065,,,,202.160233,613.950073,200.785950,,,,,,,,,,,,,,,,347.638641,325.525208,116.235191
179,179.726685,708.995178,323.479492,277.117462,266.072418,121.520836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.714661,395.567383,119.368179,,,,202.832596,611.863647,200.812698,,,,,,,,,,,,,,,,347.644867,323.177246,114.297249
180,180.475754,707.422119,323.651855,277.204376,263.848114,120.226418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.167999,393.375610,118.440605,,,,203.368240,609.432617,201.260361,,,,,,,,,,,,,,,,348.394745,320.500427,113.838203
181,181.121002,705.863098,323.855835,277.218292,261.928894,118.961555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.773987,391.233948,117.822662,,,,204.256927,607.218079,201.330307,,,,,,,,,,,,,,,,348.280212,318.389465,112.743492
182,181.710602,704.323242,324.134338,277.109863,259.894287,117.750793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.206573,389.447357,116.702461,,,,204.809982,605.388306,201.001419,,,,,,,,,,,,,,,,348.130981,316.445435,111.372185
183,182.565994,702.938049,323.970703,277.207397,258.029694,116.723961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.436523,387.213776,116.076584,,,,205.175201,603.193298,201.065964,,,,,,,,,,,,,,,,348.673706,314.320587,111.032982
184,183.080322,701.670959,323.732574,277.360229,256.158447,115.460411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.754852,385.767456,115.427307,,,,206.023651,601.734863,201.081833,,,,,,,,,,,,,,,,348.442932,312.418030,110.430695
185,183.428192,700.316406,323.481842,277.426514,254.811417,114.330940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.046631,384.076843,115.016388,,,,206.746307,599.934448,201.105728,,,,,,,,,,,,,,,,348.817749,310.614807,110.109650
186,184.120651,699.084656,322.962646,277.618286,252.913696,113.336433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.180115,382.597412,114.349480,,,,207.204834,598.618530,201.294586,,,,,,,,,,,,,,,,348.742859,308.963837,109.067574
187,184.555939,698.014771,323.074799,278.010162,251.636307,112.121803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.337982,381.089478,113.710899,,,,207.533722,597.363037,201.322189,,,,,,,,,,,,,,,,349.298340,307.509094,108.599709
188,185.068268,696.935913,322.890808,278.355011,250.079880,111.231224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.512939,379.634491,113.081390,,,,207.992630,596.215759,201.485077,,,,,,,,,,,,,,,,349.974854,305.984192,107.567589
189,185.527100,695.726501,322.722931,278.820282,248.481247,110.114487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.774567,378.135437,112.563004,,,,208.741806,595.012878,201.334290,,,,,,,,,,,,,,,,349.943695,305.007202,106.505692
190,186.013947,694.779602,322.382629,279.471161,247.637268,109.115341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.104492,376.503693,111.696472,,,,209.398941,593.727112,201.244492,,,,,,,,,,,,,,,,350.505524,303.814392,105.885872
191,186.342422,693.839844,322.240021,280.046509,246.157745,108.198616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.244049,375.562866,111.097343,,,,209.983322,592.780884,200.964905,,,,,,,,,,,,,,,,350.955994,302.891296,105.004524
192,186.673172,693.002380,322.022308,280.630035,244.690430,107.263573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.552185,374.556030,110.494026,,,,210.514526,591.555603,200.663147,,,,,,,,,,,,,,,,351.585205,301.833160,103.617233
