Weight62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:07:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
67;661.606384;698.988892;166.933655;895.529724;812.406311;218.262589;965.665710;792.682129;386.966400;579.419189;640.971985;168.741516;544.361267;713.372986;186.517044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;657.055420;699.358887;166.304001;891.070923;812.033142;218.829224;962.252441;792.376404;387.083405;574.956177;641.494202;167.852524;539.717529;713.776794;186.025665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;652.841125;699.688599;165.426743;886.644592;811.637878;219.436478;958.731445;791.629639;387.113770;570.439087;641.952881;167.493881;535.516602;714.241272;185.428680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;648.480652;700.140869;164.291229;882.358948;811.425781;219.601868;955.123657;791.528809;387.271484;565.901306;642.165710;166.473816;531.510559;714.799500;184.199371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;643.912354;700.645569;163.734451;877.867554;811.267273;220.602783;952.271362;791.453552;386.957550;561.631653;642.517639;165.324066;526.894775;715.365356;182.956680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;639.751465;700.526184;162.894760;873.970642;811.042786;220.125031;948.913025;791.063293;386.577332;557.429504;643.073486;164.413681;522.418518;715.792053;181.783554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;635.506897;700.819946;162.051346;870.045715;810.606689;220.140793;945.560730;790.735413;386.669769;553.221497;643.492432;163.307404;518.222900;716.124207;180.791245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;631.064758;701.142822;161.619766;865.533386;810.178528;221.012939;942.178223;790.061401;386.477173;548.947998;643.821106;162.305832;514.254944;716.386353;179.621399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;627.085510;701.304138;160.552155;861.710815;809.467468;221.365799;938.782593;789.518250;386.533081;544.887329;644.030212;161.517883;510.358612;716.692932;178.538605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;623.479858;701.486267;159.570343;858.085571;808.980042;221.193497;936.058533;789.055847;386.001129;541.042969;644.186462;160.173401;506.330566;717.092346;176.767151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
