;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
157;599.837952;723.453064;170.771835;;;;;;;;;;534.730774;642.925659;147.144470;;;;967.295532;811.004822;422.717651;;;;;;;;;;;;;;;;473.076263;708.899048;154.133133;831.379822;836.997375;251.019196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;597.892273;723.669312;169.967148;;;;;;;;;;532.274963;643.421204;145.038254;;;;965.361633;810.612793;422.632141;;;;;;;;;;;;;;;;;;;828.492737;836.260681;251.787689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;595.568420;723.671692;169.251511;;;;;;;;;;529.907898;643.640381;143.828064;;;;963.327698;809.853882;422.849457;;;;;;;;;;;;;;;;;;;826.589844;835.289978;251.672165;468.159027;709.720215;151.666656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;593.143188;723.610535;168.661926;;;;;;;;;;527.442932;643.535522;143.170227;;;;961.750671;809.260315;422.348175;;;;;;;;;;;;;;;;;;;825.281189;834.065247;251.683487;466.961731;710.113953;149.538879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;591.197144;723.672363;167.421448;;;;;;;;;;525.167236;643.875610;141.761261;;;;960.447571;808.667236;422.121582;;;;;;;;;;;;;;;;;;;822.856384;833.570801;251.917358;464.749939;710.668457;148.575302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;589.016907;723.975586;166.645172;;;;;;;;;;523.244385;643.990295;140.581177;;;;958.814941;808.038513;422.409363;;;;;;;;;;;;;;;;;;;820.098511;832.909241;252.378159;461.763214;710.953430;147.845169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;586.904114;723.875549;165.986389;;;;;;;;;;520.890564;644.202209;139.236526;;;;956.928894;807.466553;422.438049;;;;;;;;;;;;;;;;;;;818.645813;831.987000;252.746948;460.087921;711.415283;146.399323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;584.987000;723.875183;165.153519;;;;;;;;;;519.082031;644.485474;137.229980;;;;955.569885;806.807434;422.155060;;;;;;;;;;;;;;;;;;;817.306824;830.784302;252.316422;458.389343;711.814209;145.350784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;582.707764;724.007019;164.258911;;;;;;;;;;517.423279;645.186401;135.738525;;;;954.359314;806.247925;422.053253;;;;;;;;;;;;;;;;;;;815.493835;830.196350;251.891754;456.297058;712.051758;143.783966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;580.692932;723.844727;163.688400;;;;;;;;;;515.505737;645.454956;134.391953;;;;953.186584;805.845947;422.250214;;;;;;;;;;;;;;;;;;;813.039368;829.613647;252.866425;454.626099;712.407837;142.524933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;579.472046;723.966003;162.768250;;;;;;;;;;513.562683;645.384094;133.190979;;;;950.987793;805.286377;421.954803;;;;;;;;;;;;;;;;;;;810.928040;829.044067;253.163071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;577.636902;723.824219;161.534637;;;;;;;;;;511.973877;645.774536;131.740219;;;;949.605652;804.807800;421.321045;;;;;;;;;;;;;;;;;;;809.681763;828.069336;252.826019;;;;451.051666;712.814453;139.682846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;575.565735;723.961365;160.782059;;;;;;;;;;509.983246;645.945679;129.983032;;;;948.951599;804.312073;421.067627;;;;;;;;;;;;;;;;;;;808.531677;827.113831;252.652451;;;;449.555695;713.116760;139.006241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;574.238037;723.913330;159.890121;;;;;;;;;;508.590729;645.874634;128.534225;;;;947.533386;803.787720;421.032684;;;;;;;;;;;;;;;;;;;807.089050;826.678894;252.541458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;573.040466;723.968445;159.173569;;;;;;;;;;506.656891;645.844849;128.323166;;;;945.561951;803.027588;421.287720;;;;;;;;;;;;;;;;;;;805.541016;826.208008;252.359360;;;;;;;446.158752;713.407227;136.686493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;571.152344;724.007141;158.446915;;;;;;;;;;505.482422;646.067688;126.757118;;;;944.141296;802.545959;421.011017;;;;;;;;;;;;;;;;;;;803.481689;825.773682;252.611313;;;;;;;444.974579;713.751404;135.392990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;569.316772;724.085754;157.538986;;;;;;;;;;504.015137;646.263245;125.826538;;;;943.654663;802.148071;420.473999;;;;;;;;;;;;;;;;;;;802.695007;825.117493;252.534119;;;;;;;443.619507;714.030945;134.258453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;568.279053;724.176758;156.786819;;;;;;;;;;502.538269;646.576416;124.228340;;;;942.516113;801.812988;419.910980;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.882660;714.152161;132.481277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;567.497620;723.965210;156.059189;;;;;;;;;;501.231995;646.473755;123.341393;;;;941.181885;801.469849;419.443085;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.638397;714.392456;131.302414;799.743225;823.744019;252.284073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;565.999268;723.797485;154.951950;;;;;;;;;;500.038055;646.359558;121.978859;;;;939.833252;801.095886;419.414307;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.887817;714.496033;131.050629;798.216187;823.703369;252.494583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;564.468567;723.898987;154.193298;;;;;;;;;;499.342010;646.320618;120.393166;;;;938.260437;800.292603;419.633118;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.831818;714.679321;130.013168;797.074463;823.364929;252.335770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;563.315063;723.960571;153.553040;;;;;;;;;;498.247467;646.381348;119.379601;;;;937.085144;799.839600;419.286591;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.166992;714.810913;128.008713;795.775818;822.914185;252.077942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;562.406433;723.943176;152.812988;;;;;;;;;;497.207825;646.677368;118.205284;;;;936.261536;799.387207;418.675812;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.446991;714.933472;127.027542;794.619324;822.374146;251.996994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;561.570251;723.822144;152.094833;;;;;;;;;;496.455200;646.505249;117.370155;;;;935.652588;799.180481;418.407257;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.037109;715.018616;126.518776;793.981873;821.814941;251.615952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;560.536621;723.871765;151.132828;;;;;;;;;;494.770477;645.861511;117.230583;;;;934.790283;798.882141;418.278473;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.614502;715.026978;125.953560;793.553650;821.376770;250.985870;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;559.615051;723.995422;150.140488;;;;;;;;;;493.647186;645.820190;116.954948;;;;933.264160;798.575073;417.650787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;792.289307;821.154968;250.370346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;558.741211;724.048096;149.232574;;;;;;;;;;493.404663;646.095703;115.634529;;;;932.016113;798.320313;417.346954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;790.919312;820.943054;250.023285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;557.807434;724.064575;148.631577;;;;;;;;;;492.651825;646.271362;113.689926;;;;931.283813;797.807190;417.219818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;790.235840;820.645874;249.980789;432.476990;715.241577;123.094330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;556.954773;724.056274;147.921387;;;;;;;;;;492.183929;646.749390;112.578941;;;;929.889160;797.240845;417.146515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.476746;820.453430;249.500992;431.971802;715.308105;121.659729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;556.417847;724.033875;146.748627;;;;;;;;;;491.761780;646.888916;112.186867;;;;928.971680;796.794983;416.742523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788.649170;820.270081;249.033524;431.336151;715.480591;120.372826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;555.797607;724.174927;145.905151;;;;;;;;;;490.630066;646.702820;111.839317;;;;928.160950;796.493591;416.157501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.580933;819.902222;248.823929;430.605957;715.402466;119.694046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;555.086365;724.130432;145.276108;;;;;;;;;;489.603241;646.565186;110.906403;;;;927.360962;796.480408;415.836823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;786.731018;819.598755;248.641861;429.606171;715.298950;119.177315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;554.486328;724.161499;144.662735;;;;;;;;;;488.769531;646.019470;110.921066;;;;926.547607;796.312439;415.527252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;553.997375;724.168457;143.894440;;;;;;;;;;488.067200;645.862366;110.497505;;;;925.694763;795.943542;414.931793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785.442383;819.310791;247.851242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;553.557495;724.205139;142.955124;;;;;;;;;;487.556244;645.924500;109.667374;;;;924.830566;795.675781;414.320404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;784.478577;819.326965;247.597244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;552.906799;724.001648;141.912460;;;;;;;;;;487.762909;646.562073;107.695808;;;;924.219116;795.524902;413.917603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.537964;819.216980;247.327103;427.484924;715.295288;115.222755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;552.519409;723.879333;141.117157;;;;;;;;;;487.722443;646.833740;106.854500;;;;923.687073;795.367981;413.884277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.108337;819.095581;246.870407;426.963013;715.195679;114.823647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;552.246338;723.782349;140.399170;;;;;;;;;;486.965302;646.437012;106.284111;;;;922.698669;795.281738;413.889923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;782.680664;819.071472;246.058533;426.664154;715.026184;114.158707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;551.722290;723.704834;140.021591;;;;;;;;;;486.399078;646.036804;105.506737;;;;921.531494;794.966553;413.713898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781.896301;818.930298;245.456543;426.418823;714.927246;113.353607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;551.036987;723.441467;139.478210;;;;;;;;;;486.039948;646.108643;104.526451;;;;920.120239;794.566589;413.700714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781.182739;818.737488;245.076019;426.139191;714.837219;112.176109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;550.597778;723.249695;138.508179;;;;;;;;;;486.001221;646.086243;103.442543;;;;919.136475;794.429810;413.291992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.770813;818.664673;244.669907;425.840729;714.677734;110.786400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;550.283508;723.110229;138.000366;;;;;;;;;;485.805878;645.861084;102.226624;;;;918.882446;794.196289;412.862579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.499756;818.551086;244.369751;425.552368;714.620605;110.132530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;549.703247;723.003357;137.408173;;;;;;;;;;485.440399;645.659607;101.120392;;;;918.812622;793.926514;412.318817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.791992;818.243652;243.602417;425.040100;714.484436;109.964233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;549.381409;722.729431;136.669617;;;;;;;;;;485.160431;645.675781;100.424965;;;;918.373230;793.800232;411.728088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.708374;818.002197;242.799713;424.567230;714.180054;109.600266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;549.102295;722.601074;136.016357;;;;;;;;;;484.823120;645.998108;99.872719;;;;917.729004;793.708984;411.374329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780.559998;817.828735;242.042358;423.957550;714.054382;109.036789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;548.783569;722.500366;135.307037;;;;;;;;;;484.652985;645.847839;99.336487;;;;916.865051;793.657471;411.214844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.497803;714.024353;108.098907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;548.787354;722.438660;134.464676;;;;;;;;;;484.176819;645.292847;98.502129;;;;916.224915;793.631775;411.132355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.628601;713.838867;106.779045;779.835815;817.807312;240.726166;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;548.806946;722.541504;133.821350;;;;;;;;;;484.115265;645.218872;96.992142;;;;915.639160;793.650940;411.021973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.517365;713.754456;105.923607;779.240845;817.806519;240.729446;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;548.395264;722.457397;132.794815;;;;;;;;;;484.139862;645.382568;95.713570;;;;915.013855;793.643616;410.727966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.176331;713.671814;105.457977;778.610107;817.757507;240.651688;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;548.481384;722.541016;131.730453;;;;;;;;;;484.018707;645.751465;94.895958;;;;914.263794;793.709473;410.292725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.747437;713.590332;104.929619;777.954468;817.703247;240.488068;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;548.334900;722.474792;130.823654;;;;;;;;;;483.979248;645.759949;94.405693;;;;914.312561;793.441528;409.549255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.394592;713.496582;104.010498;777.185059;817.653931;240.258514;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;548.384277;722.250488;129.809967;;;;;;;;;;483.717743;645.293335;93.822647;;;;913.743530;793.567261;409.102356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.233307;713.480713;102.914490;776.648743;817.587036;239.949173;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;548.095520;722.307495;129.214249;;;;;;;;;;483.081238;644.663940;93.379028;;;;913.596558;793.470276;408.802551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.533691;713.631775;101.512383;776.265564;817.505859;239.594193;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;547.817566;722.317932;128.693924;;;;;;;;;;482.929749;644.583435;92.478676;;;;913.808472;793.312561;408.045776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.545898;713.662964;100.626167;775.978027;817.498047;239.179092;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;547.565674;722.425354;127.877350;;;;;;;;;;482.910828;644.917480;91.349213;;;;913.051819;793.404541;407.925262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.395935;713.661255;99.983810;775.954163;817.582336;238.585602;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;547.704773;722.555847;126.933807;;;;;;;;;;482.945709;645.119812;90.393089;;;;912.122375;793.454224;407.760712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.081238;713.648315;99.171486;776.190247;817.649841;237.943405;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;547.843628;722.703125;126.044838;;;;;;;;;;482.887909;645.429382;90.111542;;;;911.520386;793.404480;407.502533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;422.218018;714.151978;98.684639;775.834167;817.546204;237.245804;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;547.881287;722.915222;125.222969;;;;;;;;;;482.581299;645.848694;90.681381;;;;910.917603;793.456848;407.120331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.374268;817.521423;236.687515;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;547.857483;723.220398;124.837570;;;;;;;;;;482.214142;646.114075;91.103378;;;;910.432312;793.593994;406.849091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.202393;817.449707;236.130219;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;547.799072;723.350342;124.477249;;;;;;;;;;482.010742;646.422729;91.069504;;;;909.948547;793.618652;406.848999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.287231;817.386047;235.437485;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;547.587036;723.567871;123.937454;;;;;;;;;;481.766876;646.782410;90.730034;;;;909.696289;793.719055;406.770630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.448669;817.311951;234.807266;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;547.493164;723.994995;123.431297;;;;;;;;;;481.547211;647.118469;90.350677;;;;909.349792;793.682312;406.507385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.409607;817.353882;234.406952;422.560944;717.046448;96.162399;;;;;;;;;;;;;;;;;;;;;;;;
219;547.400391;724.309204;122.820084;;;;;;;;;;481.719299;648.026184;89.481628;;;;909.322754;793.562500;405.982635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.352539;817.387329;234.265533;422.607239;717.499023;96.063606;;;;;;;;;;;;;;;;;;;;;;;;
220;547.385803;724.781067;122.468117;;;;;;;;;;481.820404;648.641907;89.007820;;;;909.055542;793.532104;405.559570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.408569;817.389954;233.893845;422.591919;717.918030;96.111877;;;;;;;;;;;;;;;;;;;;;;;;
221;547.361755;724.946899;122.222923;;;;;;;;;;481.779541;648.801697;89.078819;;;;908.488953;793.800171;405.398041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.414856;817.653992;233.261383;422.477539;718.347778;96.088570;;;;;;;;;;;;;;;;;;;;;;;;
222;547.407532;725.012085;122.058296;;;;;;;;;;481.651489;648.700134;89.090103;;;;908.239807;793.805725;405.084595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.372620;817.772644;232.693008;422.343109;718.497498;96.112289;;;;;;;;;;;;;;;;;;;;;;;;
223;547.319946;725.006042;121.834206;;;;;;;;;;481.413666;648.709778;89.056740;;;;908.130676;793.957642;404.488037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.246338;817.807739;232.105591;422.237000;718.592468;96.193626;;;;;;;;;;;;;;;;;;;;;;;;
224;547.261658;725.099792;121.694580;;;;;;;;;;481.304840;648.872925;88.906273;;;;907.904114;793.675964;404.326721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.298645;817.821411;231.537430;422.178497;718.595581;96.161499;;;;;;;;;;;;;;;;;;;;;;;;
225;547.218872;725.112183;121.523399;;;;;;;;;;481.199402;648.849426;88.861237;;;;907.699890;793.714783;404.256927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.676086;817.738098;230.680206;422.098724;718.593994;96.214752;;;;;;;;;;;;;;;;;;;;;;;;
226;547.220520;725.029846;121.349380;;;;;;;;;;481.186249;648.788940;88.785652;;;;907.584045;793.857483;404.164886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.741455;817.724792;230.186218;422.053375;718.492493;96.261436;;;;;;;;;;;;;;;;;;;;;;;;
227;547.197632;724.919739;121.164505;;;;;;;;;;481.152039;648.625183;88.736443;;;;907.367493;794.039978;404.101624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.544373;817.747009;229.986603;421.994751;718.366821;96.334595;;;;;;;;;;;;;;;;;;;;;;;;
228;547.206970;724.799866;121.023300;;;;;;;;;;481.066498;648.613586;88.732315;;;;906.935181;794.172791;403.962677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.341003;817.746094;229.945404;421.945648;718.265930;96.436485;;;;;;;;;;;;;;;;;;;;;;;;
229;547.213623;724.685120;120.881531;;;;;;;;;;480.929077;648.464417;88.810005;;;;906.596680;794.264221;403.822174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.189514;817.838989;229.968582;421.845215;718.253967;96.487656;;;;;;;;;;;;;;;;;;;;;;;;
230;547.346863;724.568909;120.617386;;;;;;;;;;480.689514;648.294189;89.083473;;;;906.293030;794.375183;403.786713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.044067;817.893982;229.876755;421.981171;718.274475;96.419136;;;;;;;;;;;;;;;;;;;;;;;;
231;547.246948;724.545105;120.358704;;;;;;;;;;480.592773;648.255554;89.106834;;;;905.988037;794.505493;403.692993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.989807;817.868164;229.775452;421.797119;718.259521;96.407631;;;;;;;;;;;;;;;;;;;;;;;;
232;547.254333;724.587524;120.172264;;;;;;;;;;480.562469;648.335693;88.996628;;;;905.680847;794.657349;403.651489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.907227;817.933533;229.664429;421.677673;718.162109;96.494644;;;;;;;;;;;;;;;;;;;;;;;;
233;547.251831;724.596863;120.096703;;;;;;;;;;480.482513;648.211060;89.096390;;;;905.571777;794.671509;403.554535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.833557;817.946106;229.695053;421.772614;718.157349;96.502342;;;;;;;;;;;;;;;;;;;;;;;;
234;547.179688;724.580505;119.878616;;;;;;;;;;480.501190;648.248718;88.964790;;;;905.300842;794.770630;403.527954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.806763;817.929321;229.625305;421.578308;718.146851;96.587006;;;;;;;;;;;;;;;;;;;;;;;;
235;547.276855;724.726135;119.698181;;;;;;;;;;480.276733;648.150513;89.308647;;;;905.018738;794.812866;403.521759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.794678;817.953552;229.535065;421.405457;718.057922;96.657829;;;;;;;;;;;;;;;;;;;;;;;;
236;547.298401;724.808289;119.415733;;;;;;;;;;480.492798;648.328735;88.872261;;;;904.830933;794.804688;403.479065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.710083;818.000488;229.435379;421.337067;718.037354;96.727440;;;;;;;;;;;;;;;;;;;;;;;;
237;547.272400;724.964294;119.063812;;;;;;;;;;480.629089;648.480286;88.550430;;;;904.661926;794.740967;403.417877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.709045;818.029968;229.367157;421.269684;717.952393;96.783325;;;;;;;;;;;;;;;;;;;;;;;;
238;547.336731;725.152039;118.693001;;;;;;;;;;480.665863;648.528809;88.462265;;;;904.561890;794.767639;403.383789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.233215;717.946167;96.817657;;;;;;;;;;;;;;;;;;;;;;;;
239;547.274475;725.195984;118.535683;;;;;;;;;;480.610596;648.604126;88.537895;;;;904.767517;794.827576;403.268677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.151428;717.945374;96.797310;774.409180;818.074707;229.297531;;;;;;;;;;;;;;;;;;;;;
240;547.202454;725.320374;118.392868;;;;;;;;;;480.449219;648.487366;88.854332;;;;904.375916;794.943665;403.329468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.095093;717.937622;96.827545;774.215698;818.220032;229.352844;;;;;;;;;;;;;;;;;;;;;
241;547.172729;725.363831;118.331955;;;;;;;;;;480.415985;648.471985;88.898514;;;;904.487671;794.908569;403.218750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.020111;717.935547;96.907486;773.997803;818.275452;229.369003;;;;;;;;;;;;;;;;;;;;;
242;547.126282;725.467773;118.233910;;;;;;;;;;480.326874;648.426697;89.128235;;;;904.180908;795.089844;403.288513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.017639;717.930786;96.926643;773.782166;818.413574;229.420029;;;;;;;;;;;;;;;;;;;;;
243;547.033813;725.467468;118.268013;;;;;;;;;;480.283813;648.386108;89.226471;;;;903.962463;795.197571;403.343689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;421.031616;717.929565;96.910286;773.535339;818.576416;229.475861;;;;;;;;;;;;;;;;;;;;;
244;547.135315;725.499756;118.127991;;;;;;;;;;480.275574;648.350464;89.186958;;;;903.883545;795.359192;403.322052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.887207;717.849487;96.876068;773.363831;818.695557;229.490967;;;;;;;;;;;;;;;;;;;;;
