Weight63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:06:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;
175;506.411438;686.611145;180.951111;481.141510;645.398132;89.388641;;;;;;;;;;817.296448;921.618591;484.349030;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.701996;638.861755;103.636581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;506.423767;686.618774;180.942902;481.274567;645.778015;89.363914;;;;;;;;;;817.181030;921.630676;484.405243;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.621460;638.858337;103.608612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;506.426331;686.620789;180.942764;481.148834;645.478333;89.648369;;;;;;;;;;817.201965;921.533386;484.428040;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.698975;638.896729;103.638138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;506.395264;686.648376;180.910080;481.243195;645.946594;89.457687;;;;;;;;;;817.244690;921.516113;484.435944;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.640472;638.908325;103.568138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;506.392151;686.647217;180.872040;481.095032;645.085388;89.414757;;;;;;;;;;817.187561;921.505920;484.436096;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.608398;638.912048;103.531349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;506.401550;686.642761;180.844986;481.239807;645.896545;89.635788;;;;;;;;;;817.165710;921.425171;484.432770;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.676514;638.911987;103.618439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;506.397003;686.645630;180.865555;481.247925;646.336975;89.315979;;;;;;;;;;817.121155;921.395264;484.454163;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.629761;638.895935;103.584206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;506.393524;686.651123;180.904449;481.232056;646.391663;89.188690;;;;;;;;;;816.985840;921.319214;484.445007;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.719299;638.902100;103.583496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;506.392853;686.644714;180.878738;481.179962;646.334595;89.143471;;;;;;;;;;816.986755;921.248474;484.587646;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.651550;638.895996;103.485184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;506.400269;686.720703;180.885956;481.179138;646.294312;89.187820;;;;;;;;;;816.980103;921.250427;484.646179;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.614502;638.900024;103.442902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;506.395782;686.656006;180.870667;481.209717;646.399109;89.446190;;;;;;;;;;816.934875;921.184326;484.510590;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.719452;638.919861;103.515816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;506.400665;686.711243;180.855484;481.266174;646.399109;89.503899;;;;;;;;;;816.928528;921.161316;484.572021;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.656647;638.919983;103.540352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;506.428253;686.711670;180.849960;481.355865;646.379822;89.518433;;;;;;;;;;816.874451;921.167419;484.562286;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.715240;638.922729;103.622375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;506.422821;686.700378;180.821625;481.276581;646.339661;89.184654;;;;;;;;;;816.789795;921.159607;484.590668;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.747070;638.917725;103.653328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;506.472412;686.696045;180.792709;481.185150;646.324097;89.093300;;;;;;;;;;816.809387;921.061646;484.548950;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.748901;638.916016;103.648178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;506.502686;686.703247;180.746201;481.241028;646.507751;89.329201;;;;;;;;;;816.760681;921.060242;484.544189;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.743134;638.904480;103.578529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;506.502014;686.708130;180.778473;481.260498;646.390686;89.153099;;;;;;;;;;816.783325;921.070068;484.547729;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.747894;638.911865;103.540154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;506.503571;686.777283;180.775101;481.267426;646.366821;89.156723;;;;;;;;;;816.779053;921.056824;484.516235;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.755310;638.937500;103.592369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;506.516785;686.764709;180.808716;481.312164;646.455872;89.446762;;;;;;;;;;816.776978;921.066345;484.598145;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.750366;638.936401;103.631187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;506.523926;686.879883;180.765930;481.288788;646.390930;89.203529;;;;;;;;;;816.705444;921.046143;484.562897;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.782471;638.939880;103.627129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;506.528046;686.838318;180.767227;481.235931;646.382568;89.045265;;;;;;;;;;816.750977;920.947998;484.530731;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.762543;638.934875;103.623314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;506.548584;686.912903;180.707062;481.123016;646.286133;89.082771;;;;;;;;;;816.690735;920.953735;484.540314;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.745819;638.927246;103.628471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;506.567566;686.996399;180.649109;481.196442;646.322388;89.090126;;;;;;;;;;816.664612;920.962219;484.556213;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.772858;638.946411;103.658195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;506.601563;686.976807;180.618469;481.228943;646.374512;89.091270;;;;;;;;;;816.843567;920.925659;484.489594;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.810089;638.913696;103.628860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;506.614502;687.009155;180.624435;481.158295;646.557861;89.379021;;;;;;;;;;816.808167;920.836365;484.631958;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.768372;638.918457;103.620888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;506.568359;687.109619;180.433365;481.214050;646.373230;89.186768;;;;;;;;;;816.721008;920.827209;484.704315;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.632660;638.907959;103.556084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;506.580353;687.029785;180.593063;481.146698;646.296692;89.106819;;;;;;;;;;816.707703;920.730713;484.730591;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.697021;638.918701;103.608406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;506.534149;687.019836;180.552887;481.103088;646.283325;89.093460;;;;;;;;;;816.708618;920.704956;484.784302;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.747314;638.923340;103.640114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;506.532928;687.032166;180.519958;481.088287;646.275635;89.121689;;;;;;;;;;816.660156;920.621826;484.868317;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.754700;638.923401;103.641342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;506.525024;687.258057;180.280136;481.008820;646.302979;89.169807;;;;;;;;;;816.661621;920.590576;484.932739;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.748383;638.923462;103.635094;;;;;;;;;;;;;677.669800;886.990417;327.340973;;;;;;;;;;;;;;;;;;;;;;;;
205;506.548004;687.267029;180.226410;480.972992;646.308716;89.192505;;;;;;;;;;816.664856;920.622009;485.010773;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.744751;638.924011;103.632133;;;;;;;;;;;;;677.302856;886.714111;327.702118;;;;;;;;;;;;;;;;;;;;;;;;
206;506.539642;687.290405;180.237595;480.986542;646.311340;89.173904;;;;;;;;;;816.728760;920.508423;485.086578;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.767151;638.940247;103.643036;;;;;;;;;;;;;677.249817;886.569153;327.957367;;;;;;;;;;;;;;;;;;;;;;;;
207;506.599579;687.297424;180.316727;480.867188;646.297058;89.187119;;;;;;;;;;816.747314;920.474548;485.202271;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.750122;638.958313;103.731117;;;;;;;;;;;;;677.242798;886.352173;328.117859;;;;;;;;;;;;;;;;;;;;;;;;
208;506.621033;687.294983;180.366699;480.783112;645.648682;89.430489;;;;;;;;;;816.815369;920.459839;485.369507;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.500885;638.691101;103.751808;;;;;;;;;;;;;677.200745;886.211060;328.284027;;;;;;;;;;;;;;;;;;;;;;;;
209;506.685883;687.294373;180.586105;480.856354;645.526245;89.783417;;;;;;;;;;816.880188;920.461487;485.516541;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.420105;638.548096;103.740761;;;;;;;;;;;;;677.074646;886.276917;328.558258;;;;;;;;;;;;;;;;;;;;;;;;
210;506.787476;687.341370;180.752441;480.772980;645.044128;89.785172;;;;;;;;;;817.109253;920.420410;485.574249;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.570496;638.582642;103.891151;;;;;;;;;;;;;677.054260;886.337219;328.793884;;;;;;;;;;;;;;;;;;;;;;;;
211;506.963135;687.379822;180.968185;480.939911;645.973633;89.903725;;;;;;;;;;816.840332;920.470154;486.041565;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.642029;638.627991;104.068710;;;;;;;;;;;;;677.122498;886.448242;328.879456;;;;;;;;;;;;;;;;;;;;;;;;
212;507.156006;687.457825;181.205566;480.995667;645.745972;90.153259;;;;;;;;;;816.863403;920.405579;486.399384;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.729736;638.674316;104.253853;;;;;;;;;;;;;677.177002;886.716248;328.921234;;;;;;;;;;;;;;;;;;;;;;;;
213;507.336304;687.339661;181.670090;480.956573;644.754578;90.493034;;;;;;;;;;816.946350;920.470276;486.610382;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.586548;638.711182;104.746201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;507.784180;687.701538;181.402466;481.369354;645.386475;90.687775;;;;;;;;;;816.994324;920.585388;486.994690;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.502319;638.752441;105.134476;;;;;;;;;;;;;;;;677.465698;887.423645;328.802399;;;;;;;;;;;;;;;;;;;;;
215;508.153687;687.928711;181.455429;481.778900;646.187622;90.594566;;;;;;;;;;817.170776;920.475586;487.427856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.700378;887.734863;328.780914;;;;;;;;;;;;;;;;;;;;;
216;508.679565;688.132324;181.514694;482.128967;646.675354;90.832054;;;;;;;;;;817.221802;920.454590;487.618744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;678.196960;888.069336;328.629944;431.500519;639.228638;106.155777;;;;;;;;;;;;;;;;;;
217;509.388428;688.024780;181.914368;482.517883;645.993225;91.497391;;;;;;;;;;817.438843;920.480530;487.924500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.505768;640.135376;106.318489;;;;;;;;;;;;;;;;;;
218;510.046417;688.178650;181.794342;482.878845;645.348450;92.045776;;;;;;;;;;817.883789;920.627441;488.121552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.121368;639.678040;106.743538;;;;;;;;;;;;;;;;;;
219;510.853424;688.471436;181.637131;483.433441;646.058044;92.014702;;;;;;;;;;818.246643;920.880615;488.082855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.982086;639.844238;106.783623;;;;;;;;;;;;;;;;;;
220;511.853455;688.745056;181.791199;483.726257;646.438965;92.164986;;;;;;;;;;818.732300;921.069397;488.070221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.163757;639.893738;107.011063;;;;;;;;;;;;;;;;;;
221;512.765198;689.253113;181.703568;484.202972;647.505554;91.959244;;;;;;;;;;819.089294;921.302856;488.036957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.620636;639.864868;107.293434;681.260864;891.076721;326.715179;;;;;;;;;;;;;;;
222;513.901123;689.520020;181.759644;484.838013;647.302429;92.272736;;;;;;;;;;819.353638;921.614624;488.131714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.177734;640.016541;108.146652;681.739868;891.792236;326.303375;;;;;;;;;;;;;;;
223;515.133850;689.751648;181.809113;485.689972;647.338684;92.690086;;;;;;;;;;819.444458;921.961914;488.288239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;436.882568;640.366943;109.076981;;;;;;;;;;;;;;;;;;
224;516.342163;689.699341;182.775101;486.595367;647.561584;93.221283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.785614;640.731079;109.749519;;;;;;;;;;;;;;;;;;
225;517.638611;689.946228;183.351700;487.736145;647.670349;93.829811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.175018;640.619507;110.669479;;;;820.311035;923.184143;487.716125;;;;;;;;;;;;
226;519.435974;690.020691;183.540741;488.874390;647.515991;94.387161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.129395;640.579590;111.345093;;;;820.929688;923.796875;487.564148;685.700867;895.640442;324.034943;;;;;;;;;
227;521.000366;690.007324;183.966324;489.691101;647.497070;94.677094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.249298;640.326599;113.047081;;;;821.757507;924.351746;487.042053;;;;;;;;;;;;
228;522.568542;690.014648;184.669495;490.366913;647.664978;95.286217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.348877;640.336304;113.943863;;;;822.307922;924.864990;486.656952;;;;;;;;;;;;
229;524.247681;690.094238;185.578094;491.558502;647.782043;96.156021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;444.347870;640.273743;114.999138;;;;822.871399;925.359497;486.615753;;;;;;;;;;;;
230;526.126465;690.292236;186.496216;493.431335;647.703186;98.247208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445.974518;640.521240;116.294113;;;;823.621704;926.092957;486.409882;;;;;;;;;;;;
231;528.168213;690.394104;186.988495;495.019775;647.505066;99.196678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;447.556274;640.231079;117.730553;;;;824.474426;927.193115;485.649445;;;;692.505981;902.642883;319.104218;;;;;;
232;530.730591;690.773743;187.313660;496.416809;647.493469;100.307465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.663147;639.860962;119.754288;;;;825.613708;927.827271;485.260712;;;;;;;;;;;;
233;532.774536;690.986511;188.689316;498.433868;647.651733;101.793861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;451.321594;639.633972;121.458107;;;;825.965515;928.478027;484.905945;;;;;;;;;;;;
234;535.451965;690.854370;190.185318;500.426117;647.441223;103.016273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;453.336761;639.613953;122.765511;;;;826.593262;929.335815;484.548615;;;;;;;;;;;;
235;537.854187;691.256958;191.599854;502.737762;646.976746;104.855606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456.074707;639.147400;124.938995;;;;827.106995;930.515442;483.748047;;;;;;;;;;;;
236;540.598877;691.192993;192.518799;504.956055;646.683472;107.000412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;458.388184;639.158264;127.183350;;;;828.041382;931.557007;483.076813;;;;;;;701.239502;911.901794;313.594147;;;
237;543.383667;691.456177;194.192917;507.600189;646.339844;109.080482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;461.764038;638.650146;128.567215;;;;828.803650;932.427185;482.774414;;;;;;;;;;;;
238;546.227478;691.400452;196.014984;510.078186;646.028503;110.608635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;464.896240;638.183472;130.839447;;;;829.432739;933.521423;482.729340;;;;;;;;;;;;
239;549.366089;691.576538;198.087479;512.947998;645.852661;113.021957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;467.723114;638.051514;132.987595;;;;830.305359;934.586426;482.288910;;;;;;;;;;;;
240;552.373047;691.528076;199.768326;516.168091;645.503235;115.338005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;470.933044;637.786865;134.625153;;;;831.780823;935.642761;481.645752;;;;;;;;;;;;
241;556.006409;691.762146;201.458618;518.926453;644.932800;117.042259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;474.307190;637.749451;135.943359;;;;833.494385;936.673035;480.882782;;;;;;;;;;;;
242;559.541992;691.861389;202.954819;522.820374;645.008301;118.412254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;478.482819;637.869446;137.580109;;;;834.759644;937.944824;480.367584;;;;;;;;;;;;
243;562.778198;691.981079;205.427094;526.473328;644.977112;120.458916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.742889;638.104919;139.760773;;;;835.700439;939.018616;480.223755;;;;;;;;;;713.580566;927.348877;308.004944
