Weight60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:17:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
38;744.407776;709.023132;149.111328;689.729797;621.031067;156.304749;628.852478;675.113403;165.323517;1041.677734;837.388245;363.264648;978.719727;855.845642;198.270935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;739.742554;709.069153;149.946762;684.641907;621.638367;157.285721;623.584900;675.726990;167.209396;1039.027344;837.181580;362.546875;974.501709;855.492065;198.721466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;734.929016;709.229309;150.589722;679.368713;622.029358;158.051514;618.549927;676.194092;168.521103;1036.095093;836.757141;362.289429;970.594849;854.834290;198.437042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;730.013977;709.539185;150.987350;673.993042;622.484558;158.678162;613.581787;676.828674;169.640884;1032.754517;836.901550;361.861664;966.593018;854.056396;198.601807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;724.509338;709.875977;151.529205;668.659058;622.910889;159.123901;608.427124;677.601990;170.587143;1029.763306;836.864502;362.254974;961.962402;853.531799;199.095093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;719.484375;710.103455;152.148544;663.213867;623.392456;159.568085;603.174561;678.342468;171.651978;1026.795532;836.763367;362.023254;956.867065;853.249023;200.044357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;714.213318;710.407043;152.876312;657.505371;623.803101;160.028320;597.912720;679.187805;172.178284;1023.576233;835.992004;361.736115;951.853333;852.562073;200.627731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;709.133118;710.705078;153.502167;651.900879;624.401184;160.846069;592.648621;679.834167;172.667862;1019.997620;835.447388;361.611847;947.591858;851.688354;200.646271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;704.170166;710.892212;153.886093;646.512634;624.839172;161.356613;587.491577;680.539490;173.321152;1016.535706;834.762756;361.422455;942.811279;850.954407;201.166061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;698.746826;711.254089;153.814789;640.836304;625.265259;161.580429;582.335815;681.243469;173.845535;1013.037231;834.185120;361.307617;938.352356;850.090820;201.780075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
